order_id,order_time_s,ready_for_pickup_time_s,departure_time_s,delivery_timestamp_s,return_timestamp_s
001,11108,11708,11710,11970.264346046175,12552.945717791341
002,11349,11949,13155,13300.348403018917,13625.75527544933
003,15771,16371,16375,16486.63471747933,16736.56318944798
004,16555,17155,17340,17396.630877083542,17396.630877083542
005,17820,18420,18453.333333333332,18669.77162195161,19154.334954679103
006,19012,19612,19755,19811.630877083542,19811.630877083542
007,19105,19705,20448.333333333332,20674.612813852116,21181.20866575984
008,19127,19727,21785,21872.344691843242,22067.892509402736
009,19880,20480,22670,22681.328264823867,22706.690051742975
010,22537,23137,23310,23550.185058897037,24087.912802696377
011,22734,23334,24690,24790.306431663506,25014.873069716134
012,23392,23992,25615,25878.108641081802,26467.157837533596
013,26832,27432,27435,27678.86778883706,28224.840450412565
014,28627,29227,29230,29414.88136218342,29828.794859608985
015,31060,31660,31660,31873.172719909566,32350.425077916057
016,32637,33237,33240,33466.17904275533,33972.550033998596
017,32860,33460,34575,34587.20020192669,34614.51408683718
018,36007,36607,36610,36678.562652400455,36832.061127923866
019,36520,37120,37435,37491.63087708354,37491.63087708354
020,38670,39270,39303.333333333336,39359.964210416874,39359.964210416874
