order_id,order_time_s,ready_for_pickup_time_s,departure_time_s,delivery_timestamp_s,return_timestamp_s
001,14815,15415,15415,15554.154219751132,15625.582791179702
002,14947,15547,15550,15980.09476087544,16265.809046589726
003,15343,15943,16230,16875.357720951506,17232.500578094365
004,17698,18298,18300,18586.174183908475,19086.174183908475
005,18007,18607,18610,18782.142057546138,18853.57062897471
006,18185,18785,19455,19560.980919797265,19632.409491225837
007,19250,19850,19850,20110.34195837541,20753.199101232552
008,20358,20958,20960,21065.980919797265,21137.409491225837
009,21717,22317,22320,22370.939222884586,22442.36779431316
010,22394,22994,22995,23248.245885183074,23748.245885183074
011,23086,23686,23690,23950.58804656559,24093.44518942273
012,25150,25750,25750,25854.695167770293,26497.552310627434
013,26573,27173,27175,27582.72200729707,27939.86486443993
014,28549,29149,29150,29426.246977053397,29640.53269133911
015,31059,31659,31660,32144.894102816135,32430.60838853042
016,32859,33459,33460,33544.00026743821,33615.428838866785
017,33178,33778,33780,34243.89105450323,34529.60534021751
018,36034,36634,36635,36761.81061089852,37404.66775375567
019,37749,38349,38350,38757.97924564334,39043.693531357625
020,39305,39905,39905,40345.57620777715,40702.719064920006
