order_id,order_time_s,ready_for_pickup_time_s,departure_time_s,delivery_timestamp_s,return_timestamp_s
001,12924,13524,13525,13565.52094056515,13656.23946421847
002,13490,14090,14260,14343.3140033276,14529.837891374465
003,15476,16076,16080,16231.012545874933,16569.100335147174
004,15873,16473,17170,17283.03396135698,17536.09506887261
005,17476,18076,18140,18173.974301127935,18250.036169324805
006,18122,18722,18855,19028.55308396008,19417.10476446772
007,18563,19163,20020,20136.719535081273,20398.03192705427
008,18760,19360,21000,21230.647993045794,21747.024096879657
009,19922,20522,22350,22414.26280915213,22558.134769940476
010,21753,22353,23160,23328.004974699525,23704.135515071594
011,23305,23905,24305,24404.940689072784,24628.68850042976
012,23580,24180,25230,25346.719535081273,25608.03192705427
013,25838,26438,26440,26665.42070971944,27170.09394043461
014,26745,27345,27775,27831.630877083542,27831.630877083542
015,29745,30345,30378.333333333332,30624.18252585111,31174.59116581628
016,34504,35104,35105,35173.78458792975,35327.779934041144
017,34688,35288,35930,36053.41031904654,36329.702078105955
018,36326,36926,36930,37069.68426020563,37382.41021588986
019,36811,37411,37985,38014.19262157128,38079.549237029365
020,39454,40054,40055,40295.18505889704,40832.91280269638
