order_id,order_time_s,ready_for_pickup_time_s,departure_time_s,delivery_timestamp_s,return_timestamp_s
001,14408,15008,15010,15326.622961374134,15683.765818516991
002,15812,16412,16415,16720.20228821548,17077.34514535834
003,16278,16878,16880,17255.54449534188,17826.973066770453
005,18015,18615,18615,18667.250817086122,19024.39367422898
004,17944,18544,18545,18906.55729408987,19477.985865518443
006,19563,20163,20165,20204.349413251613,20847.206556108755
007,19718,20318,20320,20658.76356613986,21230.192137568432
008,20238,20838,20840,21435.46854573621,21935.46854573621
009,21938,22538,22540,22691.05798827132,22976.772273985607
010,22217,22817,22820,23270.31389914081,23770.31389914081
011,23359,23959,23960,24133.804154517173,24419.51844023146
012,23819,24419,24420,24602.45229338788,25316.738007673594
013,25618,26218,26220,26431.366108316644,26502.794679745217
014,26817,27417,27420,27608.524764271355,27679.953335699927
015,29724,30324,30325,30711.965174976216,31283.39374640479
016,33157,33757,33760,33971.366108316644,34042.79467974522
017,35988,36588,36590,37008.66064623607,37580.089217664645
018,37992,38592,38595,38795.25786624389,39438.115009101035
019,39021,39621,39625,39853.305169016996,39996.16231187414
020,39384,39984,39985,40007.741290995844,40364.8841481387
