order_id,order_time_s,ready_for_pickup_time_s,departure_time_s,delivery_timestamp_s,return_timestamp_s
002,14937,15537,15540,15716.833714691948,16431.11942897766
001,14804,15404,15405,16017.190469635072,16374.333326777929
003,15868,16468,16470,16580.51154054568,17294.797254831396
004,16276,16876,16975,17025.939222884586,17097.36779431316
005,16380,16980,17035,17448.203200093034,17662.488914378748
006,16444,17044,17700,17975.361381391485,18475.361381391485
008,17737,18337,18340,18494.718209520655,19209.00392380637
007,17560,18160,18160,18622.691733362095,18979.834590504954
009,17794,18394,19080,19272.64014412586,19844.068715554433
010,18047,18647,19580,19600.180150702276,19671.608722130848
011,18237,18837,19810,20305.951853444145,20591.66613915843
012,18850,19450,20275,20368.63742399374,21011.49456685088
013,18951,19551,20445,20522.524491480024,21165.381634337165
014,19279,19879,21195,21488.02303367704,22130.88017653418
015,19378,19978,21615,22044.51846720749,22401.66132435035
016,19412,20012,21770,22063.02303367704,22705.88017653418
017,20530,21130,22735,22755.180150702276,22826.608722130848
018,20677,21277,23005,23110.980919797265,23182.409491225837
019,20742,21342,23310,23629.34742739807,24129.34742739807
020,21241,21841,23430,23898.39607928773,24326.967507859157
021,22385,22985,23785,24012.168741394624,24655.025884251765
022,22408,23008,24730,24825.05800488076,24896.486576309333
023,23149,23749,24930,24950.180150702276,25021.608722130848
024,23678,24278,25260,25597.254004963394,26240.111147820535
025,23693,24293,25500,25728.450192714285,26228.450192714285
026,23768,24368,25625,25746.56928979139,26460.855004077104
028,24906,25506,26845,27073.304086555563,27644.732657984136
029,25194,25794,27065,27085.180150702276,27156.608722130848
027,23901,24501,26830,27265.318693006684,27479.604407292398
031,26473,27073,28080,28100.180150702276,28171.608722130848
030,25366,25966,27760,28140.255719685985,28283.112862543127
032,26516,27116,28245,28626.465357055684,28983.608214198543
034,28295,28895,28895,28915.180150702276,28986.608722130848
033,27680,28280,28775,29216.15250990388,29501.866795618167
035,31118,31718,31720,32310.207589546877,32810.20758954688
036,31935,32535,32535,33003.49193920888,33217.777653494595
037,32181,32781,32785,33210.69168977331,33782.12026120188
038,32491,33091,33415,33435.180150702276,33506.60872213085
039,33832,34432,34435,34455.180150702276,34526.60872213085
040,33971,34571,34575,35003.00624201825,35431.57767058968
041,35483,36083,36085,36371.17418390847,36871.17418390847
042,35980,36580,36580,36675.05800488076,36746.48657630933
043,36732,37332,37335,37562.414815471864,37705.27195832901
044,36856,37456,37460,37665.09053776343,38307.94768062058
045,37844,38444,38445,38775.28701763297,39275.28701763297
046,38061,38661,38665,39111.376440829496,39325.66215511521
047,38219,38819,38910,39148.472553447406,39291.32969630455
050,39120,39720,39930,40067.69821861844,40710.555361475585
048,38623,39223,39880,40166.17418390847,40666.17418390847
049,38713,39313,39895,40319.26094609438,40533.546660380096
