order_id,placed_ts,placed_hole,queue,mins_to_set,drive_out_min,drive_total_min,delivery_hole,golfer_node_idx,predicted_node_idx,actual_node_idx
001,11:14:53,1,,10.033333333333333,7.547221912348414,12.309126674253177,3,0,41,41
002,11:33:44,15,,10.016666666666667,4.343134109426501,6.724086490378882,17,168,203,203
003,11:51:00,2,,10.0,9.508729574286372,15.461110526667323,4,12,52,52
004,11:58:37,4,,10.05,7.627941412619596,15.96127474595293,6,36,76,76
005,12:19:11,13,,10.066666666666666,8.081568380268921,12.843473142173684,15,144,178,178
006,12:33:51,1,,10.066666666666666,2.9455643405638208,5.326516721516202,1,0,16,16
007,12:36:19,2,,15.85,8.78842690565992,14.740807858040872,4,12,48,48
008,12:36:47,6,,22.466666666666665,3.9704411083278197,14.684726822613534,8,60,96,96
009,13:00:09,14,,16.766666666666666,5.63260595000526,8.013558330957641,17,156,196,196
010,13:28:06,13,,10.066666666666666,7.352541831731347,12.11444659363611,15,144,174,174
011,13:36:08,1,,10.033333333333333,4.788412806371889,8.35984137780046,2,0,26,26
012,13:57:55,4,,10.0,7.279157371195227,16.80296689500475,7,36,78,78
013,14:24:21,14,,10.066666666666666,7.623903159395195,11.195331730823767,16,156,185,186
014,14:47:58,1,,10.033333333333333,2.761345374302194,5.142297755254575,1,0,15,15
015,15:50:40,9,,10.0,2.66356195942044,13.377847673706155,10,96,123,123
016,16:00:19,15,,10.016666666666667,5.264014390930242,7.644966771882624,17,168,198,198
017,16:14:19,4,,10.016666666666667,7.094861496221832,16.618671020031357,7,36,79,79
018,17:35:41,17,,10.066666666666666,1.5843000813460093,2.7747762718222,18,192,218,218
019,17:42:03,13,,10.033333333333333,7.721133179782433,12.483037941687197,15,144,176,176
020,17:47:05,15,,11.5,5.264014390930242,7.644966771882624,17,168,198,198
