order_id,order_time_s,ready_for_pickup_time_s,departure_time_s,delivery_timestamp_s,return_timestamp_s
002,14689,15289,15290,15451.269675713758,15522.698247142329
001,14668,15268,15270,15727.676484757176,16227.676484757176
003,15143,15743,15745,16042.231921444629,16542.23192144463
004,15661,16261,16265,16482.540207388465,16982.540207388465
005,16240,16840,16840,16860.180150702276,16931.608722130848
006,16355,16955,17145,17531.04359466246,17888.18645180532
007,17137,17737,17740,18026.174183908475,18526.174183908475
008,17564,18164,18165,18418.245885183074,18918.245885183074
009,17666,18266,18490,19035.97845735301,19535.97845735301
010,18039,18639,19130,19291.269675713756,19362.69824714233
011,18077,18677,19520,19769.530297145306,19912.387440002447
012,18351,18951,19965,20042.524491480024,20685.381634337165
013,18566,19166,20140,20360.072641434617,20860.072641434617
014,19300,19900,20515,20535.180150702276,20606.608722130848
015,19526,20126,21210,21430.072641434617,21930.072641434617
016,19791,20391,21290,21758.39607928773,22186.967507859157
017,20226,20826,21465,21851.04359465803,22136.757880372315
018,20242,20842,22535,22630.05800488076,22701.486576309333
019,20419,21019,22740,22760.180150702276,22831.608722130848
020,21420,22020,22790,22810.180150702276,22881.608722130848
021,21675,22275,23305,23521.14828143141,24164.005424288553
023,22512,23112,23485,23690.307881554792,23833.165024411934
022,22182,22782,23435,23831.664258608824,24188.807115751682
024,23236,23836,24435,24885.11933401773,25313.690762589158
025,23563,24163,24765,25051.174183908475,25551.174183908475
026,24155,24755,24790,25076.174183908475,25576.174183908475
028,24400,25000,26155,26237.57966540887,26880.43680826601
027,24363,24963,25915,26331.948469791434,26760.51989836286
029,24716,25316,26180,26375.066674839454,27089.352389125168
030,26074,26674,27365,27470.980919797265,27542.409491225837
031,26303,26903,27485,27899.633943727164,28471.062515155736
032,26658,27258,27690,28097.72200729707,28454.86486443993
033,26953,27553,28145,28575.09476087544,28860.809046589726
034,27113,27713,29055,29449.832970734496,29878.404399305924
035,28973,29573,29575,29670.05800488076,29741.486576309333
036,31401,32001,32005,32455.11933401773,32883.69076258916
037,31707,32307,32310,32889.14984441979,33389.14984441979
038,32476,33076,33080,33130.93922288459,33202.36779431316
040,34018,34618,34620,34770.21195546627,34841.640526894844
039,33875,34475,34475,34976.747465689725,35476.747465689725
041,35046,35646,35650,35670.180150702276,35741.60872213085
042,35344,35944,35945,35965.180150702276,36036.60872213085
043,36389,36989,36990,37232.18813719158,37732.18813719158
044,36815,37415,37415,37596.58239318592,38168.01096461449
045,37200,37800,37800,37954.71820952066,38669.00392380638
046,37435,38035,38335,38407.942521005134,38479.37109243371
047,37525,38125,38770,39194.26094609438,39408.546660380096
048,38506,39106,39110,39567.43418956371,39781.71990384943
049,38816,39416,39420,39849.51846720749,40206.661324350345
050,38916,39516,40010,40489.64340194169,40989.64340194169
