id,latitude,longitude,timestamp,type,hole,visibility_status,time_since_last_sighting_min,pulsing,total_orders,total_revenue,avg_per_order,revenue_per_hour,avg_order_time_min
runner_1,34.0379,-84.5928,13920,runner,clubhouse,,,,,,,,
runner_1,34.0379,-84.5928,13921,runner,clubhouse,,,,,,,,
runner_1,34.0379,-84.5928,13922,runner,clubhouse,,,,,,,,
runner_1,34.0379,-84.5928,13923,runner,clubhouse,,,,,,,,
runner_1,34.0379,-84.5928,13924,runner,clubhouse,,,,,,,,
runner_1,34.0379,-84.5928,13925,runner,clubhouse,,,,,,,,
runner_1,34.0379,-84.5928,13926,runner,clubhouse,,,,,,,,
runner_1,34.0379,-84.5928,13927,runner,clubhouse,,,,,,,,
runner_1,34.0379,-84.5928,13928,runner,clubhouse,,,,,,,,
runner_1,34.0379,-84.5928,13929,runner,clubhouse,,,,,,,,
runner_1,34.0379,-84.5928,13930,runner,clubhouse,,,,,,,,
runner_1,34.0379,-84.5928,13931,runner,clubhouse,,,,,,,,
runner_1,34.0379,-84.5928,13932,runner,clubhouse,,,,,,,,
runner_1,34.0379,-84.5928,13933,runner,clubhouse,,,,,,,,
runner_1,34.03791479501574,-84.59285844338842,13934,runner,clubhouse,,,,,,,,
runner_1,34.037929590031474,-84.59291688677686,13935,runner,clubhouse,,,,,,,,
runner_1,34.03794438504721,-84.59297533016529,13936,runner,clubhouse,,,,,,,,
runner_1,34.03795918006294,-84.59303377355371,13937,runner,clubhouse,,,,,,,,
runner_1,34.03797397507868,-84.59309221694215,13938,runner,clubhouse,,,,,,,,
runner_1,34.037988770094415,-84.59315066033058,13939,runner,clubhouse,,,,,,,,
runner_1,34.03800356511015,-84.593209103719,13940,runner,clubhouse,,,,,,,,
runner_1,34.03801836012589,-84.59326754710743,13941,runner,clubhouse,,,,,,,,
runner_1,34.038033155141626,-84.59332599049587,13942,runner,clubhouse,,,,,,,,
runner_1,34.038047950157356,-84.5933844338843,13943,runner,clubhouse,,,,,,,,
runner_1,34.03806274517309,-84.59344287727272,13944,runner,clubhouse,,,,,,,,
runner_1,34.03807754018883,-84.59350132066116,13945,runner,clubhouse,,,,,,,,
runner_1,34.03809233520457,-84.59355976404959,13945,runner,clubhouse,,,,,,,,
runner_1,34.03807914178099,-84.59353628142266,13946,runner,clubhouse,,,,,,,,
runner_1,34.03806594835741,-84.59351279879573,13947,runner,clubhouse,,,,,,,,
runner_1,34.03805275493384,-84.5934893161688,13948,runner,clubhouse,,,,,,,,
runner_1,34.03803956151026,-84.59346583354187,13949,runner,clubhouse,,,,,,,,
runner_1,34.03802636808668,-84.59344235091494,13950,runner,clubhouse,,,,,,,,
runner_1,34.03801317466311,-84.59341886828801,13951,runner,clubhouse,,,,,,,,
runner_1,34.03799998123953,-84.5933953856611,13952,runner,clubhouse,,,,,,,,
runner_1,34.03798678781595,-84.59337190303417,13953,runner,clubhouse,,,,,,,,
runner_1,34.037973594392376,-84.59334842040724,13954,runner,clubhouse,,,,,,,,
runner_1,34.0379604009688,-84.59332493778031,13955,runner,clubhouse,,,,,,,,
runner_1,34.03794720754522,-84.59330145515338,13956,runner,clubhouse,,,,,,,,
runner_1,34.037934014121646,-84.59327797252645,13957,runner,clubhouse,,,,,,,,
runner_1,34.03792082069807,-84.59325448989952,13958,runner,clubhouse,,,,,,,,
runner_1,34.03790762727449,-84.59323100727259,13959,runner,clubhouse,,,,,,,,
runner_1,34.037894433850916,-84.59320752464566,13960,runner,clubhouse,,,,,,,,
runner_1,34.03788124042734,-84.59318404201873,13961,runner,clubhouse,,,,,,,,
runner_1,34.03786804700376,-84.5931605593918,13962,runner,clubhouse,,,,,,,,
runner_1,34.037854853580185,-84.59313707676488,13963,runner,clubhouse,,,,,,,,
runner_1,34.03784166015661,-84.59311359413795,13964,runner,clubhouse,,,,,,,,
runner_1,34.037828466733025,-84.59309011151103,13965,runner,clubhouse,,,,,,,,
runner_1,34.03781527330945,-84.5930666288841,13966,runner,clubhouse,,,,,,,,
runner_1,34.03780207988587,-84.59304314625717,13967,runner,clubhouse,,,,,,,,
runner_1,34.037788886462295,-84.59301966363024,13968,runner,clubhouse,,,,,,,,
runner_1,34.03777569303872,-84.59299618100331,13969,runner,clubhouse,,,,,,,,
runner_1,34.03776249961514,-84.59297269837639,13970,runner,clubhouse,,,,,,,,
runner_1,34.037749306191564,-84.59294921574946,13970,runner,clubhouse,,,,,,,,
runner_1,34.03773611276799,-84.59292573312253,13971,runner,clubhouse,,,,,,,,
runner_1,34.03772291934441,-84.5929022504956,13972,runner,clubhouse,,,,,,,,
runner_1,34.037709725920834,-84.59287876786867,13973,runner,clubhouse,,,,,,,,
runner_1,34.03769653249726,-84.59285528524174,13974,runner,clubhouse,,,,,,,,
runner_1,34.03768333907368,-84.59283180261481,13975,runner,clubhouse,,,,,,,,
runner_1,34.037670145650104,-84.59280831998788,13976,runner,clubhouse,,,,,,,,
runner_1,34.03765695222653,-84.59278483736097,13977,runner,clubhouse,,,,,,,,
runner_1,34.03764375880295,-84.59276135473404,13978,runner,clubhouse,,,,,,,,
runner_1,34.037630565379374,-84.59273787210711,13979,runner,clubhouse,,,,,,,,
runner_1,34.0376173719558,-84.59271438948018,13980,runner,clubhouse,,,,,,,,
runner_1,34.03760417853222,-84.59269090685325,13981,runner,clubhouse,,,,,,,,
runner_1,34.03759098510864,-84.59266742422632,13982,runner,clubhouse,,,,,,,,
runner_1,34.03757779168507,-84.59264394159939,13983,runner,clubhouse,,,,,,,,
runner_1,34.03756459826149,-84.59262045897246,13984,runner,clubhouse,,,,,,,,
runner_1,34.03755140483791,-84.59259697634553,13985,runner,clubhouse,,,,,,,,
runner_1,34.037538211414336,-84.5925734937186,13986,runner,clubhouse,,,,,,,,
runner_1,34.03752501799076,-84.59255001109167,13987,runner,clubhouse,,,,,,,,
runner_1,34.03751182456718,-84.59252652846475,13988,runner,clubhouse,,,,,,,,
runner_1,34.037498631143606,-84.59250304583782,13989,runner,clubhouse,,,,,,,,
runner_1,34.03748543772002,-84.5924795632109,13990,runner,clubhouse,,,,,,,,
runner_1,34.037472244296445,-84.59245608058397,13991,runner,clubhouse,,,,,,,,
runner_1,34.03745905087287,-84.59243259795704,13992,runner,clubhouse,,,,,,,,
runner_1,34.03744585744929,-84.59240911533011,13993,runner,clubhouse,,,,,,,,
runner_1,34.037432664025715,-84.59238563270318,13994,runner,clubhouse,,,,,,,,
runner_1,34.03741947060214,-84.59236215007626,13995,runner,clubhouse,,,,,,,,
runner_1,34.03740627717856,-84.59233866744933,13995,runner,clubhouse,,,,,,,,
runner_1,34.037393083754985,-84.5923151848224,13996,runner,clubhouse,,,,,,,,
runner_1,34.03737989033141,-84.59229170219547,13997,runner,clubhouse,,,,,,,,
runner_1,34.03736669690783,-84.59226821956854,13998,runner,clubhouse,,,,,,,,
runner_1,34.037353503484255,-84.59224473694161,13999,runner,clubhouse,,,,,,,,
runner_1,34.03734031006068,-84.59222125431468,14000,runner,clubhouse,,,,,,,,
runner_1,34.0373271166371,-84.59219777168775,14001,runner,clubhouse,,,,,,,,
runner_1,34.037313923213524,-84.59217428906084,14002,runner,clubhouse,,,,,,,,
runner_1,34.03730072978995,-84.5921508064339,14003,runner,clubhouse,,,,,,,,
runner_1,34.03728753636637,-84.59212732380698,14004,runner,clubhouse,,,,,,,,
runner_1,34.037274342942794,-84.59210384118005,14005,runner,clubhouse,,,,,,,,
runner_1,34.03726114951922,-84.59208035855312,14006,runner,clubhouse,,,,,,,,
runner_1,34.03724795609564,-84.59205687592619,14007,runner,clubhouse,,,,,,,,
runner_1,34.037234762672064,-84.59203339329926,14008,runner,clubhouse,,,,,,,,
runner_1,34.03721497901875,-84.59201860099999,14009,runner,clubhouse,,,,,,,,
runner_1,34.037195195365435,-84.59200380870072,14010,runner,clubhouse,,,,,,,,
runner_1,34.03717541171212,-84.59198901640146,14011,runner,clubhouse,,,,,,,,
runner_1,34.037155628058805,-84.59197422410219,14012,runner,clubhouse,,,,,,,,
runner_1,34.03713584440549,-84.59195943180292,14013,runner,clubhouse,,,,,,,,
runner_1,34.037116060752176,-84.59194463950365,14014,runner,clubhouse,,,,,,,,
runner_1,34.03709627709886,-84.5919298472044,14015,runner,clubhouse,,,,,,,,
runner_1,34.03707649344555,-84.59191505490513,14016,runner,clubhouse,,,,,,,,
runner_1,34.03705670979223,-84.59190026260586,14017,runner,clubhouse,,,,,,,,
runner_1,34.03703692613892,-84.5918854703066,14018,runner,clubhouse,,,,,,,,
runner_1,34.0370171424856,-84.59187067800733,14019,runner,clubhouse,,,,,,,,
runner_1,34.03699735883229,-84.59185588570806,14020,runner,clubhouse,,,,,,,,
runner_1,34.03697757517897,-84.59184109340879,14020,runner,clubhouse,,,,,,,,
runner_1,34.03695702538373,-84.59182731139667,14021,runner,clubhouse,,,,,,,,
runner_1,34.03693647558849,-84.59181352938454,14022,runner,clubhouse,,,,,,,,
runner_1,34.036915925793245,-84.59179974737242,14023,runner,clubhouse,,,,,,,,
runner_1,34.03689537599801,-84.59178596536029,14024,runner,clubhouse,,,,,,,,
runner_1,34.03687482620276,-84.59177218334817,14025,runner,clubhouse,,,,,,,,
runner_1,34.03685427640752,-84.59175840133605,14026,runner,clubhouse,,,,,,,,
runner_1,34.03683372661228,-84.59174461932392,14027,runner,clubhouse,,,,,,,,
runner_1,34.036813176817034,-84.5917308373118,14028,runner,clubhouse,,,,,,,,
runner_1,34.03679262702179,-84.59171705529968,14029,runner,clubhouse,,,,,,,,
