order_id,order_time_s,ready_for_pickup_time_s,departure_time_s,delivery_timestamp_s,return_timestamp_s
005,11580,12180,12180,12203.527092428256,12256.199687416887
008,17400,18000,18000,18127.958365669358,18414.432318660456
009,19200,19800,19800,19860.701787236252,19996.6013108995
011,20700,21300,21300,21334.856777145193,21412.894337918013
012,21840,22440,22440,22551.63471747933,22801.56318944798
014,22440,23040,23405,23495.37902619776,23697.720129625577
018,26640,27240,27240,27280.519527370903,27371.234887156505
019,31500,32100,32100,32260.746095204242,32620.625412825677
020,32640,33240,33240,33407.46170132808,33782.37595803274
022,33600,34200,34385,34578.78170937361,35012.621357224976
023,35700,36300,36300,36421.24957687153,36692.70385344958
024,36840,37440,37440,37552.08203388973,37803.011960508535
026,37560,38160,38405,38461.63087708354,38461.63087708354
