order_id,placed_ts,placed_hole,queue,mins_to_set,drive_out_min,drive_total_min,delivery_hole,golfer_node_idx,predicted_node_idx,actual_node_idx
005,10:13:00,9,,10.0,0.8778765831438531,1.7557531662877062,9,96,118,118
008,11:50:00,7,,10.0,4.774565883184969,9.549131766369937,8,72,98,98
009,12:20:00,15,,10.0,2.2649920610541288,4.5299841221082575,15,168,198,198
011,12:45:00,9,,10.0,1.300626012880321,2.601252025760642,10,96,124,124
012,13:04:00,14,,10.0,4.165474532810875,8.33094906562175,15,156,189,189
014,13:14:00,16,,16.083333333333332,3.372351723796981,6.744703447593962,18,180,223,223
018,14:24:00,9,,10.0,1.5119226630933753,3.0238453261867506,9,96,115,115
019,15:45:00,13,,10.0,5.997988627023891,11.995977254047782,14,144,180,180
020,16:04:00,7,,10.0,6.24857094507762,12.49714189015524,7,72,91,91
022,16:20:00,13,,13.083333333333334,7.2306607975227575,14.461321595045515,13,144,174,174
023,16:55:00,14,,10.0,4.524237942967461,9.048475885934922,14,156,187,187
024,17:14:00,16,,10.0,4.182165443646652,8.364330887293304,17,180,214,214
026,17:26:00,18,,14.083333333333334,0.0,0.0,18,204,0,248
027,18:59:00,17,,,,,,,,
029,20:47:00,17,,,,,,,,
