order_id,order_time_s,ready_for_pickup_time_s,departure_time_s,delivery_timestamp_s,return_timestamp_s
001,11918,12518,12520,12766.116224521496,13317.122697330817
002,12472,13072,13920,14000.112894162872,14179.470119900647
003,15051,15651,15655,15778.898906650751,16056.284518555418
004,17507,18107,18110,18211.24233502094,18437.90427909767
005,17667,18267,19040,19063.528473843588,19116.20416155311
006,19051,19651,19720,19760.52094056515,19851.23946421847
007,19494,20094,20455,20549.642288833245,20761.528010101705
008,19852,20452,21365,21410.30257347186,21511.726245423786
009,20228,20828,22115,22177.05831741358,22315.994848936516
010,22426,23026,23030,23237.096583599658,23700.74565136008
011,23046,23646,24305,24373.784587929757,24527.779934041147
012,24081,24681,25130,25356.179042755328,25862.5500339986
013,27854,28454,28455,28729.303585722377,29343.416091070983
014,27941,28541,29945,30118.125842002763,30505.721010665668
015,32375,32975,32975,33152.01058657089,33548.302944565425
016,33772,34372,34375,34582.096583599654,35045.74565136008
017,35802,36402,36405,36636.8431838509,37155.8950879947
018,37220,37820,37820,37964.95079328232,38289.46749466064
019,39305,39905,39905,40079.44646041279,40469.99823745637
