order_id,placed_ts,placed_hole,queue,mins_to_set,drive_out_min,drive_total_min,delivery_hole,golfer_node_idx,predicted_node_idx,actual_node_idx
001,11:06:45,10,,10.0,6.068730351930086,15.592539875739611,11,108,161,161
002,11:15:25,9,,10.0,0.8453044087759736,11.559590123061689,10,96,133,133
003,11:25:24,11,,10.016666666666667,6.380237775231398,13.523094918088542,13,120,180,180
004,11:26:19,2,,16.1,12.511856819928168,18.46423777230912,4,12,54,54
005,11:42:56,15,,10.066666666666666,2.334027094810699,5.905455666239272,16,168,218,218
006,11:56:12,1,,10.05,11.910773377413715,15.482201948842288,2,0,32,33
007,11:56:57,10,,11.966666666666667,2.742799101713111,13.457084815998826,10,108,143,143
008,12:01:31,14,,10.066666666666666,3.2774249152550206,8.039329677159783,15,156,205,205
009,12:03:44,18,,25.933333333333334,0.36439683989483457,6.316777792275787,-1,204,253,261
010,12:09:17,13,,22.466666666666665,2.517633137855349,7.279537899760111,15,144,209,209
011,12:13:41,11,,18.733333333333334,5.079577744448094,12.222434887305239,13,120,187,187
012,12:20:31,3,,25.483333333333334,10.035196190308428,18.36852952364176,6,24,71,71
013,12:28:26,12,,20.65,5.101604856157367,11.05398580853832,14,132,195,195
014,12:30:04,2,,24.6,12.698364491889333,18.650745444270285,4,12,55,55
015,12:46:10,2,,24.0,11.94467044952283,19.087527592379974,5,12,61,61
016,12:47:21,16,,27.066666666666666,2.202543843197903,3.3930200336740937,18,180,243,243
017,13:17:14,7,,10.016666666666667,3.231216035722294,15.1359779404842,9,72,114,114
018,13:24:32,9,,10.05,0.5693657696791585,6.5217467220601115,-1,96,128,128
019,13:25:17,17,,14.05,2.380701552009365,3.5711777424855558,18,192,242,242
020,13:27:17,17,,23.883333333333333,0.49015776009230955,6.4425387124732625,-1,192,252,252
021,13:39:41,17,,12.733333333333333,1.6315094642945647,2.8219856547707556,18,192,246,246
022,13:48:47,1,,10.05,11.153481527400071,15.915386289304836,3,0,36,36
023,13:52:15,11,,13.0,6.023814738725984,13.16667188158313,13,120,182,182
024,14:10:28,10,,10.033333333333333,3.9794587386290003,13.503268262438525,11,108,150,150
025,14:28:05,11,,10.0,7.952380156837535,16.285713490170867,12,120,171,172
026,14:39:10,12,,10.0,6.214159516275868,13.357016659133013,13,132,181,181
027,14:49:18,1,,10.033333333333333,11.534169904320152,16.296074666224914,3,0,34,34
028,15:18:58,15,,10.033333333333333,3.931372110520291,6.312324491472672,17,168,227,227
029,15:31:51,7,,10.066666666666666,3.754130716374675,14.46841643066039,8,72,105,105
030,15:35:33,1,,10.033333333333333,12.67045361753923,16.241882188967804,2,0,28,28
031,16:21:50,18,,10.0,0.36439683989483457,6.316777792275787,-1,204,253,260
032,16:41:16,9,,10.066666666666666,0.759709774667499,12.664471679429404,9,96,127,127
033,16:47:32,15,,10.05,3.8050861502832656,6.186038531235647,17,168,226,226
034,16:55:34,12,,10.016666666666667,4.515671539587735,10.468052491968686,14,132,190,190
035,17:00:45,11,,13.083333333333334,7.505231652346871,15.838564985680204,12,120,174,174
036,17:09:38,18,,10.033333333333333,0.36439683989483457,6.316777792275787,-1,204,253,254
037,17:21:24,9,,10.016666666666667,0.36785842552380926,11.082144139809524,10,96,130,130
038,17:29:52,12,,10.05,4.889233237457302,10.841614189838253,14,132,188,188
039,17:31:52,15,,10.05,1.578994834225523,5.150423405654095,16,168,214,214
040,17:55:39,2,,10.016666666666667,10.392102752491459,15.154007514396222,3,12,40,40
