order_id,order_time_s,ready_for_pickup_time_s,departure_time_s,delivery_timestamp_s,return_timestamp_s
002,14742,15342,15345,15372.928713408433,16015.785856265577
001,14724,15324,15325,15938.532452286592,16295.675309429449
003,15664,16264,16620,16760.041625688642,16974.327339974356
004,16649,17249,17250,17446.6454949153,17732.359780629587
005,17765,18365,18365,18572.671214323684,18786.956928609397
007,18571,19171,19390,19411.86381039369,19769.00666753655
006,18441,19041,19045,19503.489732185408,20003.489732185408
008,19719,20319,20370,20456.469909940846,20527.89848136942
009,19848,20448,20605,20707.684934035147,21421.97064832086
010,19943,20543,21130,21152.071505531432,21794.928648388573
011,20079,20679,22025,22046.86381039369,22404.00666753655
012,20449,21049,22395,22537.842093120562,22609.270664549134
013,21753,22353,23005,23202.493971836073,23845.351114693214
014,23117,23717,23720,24035.922235069043,24607.350806497616
015,23421,24021,24450,25075.689282520052,25432.83213966291
016,24121,24721,25210,25412.52238101879,26055.37952387593
017,24167,24767,26035,26110.049266854723,26181.477838283296
018,26138,26738,26740,26761.86381039369,27119.00666753655
019,26765,27365,27365,27501.76961199712,28216.055326282833
020,26869,27469,27720,28258.36515588398,28758.36515588398
021,30364,30964,30965,31176.67854364321,31819.535686500352
022,31532,32132,32135,32573.58553454279,33145.014105971364
023,33423,34023,34025,34506.33107223232,35006.33107223232
024,34875,35475,35475,35979.103180415295,36479.103180415295
025,35704,36304,36305,36459.2627587909,36530.69133021947
026,36194,36794,37080,37216.76961199712,37931.05532628284
027,36486,37086,37135,37323.52476427135,37394.95333569992
028,37121,37721,37995,38047.250817086126,38404.39367422898
029,37247,37847,38535,38699.56794610278,39342.42508895993
030,39396,39996,40000,40561.20649721438,41061.20649721438
