order_id,order_time_s,ready_for_pickup_time_s,departure_time_s,delivery_timestamp_s,return_timestamp_s
001,14601,15201,15205,15921.68022697137,16350.2516555428
002,15022,15622,15625,16045.039387774263,16545.039387774264
003,15402,16002,16005,16247.328176889332,16533.04246260362
004,16303,16903,16955,17171.884499007498,17386.17021329321
005,19261,19861,19865,20076.36482410837,20719.22196696551
006,19299,19899,19900,20130.907506248714,20416.621791963
007,20551,21151,21155,21296.72660538015,21939.58374823729
008,21044,21644,21645,21895.188194562812,22252.33105170567
010,21749,22349,22540,22561.86381039369,22919.00666753655
009,21676,22276,22280,22972.05019425921,23257.764479973495
011,22144,22744,22855,23071.884499007498,23286.17021329321
012,23678,24278,24280,24454.303638219404,24668.589352505118
013,26057,26657,26660,26942.36095371584,27299.5038108587
014,27244,27844,27845,27902.002223719093,28616.287938004807
015,31053,31653,31655,31846.101697357193,32488.958840214334
016,32568,33168,33170,33191.86381039369,33549.006667536545
017,35034,35634,35635,35809.303638219404,36023.58935250512
018,36454,37054,37055,37497.8807874751,37997.8807874751
019,36858,37458,37460,37671.67854364321,38314.535686500356
020,38608,39208,39210,39407.49397183608,40050.35111469322
