order_id,order_time_s,ready_for_pickup_time_s,departure_time_s,delivery_timestamp_s,return_timestamp_s
001,14581,15181,15185,15587.371234199663,15801.656948485377
002,14706,15306,15310,15794.894102816135,16080.608388530422
003,15666,16266,16405,16544.15421975113,16615.582791179702
004,15869,16469,16685,16705.180150702276,16776.608722130848
005,16809,17409,17410,17430.180150702276,17501.608722130848
006,18486,19086,19090,19295.090537763434,19937.947680620575
007,19193,19793,19795,19815.180150702276,19886.608722130848
008,19756,20356,20490,20827.956357000316,20970.813499857457
009,19757,20357,20540,20866.898611225024,21009.755754082165
010,20008,20608,21575,21781.482451570006,22352.911022998578
011,20341,20941,21610,21848.47255344741,21991.32969630455
012,20965,21565,22595,23019.26094609438,23233.546660380092
013,22059,22659,22955,23429.325722640842,23715.04000835513
014,23133,23733,23835,23994.813717565226,24637.670860422368
015,23187,23787,24320,24340.180150702276,24411.608722130848
016,24472,25072,25075,25306.130389275328,25806.130389275328
017,24795,25395,25395,25415.180150702276,25486.608722130848
018,25756,26356,26360,26811.633963162032,27168.77682030489
019,26580,27180,27180,27230.939222884586,27302.36779431316
020,28498,29098,29100,29386.174183908475,29886.174183908475
021,28947,29547,29550,29665.75289673891,30308.610039596053
022,29557,30157,30490,30510.180150702276,30581.608722130848
023,32929,33529,33530,34009.3952965545,34223.68101084022
024,34502,35102,35105,35259.71820952066,35974.00392380638
025,35002,35602,35605,35811.48245157,36382.911022998574
026,36575,37175,37175,37270.05800488076,37341.48657630933
027,36956,37556,37560,37767.59650620426,38339.02507763283
028,38692,39292,39295,39746.63396316203,40103.77682030488
029,39222,39822,39825,40085.588046565594,40228.44518942274
