file,stamp,scenario,runners,orders,run,revenue_per_round,orders_per_runner_hour,on_time_rate,delivery_cycle_time_p90,delivery_cycle_time_avg,failed_rate,second_runner_break_even_orders,queue_wait_avg,runner_utilization_driving_pct,runner_utilization_prep_pct,runner_utilization_idle_pct,distance_per_delivery_avg,total_revenue,total_orders,successful_orders,failed_orders,total_rounds,active_runner_hours,late_orders,runner_utilization_pct,total_runner_drive_minutes,total_runner_shift_minutes
20250824_103655_delivery_runner_1_runners_real_tee_sheet\orders_002\run_01\delivery_runner_metrics_run_01.json,20250824_103655,real_tee_sheet,,,2,60.0,0.4765591493907589,1.0,13.12400019184594,13.07042165068042,0.0,4.196750817934842,0.058333333333333334,10.712225719438544,0.0,89.28777428056145,2168.703588489895,60.0,2,2,0,1,4.196750817934842,0,10.712225719438544,2697.392522997382,251.80504907609054
