order_id,order_time_s,ready_for_pickup_time_s,departure_time_s,delivery_timestamp_s,return_timestamp_s
001,14500,15100,15100,15251.057988271321,15536.772273985607
002,16078,16678,16680,16805.34894005771,17519.634654343423
003,16122,16722,16725,16997.12943134564,17354.272288488497
004,16426,17026,17030,17264.20745800881,17335.63602943738
005,16449,17049,17940,18156.884499007498,18371.17021329321
007,17482,18082,18120,18252.152630591874,18323.581202020447
006,17038,17638,17955,18261.096291369442,18618.2391485123
009,17995,18595,18975,18997.071505531432,19639.928648388573
008,17664,18264,18925,19090.683425872798,19162.11199730137
010,18025,18625,19220,19485.49920276193,19628.35634561907
011,18460,19060,19765,19956.101697357193,20598.958840214334
012,19609,20209,20230,20403.804154517173,20689.51844023146
013,19788,20388,20390,20465.049266854723,20536.477838283296
014,19815,20415,21140,21328.524764271355,21399.953335699927
015,19846,20446,21200,21377.10409436635,21448.532665794923
016,19949,20549,21290,21455.683425872798,21527.11199730137
017,20089,20689,22000,22045.582586480054,22759.868300765767
019,20933,21533,22130,22151.86381039369,22509.00666753655
018,20732,21332,22050,22315.49920276193,22458.35634561907
021,21701,22301,23110,23131.86381039369,23489.00666753655
020,21108,21708,23060,23196.76961199712,23911.055326282833
022,22493,23093,23360,23594.20745800881,23665.63602943738
023,22671,23271,24090,24332.328176889332,24618.04246260362
024,22719,23319,24270,24508.76752431774,25080.196095746312
025,23038,23638,24515,24657.842093120562,24729.270664549134
026,23413,24013,25220,25450.907506248714,25736.621791963
027,24223,24823,25330,25549.486835706197,25835.201121420483
028,24640,25240,25685,25876.101697357193,26518.958840214334
029,25615,26215,26340,26449.311240605355,26520.739812033928
030,25983,26583,26585,26866.933323854188,27224.076180997046
031,26316,26916,27120,27392.12943134564,27749.272288488497
032,27301,27901,27905,27934.40946560554,28291.552322748397
033,28508,29108,29110,29144.16194618075,29501.30480332361
034,28772,29372,29375,29657.36095371584,30014.5038108587
035,29557,30157,30160,30466.096291369442,30823.2391485123
036,29746,30346,30350,30631.933323854188,30989.076180997046
037,30954,31554,31555,31576.86381039369,31934.00666753655
038,32665,33265,33265,33512.30299627208,33655.16013912923
039,35161,35761,35765,36037.12943134564,36394.27228848849
040,35360,35960,35960,36108.19028330001,36822.47599758573
041,35451,36051,36055,36266.364824108365,36909.22196696551
042,35801,36401,36995,37016.86381039369,37374.006667536545
044,36606,37206,37510,37578.42292360783,38292.70863789355
043,36352,36952,37425,37610.224824667166,37895.93911038145
045,36786,37386,37975,38146.03162399511,38860.31733828083
046,36879,37479,38500,38664.56794610278,39307.42508895993
047,38543,39143,39145,39166.86381039369,39524.006667536545
048,38784,39384,39465,39486.86381039369,39844.006667536545
049,38880,39480,39910,40175.49920276193,40318.356345619075
050,39365,39965,40125,40219.73969005353,40434.02540433925
