order_id,order_time_s,ready_for_pickup_time_s,departure_time_s,delivery_timestamp_s,return_timestamp_s
001,14972,15572,15575,15982.722007297069,16339.864864439925
002,15079,15679,15680,16083.576204132309,16655.00477556088
003,15854,16454,16455,16905.11933401773,17333.690762589158
004,17873,18473,18475,18645.87146161127,19288.72860446841
005,18855,19455,19455,19609.718209520655,20324.00392380637
006,19463,20063,20065,20369.080763413487,21011.93790627063
007,19730,20330,20330,20548.654254133202,21120.082825561774
008,21540,22140,22140,22160.180150702276,22231.608722130848
009,22227,22827,22830,22850.180150702276,22921.608722130848
010,22608,23208,23210,23623.203200093034,23837.488914378748
011,24178,24778,24780,25194.633943727164,25766.062515155736
012,25102,25702,25705,25736.2379479783,25807.666519406874
013,28315,28915,28915,29361.376440829496,29575.66215511521
014,28402,29002,29005,29456.633963162032,29813.77682030489
015,31666,32266,32270,32695.69168977331,33267.12026120188
016,32407,33007,33010,33237.16874139462,33880.025884251765
017,35268,35868,35870,36065.06667483946,36779.352389125175
018,36557,37157,37160,37611.63396316203,37968.77682030488
019,37372,37972,37975,38195.07264143461,38695.07264143461
020,38165,38765,38765,38853.58224186733,39567.867956153044
