order_id,order_time_s,ready_for_pickup_time_s,departure_time_s,delivery_timestamp_s,return_timestamp_s
001,14927,15527,15530,15724.25755316577,15867.114696022913
002,15005,15605,15605,16084.395296554501,16298.681010840215
003,16156,16756,16760,17217.43418956371,17431.719903849425
004,16691,17291,17295,17315.180150702276,17386.608722130848
005,17337,17937,17940,18430.453045290906,18716.167331005192
006,18187,18787,18790,19204.633943727164,19776.062515155736
007,18874,19474,19475,19735.58804656559,19878.44518942273
008,19188,19788,19790,19851.88476558107,19923.313337009644
009,19539,20139,20380,20744.68329773376,20958.969012019475
010,19585,20185,20480,20883.576204132307,21455.00477556088
011,20632,21232,21235,21676.775564830376,21962.48985054466
012,21530,22130,22130,22379.530297145306,22522.387440002447
013,21619,22219,22220,22758.36337215196,23115.50622929482
014,22673,23273,23275,23341.466744101574,23984.323886958715
015,23767,24367,24370,24762.523107031288,25333.95167845986
016,24814,25414,25415,25642.168741394624,26285.025884251765
017,24966,25566,25570,25762.64014412586,26334.068715554433
018,25284,25884,25935,26250.138501873254,26892.995644730396
019,26467,27067,27070,27235.68072245813,27378.537865315273
020,28004,28604,28605,29173.093953225627,29673.093953225627
021,29848,30448,30450,30578.096468567634,30649.525039996206
022,30698,31298,31300,31454.62296862944,31597.48011148658
023,32854,33454,33455,34023.09395322562,34523.09395322562
024,33915,34515,34515,34687.14205754614,34758.57062897471
025,35588,36188,36190,36428.472553447406,36571.32969630455
026,36305,36905,36905,37103.84936027286,37318.13507455858
028,37437,38037,38040,38060.180150702276,38131.60872213085
027,37405,38005,38005,38462.43418956371,38676.71990384943
029,38006,38606,38610,38979.19798449869,39122.05512735584
030,39480,40080,40080,40499.66006729926,40785.37435301354
