order_id,placed_ts,placed_hole,queue,mins_to_set,drive_out_min,drive_total_min,delivery_hole,golfer_node_idx,predicted_node_idx,actual_node_idx
001,11:09:07,4,,10.05,8.362457761495474,16.695791094828806,6,36,72,72
002,11:09:33,10,,10.033333333333333,4.220764753051238,12.554098086384572,12,108,138,138
003,11:11:50,16,,10.0,4.158838285755125,6.539790666707506,17,180,204,204
004,11:12:33,17,,25.866666666666667,0.33633584503792613,1.5268120355141166,18,192,225,233
005,11:23:19,10,,18.85,5.689079343425025,14.022412676758359,12,108,146,146
006,11:29:14,12,,16.683333333333334,6.434059911041004,12.386440863421956,14,132,167,167
007,11:34:11,12,,15.816666666666666,6.7996540940557075,11.56155885596047,15,132,171,171
008,11:38:55,17,,27.333333333333332,0.33633584503792613,1.5268120355141166,18,192,225,237
009,11:48:46,16,,19.566666666666666,1.7663486632877416,2.9568248537639326,18,180,217,217
010,12:12:14,12,,10.016666666666667,7.527232719367203,13.479613671748155,14,132,161,161
011,12:13:22,15,,10.05,4.527430028478315,6.908382409430696,17,168,202,202
012,12:14:56,17,,10.066666666666666,0.5206324663050206,1.711108656781211,18,192,224,224
013,12:18:23,8,,18.366666666666667,3.2106690687643398,12.734478592573863,11,84,126,126
014,12:19:01,3,,21.316666666666666,8.362457761495474,16.695791094828806,6,24,72,72
015,12:28:40,15,,17.083333333333332,4.895422698928209,7.27637507988059,17,168,200,200
016,12:29:31,9,,29.983333333333334,6.949141163190567,14.091998306047712,13,96,153,153
017,12:33:12,13,,29.883333333333333,5.079718561544966,7.460670942497347,17,144,199,200
018,12:40:16,6,,26.816666666666666,1.4763706977888433,13.381132602550748,9,60,110,110
019,12:40:45,4,,39.833333333333336,3.418175629390559,14.132461343676274,8,36,99,99
020,12:40:48,12,,42.86666666666667,4.527430028478315,6.908382409430696,17,132,202,202
021,13:01:20,17,,29.166666666666668,0.33633584503792613,1.5268120355141166,18,192,225,231
022,13:05:10,4,,35.416666666666664,3.251111247324237,15.155873152086142,9,36,100,100
023,13:05:21,4,,36.733333333333334,2.9472285781991254,14.851990482961032,9,36,102,102
024,13:07:36,11,,37.15,8.174217421515095,12.936122183419858,15,120,182,181
025,13:07:37,17,,58.13333333333333,0.33633584503792613,1.5268120355141166,18,192,225,258
026,13:29:08,8,,37.86666666666667,3.8521731545887934,12.185506487922128,12,84,136,136
027,13:46:20,15,,21.416666666666668,3.4217980259132066,5.802750406865588,17,168,208,209
028,13:52:10,9,,25.166666666666668,4.220764753051238,12.554098086384572,12,96,138,138
029,13:57:05,17,,26.5,0.33633584503792613,1.5268120355141166,18,192,225,239
030,14:02:28,8,,26.783333333333335,2.2949703103073262,13.009256024593041,10,84,121,121
031,14:04:36,3,,30.566666666666666,5.9894923824581685,16.703778096743882,8,24,85,86
032,14:11:40,16,,28.25,1.2157086834189006,2.4061848738950915,18,180,220,221
033,14:33:53,16,,18.45,1.9506450319367408,3.1411212224129317,18,180,216,216
034,14:34:14,6,,18.1,4.699421877738254,15.413707592023968,8,60,92,93
035,15:47:34,17,,10.016666666666667,0.33633584503792613,1.5268120355141166,18,192,225,225
036,15:49:14,9,,10.016666666666667,2.2949703103073262,13.009256024593041,10,96,121,121
037,15:59:34,8,,10.016666666666667,1.10777906835962,11.822064782645334,10,84,112,112
038,16:02:21,17,,10.066666666666666,0.6646912493353738,1.8551674398115643,18,192,223,223
039,16:14:33,4,,10.033333333333333,8.546753559918095,16.880086893251427,6,36,71,72
040,16:18:43,12,,10.033333333333333,6.974345690884972,12.926726643265924,14,132,164,164
041,16:24:23,4,,10.033333333333333,8.362457761495413,16.695791094828746,6,36,72,72
042,16:30:02,10,,21.466666666666665,6.396254065076573,13.539111207933718,13,108,150,150
043,17:00:05,12,,10.0,7.527232719367142,13.479613671748094,14,132,161,161
044,17:01:31,10,,10.066666666666666,3.4413741928333668,12.96518371664289,11,108,132,132
045,17:07:18,14,,10.033333333333333,7.439607347158259,11.011035918586831,16,156,186,186
046,17:08:40,11,,24.916666666666668,6.61107097681379,12.563451929194741,14,120,166,166
047,17:13:02,14,,21.55,4.711126803079484,7.092079184031865,17,156,201,201
048,17:23:20,6,,15.083333333333334,3.9704411083278197,14.684726822613534,8,60,96,96
049,17:31:52,12,,19.883333333333333,7.721133179782433,12.483037941687197,15,132,176,176
050,17:45:50,17,,10.333333333333334,0.33633584503792613,1.5268120355141166,18,192,225,227
