order_id,order_time_s,ready_for_pickup_time_s,departure_time_s,delivery_timestamp_s,return_timestamp_s
001,14750,15350,15350,15491.72660538015,16134.583748237294
002,15691,16291,16295,16477.45229338788,17191.738007673594
003,15726,16326,16330,16668.587539318498,17097.158967889925
004,15785,16385,16735,16897.882967105015,17112.16868139073
005,16559,17159,17700,18118.660646236076,18690.08921766465
006,16796,17396,17715,18207.75174352569,18707.75174352569
007,17591,18191,18195,18524.861830890175,19096.290402318748
009,18681,19281,19310,19625.74623204964,20054.31766062107
008,18315,18915,19295,19713.660646236076,20285.08921766465
010,19246,19846,19850,20092.328176889332,20378.04246260362
011,19519,20119,20655,20826.031623995113,21540.317338280827
013,19774,20374,20980,21216.31717703947,21859.17431989661
012,19521,20121,20890,21652.362897202795,22080.934325774222
014,20648,21248,22145,22174.40946560554,22531.552322748397
015,21143,21743,22460,22902.880787475096,23402.880787475096
016,21369,21969,22685,23246.206497214378,23746.206497214378
017,21777,22377,23135,23334.94416493644,24049.229879222155
018,21898,22498,24005,24178.804154517173,24464.51844023146
019,22377,22977,24350,24466.79598009837,24752.510265812656
020,22605,23205,24650,25321.02319494215,25749.594623513578
021,22701,23301,25065,25426.55729408987,25997.985865518443
022,23456,24056,25355,26003.530608589906,26432.102037161334
023,24189,24789,26350,26538.524764271355,26609.953335699927
024,25458,26058,26600,26807.671214323684,27021.956928609397
025,26135,26735,27035,27658.526165149484,27944.24045086377
027,27487,28087,28090,28204.105574431636,28918.39128871735
026,27284,27884,27885,28389.1031804153,28889.1031804153
028,30118,30718,30720,31035.922235069043,31607.350806497616
030,31507,32107,32110,32338.305169016996,32481.162311874137
029,31469,32069,32070,32750.629548004337,33036.34383371862
031,32507,33107,33110,33815.25955293042,34243.83098150185
032,32701,33301,33305,34042.38588541027,34256.67159969599
033,33949,34549,34550,34571.86381039369,34929.006667536545
034,35606,36206,36210,36231.86381039369,36589.006667536545
035,36056,36656,36660,36925.49920276193,37068.356345619075
036,36909,37509,37510,37531.86381039369,37889.006667536545
037,37409,38009,38010,38292.36095371584,38649.503810858696
039,38715,39315,39315,39466.46229626151,39680.74801054723
038,38594,39194,39195,39611.05188491075,40111.05188491075
040,38717,39317,39320,40136.909055569566,40351.19476985528
