order_id,placed_ts,placed_hole,queue,mins_to_set,drive_out_min,drive_total_min,delivery_hole,golfer_node_idx,predicted_node_idx,actual_node_idx
001,11:07:06,9,,10.066666666666666,0.655823554193527,11.370109268479242,10,96,132,132
002,11:08:57,14,,10.05,2.7063914077551696,7.468296169659932,15,156,208,208
003,11:15:07,13,,10.05,4.229147460467932,8.991052222372696,15,144,200,200
004,11:27:09,15,,10.016666666666667,2.334027094810699,5.905455666239272,16,168,218,218
005,11:32:08,16,,10.033333333333333,4.093605905446081,6.474558286398462,17,180,233,233
006,11:34:12,14,,10.05,3.8484584374785604,8.610363199383324,15,156,202,203
007,11:42:51,13,,10.233333333333333,4.911260172201704,10.863641124582655,14,144,196,196
008,11:47:38,18,,11.033333333333333,0.36439683989483457,6.316777792275787,-1,204,253,254
009,12:01:34,9,,10.016666666666667,0.9500370619848885,12.854798966746793,9,96,126,126
010,12:04:12,12,,10.05,5.262437200827359,12.405294343684504,13,132,186,186
011,12:05:06,17,,10.066666666666666,2.7613904312132944,3.951866621689485,18,192,240,240
012,12:10:00,15,,19.166666666666668,4.234642161329975,6.6155945422823565,17,168,232,232
013,12:18:52,12,,15.633333333333333,4.535490522427305,10.487871474808257,14,132,198,198
014,12:20:14,15,,16.433333333333334,3.0804979843819336,6.651926555810506,16,168,222,222
015,12:25:18,14,,20.533333333333335,1.5789948342254623,5.150423405654035,16,156,214,214
016,12:30:43,18,,22.616666666666667,0.36439683989483457,6.316777792275787,-1,204,253,276
017,12:39:35,13,,15.416666666666666,4.229147460467902,8.991052222372666,15,144,200,200
018,12:43:35,8,,17.416666666666668,0.3678584255238699,11.082144139809584,10,84,130,130
019,12:58:03,16,,11.616666666666667,4.234642161329975,6.6155945422823565,17,180,232,232
020,13:03:46,14,,10.233333333333333,2.7063914077551696,7.468296169659932,15,156,208,208
021,13:06:35,16,,15.5,3.7131130409455486,4.903589231421739,18,180,235,235
022,13:12:01,18,,14.316666666666666,0.36439683989483457,6.316777792275787,-1,204,253,261
023,13:29:01,17,,10.066666666666666,2.380701552009365,3.5711777424855558,18,192,242,242
024,13:37:19,15,,10.016666666666667,3.4611869053947277,7.0326154768233,16,168,224,224
025,13:54:23,18,,10.033333333333333,0.36439683989483457,6.316777792275787,-1,204,253,256
026,13:58:10,18,,10.0,0.36439683989483457,6.316777792275787,-1,204,253,260
027,13:59:18,12,,10.033333333333333,5.277049356235572,11.229430308616523,14,132,194,194
028,14:14:34,16,,10.016666666666667,3.7131130409455486,4.903589231421739,18,180,235,235
029,14:17:30,7,,10.0,4.1289641532531585,14.843249867538873,8,72,103,103
030,14:25:17,14,,10.05,2.7063914077551696,7.468296169659932,15,156,208,209
031,14:31:03,15,,10.033333333333333,3.4611869053947277,7.0326154768233,16,168,224,224
032,14:50:37,7,,10.05,3.3376311040648337,14.051916818350549,8,72,109,109
033,14:53:14,18,,10.016666666666667,0.36439683989483457,6.316777792275787,-1,204,253,261
034,14:56:03,17,,10.033333333333333,2.951734906105836,4.142211096582027,18,192,239,240
035,15:28:03,9,,10.033333333333333,1.2259927247618179,11.940278439047534,10,96,135,135
036,15:47:23,12,,10.033333333333333,5.452781349454017,12.595638492311162,13,132,185,185
037,15:59:56,14,,10.066666666666666,3.2774249152550814,8.039329677159843,15,156,205,205
038,16:12:30,9,,10.0,1.035648500216727,11.749934214502442,10,96,134,134
039,16:21:34,15,,10.016666666666667,3.931372110520291,6.312324491472672,17,168,227,227
040,16:40:12,18,,10.05,0.36439683989483457,6.316777792275787,-1,204,253,260
041,16:40:17,13,,10.05,4.038802948155595,8.800707710060358,15,144,201,201
042,16:45:28,8,,10.033333333333333,1.5210713127620692,13.425833217523975,9,84,123,123
043,17:05:30,18,,10.0,0.8708469514354268,6.823227903816379,-1,204,250,250
044,17:07:45,8,,10.0,2.2794935332853736,14.184255438047279,9,84,119,119
045,17:13:37,18,,10.05,1.0611918865570866,2.2516680770332775,18,204,249,249
046,17:15:07,9,,17.216666666666665,2.552454594933806,13.266740309219522,10,96,142,142
047,17:26:00,14,,10.0,4.038802948155595,8.800707710060358,15,156,201,202
048,17:41:51,16,,10.066666666666666,3.713113040945609,4.9035892314218,18,180,235,235
049,17:48:44,18,,10.016666666666667,1.2508211142453851,2.4412973047215756,18,204,248,249
050,17:57:12,9,,10.05,0.36785842552380926,11.082144139809524,10,96,130,130
