order_id,placed_ts,placed_hole,queue,mins_to_set,drive_out_min,drive_total_min,delivery_hole,golfer_node_idx,predicted_node_idx,actual_node_idx
001,09:27:00,8,,10.0,3.4704787829579664,6.940957565915933,8,84,105,105
002,09:28:00,4,,10.0,10.967616200749289,21.935232401498578,5,36,53,53
003,09:36:00,2,,16.083333333333332,8.76074393314629,17.52148786629258,4,12,42,42
004,09:51:00,6,,12.916666666666666,7.304787239747741,14.609574479495482,7,60,86,86
005,10:49:00,6,,10.0,7.938833060983064,15.877666121966127,7,60,83,83
006,11:14:00,2,,10.0,5.454221593739642,10.908443187479284,2,12,26,26
007,11:29:00,8,,10.0,2.346959308944165,4.69391861788833,9,84,111,112
008,11:56:00,8,,10.0,3.7291301892829307,7.458260378565861,8,84,103,103
009,12:04:00,10,,10.0,2.1438917363682464,4.287783472736493,10,108,128,128
010,12:13:00,5,,10.0,8.443264198462053,16.886528396924106,6,48,68,68
011,12:26:00,10,,10.0,3.200565501666477,6.401131003332954,10,108,133,133
012,12:35:00,7,,10.25,4.774565883184969,9.549131766369937,8,72,98,98
013,13:09:00,6,,10.0,8.676847145685052,17.353694291370104,6,60,79,79
014,14:25:00,1,,10.0,3.7776990679455555,7.555398135891111,2,0,18,18
015,15:00:00,8,,10.0,3.192353699576951,6.384707399153902,9,84,107,107
016,15:08:00,18,,10.0,0.0,0.0,18,204,0,249
017,15:10:00,11,,14.666666666666666,6.687209762922365,13.37441952584473,11,120,150,150
018,15:11:00,18,,18.55,0.0,0.0,18,204,0,243
019,15:12:00,16,,29.05,0.6340450735433545,1.268090147086709,18,180,236,236
020,15:25:00,5,,19.416666666666668,8.308726239286894,16.61745247857379,7,48,81,81
021,15:52:00,11,,10.0,7.109906924300243,14.219813848600486,11,120,152,152
022,16:28:00,11,,10.0,5.00075065056247,10.00150130112494,13,120,142,142
023,16:32:00,8,,10.0,2.769656529307061,5.539313058614122,9,84,109,109
024,16:49:00,6,,10.0,7.938833060983064,15.877666121966127,7,60,83,83
025,16:56:00,10,,10.0,3.200565501666477,6.401131003332954,10,108,133,133
026,17:08:00,18,,12.5,0.6340450735433545,1.268090147086709,18,204,236,236
027,17:30:00,11,,10.0,6.687209762922365,13.37441952584473,11,120,150,150
028,18:02:00,9,,,,,,,,
029,18:37:00,15,,,,,,,,
030,19:22:00,9,,,,,,,,
031,19:28:00,18,,,,,,,,
032,20:06:00,13,,,,,,,,
033,20:13:00,12,,,,,,,,
