order_id,order_time_s,ready_for_pickup_time_s,departure_time_s,delivery_timestamp_s,return_timestamp_s
001,14821,15421,15425,15678.748847628076,15964.463133342362
002,15326,15926,15930,16235.202288215483,16592.34514535834
003,15970,16570,16570,16863.35399424744,17220.4968513903
004,16206,16806,16810,17103.080891531346,17674.50946295992
005,16243,16843,17195,17357.882967105015,17572.16868139073
006,16939,17539,17825,18050.24784298248,18693.10498583962
007,17041,17641,18175,18311.76961199712,19026.055326282833
008,18077,18677,18680,18950.144335158242,19093.001478015383
009,18707,19307,19310,19331.86381039369,19689.00666753655
010,18721,19321,19630,19746.79598009837,20032.510265812656
011,18899,19499,19695,19801.160355868775,20086.87464158306
012,19280,19880,20290,20438.190283300013,21152.475997585727
014,20146,20746,20750,20800.71826452656,21443.5754073837
013,19865,20465,20635,20916.933323854188,21274.076180997046
015,20162,20762,21755,21971.884499007498,22186.17021329321
016,20179,20779,21875,22097.786782456733,22169.215353885305
017,20379,20979,22045,22196.46229626151,22410.748010547224
019,21198,21798,22790,22944.262758790897,23015.69133021947
018,20862,21462,22770,22966.25053924226,23180.536253527975
020,21915,22515,23015,23143.620955386978,23357.90666967269
021,22786,23386,23620,23665.582586480054,24379.868300765767
022,23238,23838,23840,24085.616354326765,24228.473497183906
023,23346,23946,23960,24131.031623995113,24845.317338280827
024,24206,24806,24830,25004.303638219404,25218.589352505118
025,24335,24935,24980,25165.224824667162,25450.93911038145
026,24881,25481,25485,25639.262758790897,25710.69133021947
027,26344,26944,26945,27073.216646043125,27358.93093175741
028,26750,27350,27350,27501.05798827132,27786.772273985607
029,27950,28550,28550,28584.16194618075,28941.30480332361
030,28119,28719,28720,28811.264278765724,29525.549993051438
031,28157,28757,28760,28914.262758790897,28985.69133021947
033,28352,28952,29590,29611.86381039369,29969.00666753655
032,28270,28870,29545,29696.05798827132,29981.772273985607
034,28702,29302,30130,30318.524764271355,30389.953335699927
035,30289,30889,30890,31044.262758790897,31115.69133021947
036,31166,31766,31770,31791.86381039369,32149.00666753655
037,33282,33882,33885,33906.86381039369,34264.006667536545
038,33818,34418,34420,34631.364824108365,35274.22196696551
039,34162,34762,34765,34815.71826452656,35458.5754073837
040,34673,35273,35275,35369.73969005353,35584.02540433925
041,35627,36227,36230,36423.87296214334,37138.158676429055
043,36696,37296,37300,37322.07150553143,37964.92864838857
042,36659,37259,37260,37554.6756103321,37911.81846747496
044,36874,37474,37740,37865.34894005771,38579.63465434343
045,37492,38092,38515,38679.56794610278,39322.42508895993
046,37500,38100,38565,38826.17185526015,39183.31471240301
047,38329,38929,39180,39371.1016973572,40013.95884021434
048,38367,38967,39785,39814.40946560554,40171.55232274839
049,39228,39828,39925,40099.303638219404,40313.58935250512
