order_id,order_time_s,ready_for_pickup_time_s,departure_time_s,delivery_timestamp_s,return_timestamp_s
001,14584,15184,15185,15240.408999731562,15883.266142588705
002,14750,15350,15350,15545.066674839454,16259.352389125168
003,15118,15718,15720,16112.523107031288,16683.95167845986
004,15326,15926,16485,16505.180150702276,16576.608722130848
005,15374,15974,16860,17229.197984498693,17372.055127355834
006,15388,15988,17180,17275.05800488076,17346.486576309333
007,15798,16398,17285,17589.783113692698,17732.64025654984
008,17352,17952,17955,18005.939222884586,18077.36779431316
009,17848,18448,18450,18666.14828143141,19309.005424288553
010,18181,18781,18785,18911.810610898527,19554.667753755668
011,18473,19073,19075,19207.60274627095,19921.888460556664
012,18840,19440,19910,20104.25755316577,20247.114696022913
013,19079,19679,20155,20305.211955466268,20376.64052689484
014,19223,19823,20525,20620.05800488076,20691.486576309333
015,19459,20059,20850,21121.6458017087,21264.50294456584
016,19857,20457,20980,21145.775956865702,21860.061671151416
017,20146,20746,21295,21416.56928979139,22130.855004077104
018,20151,20751,21865,21885.180150702276,21956.608722130848
019,20342,20942,22465,22659.25755316577,22802.114696022913
020,20989,21589,22560,22743.199807759942,22886.056950617083
021,21831,22431,22735,22755.180150702276,22826.608722130848
022,22088,22688,23405,23455.939222884586,23527.36779431316
023,22814,23414,23430,23893.267990786946,24178.982276501232
025,23461,24061,24130,24150.180150702276,24221.608722130848
024,23289,23889,23890,24194.783113692698,24337.64025654984
026,23629,24229,24780,24997.540191380685,25568.968762809258
027,24665,25265,25265,25360.05800488076,25431.486576309333
028,24735,25335,25335,25500.775956865702,26215.061671151416
029,25109,25709,26035,26167.60274627095,26881.888460556664
030,27266,27866,27870,27901.2379479783,27972.666519406874
032,27682,28282,28285,28356.521892015644,28999.379034872785
031,27526,28126,28130,28357.168741394624,29000.025884251765
033,28268,28868,28870,29404.92070942701,29904.92070942701
034,28368,28968,29600,29817.540191380685,30388.968762809258
035,29805,30405,30405,30425.180150702276,30496.608722130848
036,30065,30665,30665,30685.180150702276,30756.608722130848
037,32190,32790,32790,32810.180150702276,32881.60872213085
038,33957,34557,34560,34632.942521005134,34704.37109243371
039,34280,34880,34880,34973.63742399374,35616.49456685089
040,34752,35352,35355,35812.43418956371,36026.71990384943
041,35013,35613,35615,35864.530297145306,36007.38744000245
042,35911,36511,36515,36614.45379815126,37328.73951243698
044,36398,36998,37000,37110.51154054568,37824.7972548314
043,36169,36769,36770,37172.371234199665,37386.65694848538
045,36928,37528,37930,38223.02303367704,38865.880176534185
046,37126,37726,37990,38458.49193920888,38672.777653494595
047,37564,38164,38425,38641.148281431415,39284.00542428856
048,37762,38362,39275,39363.58224186733,40077.867956153044
049,38238,38838,39470,39785.840863455815,39928.69800631296
050,38836,39436,39885,40102.540191380685,40673.96876280926
