order_id,placed_ts,placed_hole,queue,mins_to_set,drive_out_min,drive_total_min,delivery_hole,golfer_node_idx,predicted_node_idx,actual_node_idx
001,11:09:55,9,,10.0,0.7597097746675293,12.664471679429434,9,96,127,127
002,11:34:39,17,,10.016666666666667,2.380701552009365,3.5711777424855558,18,192,242,242
003,11:35:06,16,,10.066666666666666,4.121716604534777,6.502668985487158,17,180,228,228
004,11:38:24,6,,19.85,4.88468152552244,14.408491049331964,7,60,99,99
005,11:50:17,14,,11.466666666666667,2.327288590570182,7.089193352474944,15,156,210,211
006,12:03:38,4,,15.283333333333333,10.225540871443203,16.177921823824153,4,36,70,71
007,12:10:31,7,,12.15,3.938619617324487,14.652905331610203,8,72,104,104
008,12:18:37,13,,26.55,1.7693392644795798,6.531244026384342,15,144,213,213
009,12:22:24,13,,24.933333333333334,2.7063914077551696,7.468296169659932,15,144,208,209
010,12:39:57,8,,21.8,0.4654785568072233,11.179764271092939,10,84,131,131
011,12:40:45,14,,24.083333333333332,1.9533380892759549,5.524766660704527,16,156,216,216
012,12:48:03,9,,32.36666666666667,4.550492254955194,14.074301778764719,11,96,153,153
013,13:27:42,6,,10.05,4.88468152552244,14.408491049331964,7,60,99,99
014,13:38:57,7,,10.05,4.509653103053642,14.033462626863166,7,72,101,101
015,13:42:47,16,,19.383333333333333,2.951734906105836,4.142211096582027,18,180,239,239
016,13:48:55,5,,24.166666666666668,6.406643938099842,15.930453461909366,7,48,91,91
017,13:59:30,14,,16.833333333333332,2.7063914077551696,7.468296169659932,15,156,208,208
018,14:18:56,14,,14.9,1.7629935932696148,5.334422164698187,16,156,215,215
019,14:29:46,15,,10.066666666666666,1.9465996683061653,6.708504430210927,15,168,212,212
020,14:54:08,4,,10.033333333333333,9.73413096708955,18.067464300422884,6,36,73,73
021,15:16:04,6,,10.016666666666667,6.216299423519073,15.740108947328597,7,60,92,92
022,15:51:39,6,,10.016666666666667,4.88468152552244,14.408491049331964,7,60,99,99
023,16:20:51,14,,10.066666666666666,2.8967359086195454,7.658640670524307,15,156,207,207
024,16:21:04,7,,10.016666666666667,4.509653103053642,14.033462626863166,7,72,101,101
025,16:34:37,9,,13.966666666666667,0.8453044087759433,11.559590123061659,10,96,133,133
026,17:17:01,16,,10.066666666666666,4.312061130380001,6.693013511332382,17,180,229,229
027,17:29:50,15,,10.0,3.0804979843818727,6.651926555810445,16,168,222,222
028,17:34:12,17,,10.05,2.0121988030543436,3.2026749935305343,18,192,244,244
029,17:44:38,4,,11.866666666666667,10.808843476498442,17.951700619355584,5,36,67,67
030,17:44:57,7,,12.55,3.231216035722294,15.1359779404842,9,72,114,114
