id,latitude,longitude,timestamp,type,hole,visibility_status,time_since_last_sighting_min,pulsing,total_orders,total_revenue,avg_per_order,revenue_per_hour,avg_order_time_min
golfer_group_1,34.0379,-84.5928,14400,golfer,1,,,,,,,,
golfer_group_1,34.03815279090035,-84.5925927027726,14460,golfer,1,,,,,,,,
golfer_group_1,34.03835123973532,-84.59233276840705,14520,golfer,1,,,,,,,,
golfer_group_1,34.03846425725406,-84.59199008304618,14580,golfer,1,,,,,,,,
golfer_group_1,34.03857727477281,-84.59164739768532,14640,golfer,1,,,,,,,,
golfer_group_1,34.038690292291555,-84.59130471232447,14700,golfer,1,,,,,,,,
golfer_group_1,34.0388033098103,-84.59096202696361,14760,golfer,1,,,,,,,,
golfer_group_1,34.03891632732905,-84.59061934160275,14820,golfer,1,,,,,,,,
golfer_group_1,34.03902934484779,-84.5902766562419,14880,golfer,1,,,,,,,,
golfer_group_1,34.03915498151587,-84.58994311724304,14940,golfer,1,,,,,,,,
golfer_group_1,34.03935257701742,-84.58966173402132,15000,golfer,1,,,,,,,,
golfer_group_1,34.03955017251896,-84.58938035079959,15060,golfer,1,,,,,,,,
golfer_group_1,34.0397477680205,-84.58909896757785,15120,golfer,1,,,,,,,,
golfer_group_1,34.039960963741954,-84.58883870909989,15180,golfer,1,,,,,,,,
golfer_group_1,34.0402152614799,-84.58863410814281,15240,golfer,2,,,,,,,,
golfer_group_1,34.04046955921785,-84.58842950718574,15300,golfer,2,,,,,,,,
golfer_group_1,34.04073229108471,-84.58829822885049,15360,golfer,2,,,,,,,,
golfer_group_1,34.04102315362346,-84.58841150625273,15420,golfer,2,,,,,,,,
golfer_group_1,34.04131401616222,-84.58852478365496,15480,golfer,2,,,,,,,,
golfer_group_1,34.04160487870097,-84.5886380610572,15540,golfer,2,,,,,,,,
golfer_group_1,34.04189574123973,-84.58875133845943,15600,golfer,2,,,,,,,,
golfer_group_1,34.042186603778475,-84.58886461586168,15660,golfer,2,,,,,,,,
golfer_group_1,34.04247746631723,-84.58897789326392,15720,golfer,2,,,,,,,,
golfer_group_1,34.042768328855985,-84.58909117066615,15780,golfer,2,,,,,,,,
golfer_group_1,34.04305919139474,-84.58920444806839,15840,golfer,2,,,,,,,,
golfer_group_1,34.043247893201055,-84.58946220758558,15900,golfer,2,,,,,,,,
golfer_group_1,34.043386336501754,-84.58979104583345,15960,golfer,2,,,,,,,,
golfer_group_1,34.04352477980246,-84.59011988408133,16020,golfer,3,,,,,,,,
golfer_group_1,34.04366322310316,-84.5904487223292,16080,golfer,3,,,,,,,,
golfer_group_1,34.043801666403866,-84.59077756057708,16140,golfer,3,,,,,,,,
golfer_group_1,34.04391127065408,-84.59111857018165,16200,golfer,3,,,,,,,,
golfer_group_1,34.043972800141226,-84.59147986946564,16260,golfer,3,,,,,,,,
golfer_group_1,34.04400028315852,-84.59183942074687,16320,golfer,3,,,,,,,,
golfer_group_1,34.04391355242437,-84.59219310810283,16380,golfer,3,,,,,,,,
golfer_group_1,34.043826821690224,-84.59254679545882,16440,golfer,3,,,,,,,,
golfer_group_1,34.04374009095608,-84.5929004828148,16500,golfer,3,,,,,,,,
golfer_group_1,34.04365336022193,-84.59325417017077,16560,golfer,3,,,,,,,,
golfer_group_1,34.043566629487785,-84.59360785752675,16620,golfer,3,,,,,,,,
