order_id,order_time_s,ready_for_pickup_time_s,departure_time_s,delivery_timestamp_s,return_timestamp_s
001,14772,15372,15375,15706.53319142802,15920.818905713733
002,15242,15842,15845,16037.64014412586,16609.068715554433
003,16806,17406,17410,17878.58565418125,18378.58565418125
004,17388,17988,17990,18535.97845735301,19035.97845735301
005,18329,18929,18980,19625.357720951506,19982.500578094365
006,21046,21646,21650,22207.036205286066,22707.036205286066
007,21361,21961,21965,22400.318693006684,22614.604407292398
009,22195,22795,23310,23371.88476558107,23443.313337009644
008,21394,21994,23215,23783.093953225627,24283.093953225627
010,22404,23004,24045,24065.180150702276,24136.608722130848
011,22704,23304,24740,25154.633943727164,25726.062515155736
012,23077,23677,24885,25530.357720951506,25887.500578094365
013,25738,26338,26340,26594.131437217347,26808.41715150306
014,28527,29127,29130,29635.190142814834,29992.332999957693
015,31342,31942,31945,31965.180150702276,32036.608722130848
016,32744,33344,33345,33605.588046565594,33748.44518942274
017,34478,35078,35080,35217.69821861844,35860.555361475585
018,36185,36785,36785,36840.40899973156,37483.266142588705
019,37962,38562,38565,38757.64014412586,39329.06871555443
020,39114,39714,39715,40296.23834827899,40653.38120542184
