order_id,order_time_s,ready_for_pickup_time_s,departure_time_s,delivery_timestamp_s,return_timestamp_s
002,15603,16203,16205,16333.216646043127,16618.93093175741
001,15210,15810,15810,16502.05019425921,16787.764479973495
003,16380,16980,16980,17139.610953965825,17853.89666825154
005,17166,17766,17770,17890.731928183257,17962.16049961183
004,16618,17218,17220,17945.965240504484,18160.250954790197
007,18712,19312,19315,19492.10409436635,19563.532665794923
008,18797,19397,19400,19634.20745800881,19705.63602943738
006,18692,19292,19295,19699.631217312388,20199.631217312388
009,20275,20875,20875,21029.262758790897,21100.69133021947
010,20602,21202,21205,21390.224824667162,21675.93911038145
011,20853,21453,21455,21702.302996272087,21845.160139129228
012,21184,21784,21785,22490.25955293042,22918.830981501847
013,21867,22467,22470,22602.152630591874,22673.581202020447
015,22825,23425,23425,23567.842093120562,23639.270664549134
014,22641,23241,23245,23705.867360685254,24205.867360685254
016,23901,24501,24505,24526.86381039369,24884.00666753655
017,24842,25442,25445,25561.79598009837,25847.510265812656
018,25325,25925,25925,26229.774664666886,26658.346093238313
019,25951,26551,26555,26661.160355868775,26946.87464158306
020,26299,26899,26900,27039.63731543421,27325.351601148497
021,29095,29695,29695,29989.675610332102,30346.81846747496
022,31013,31613,31615,32363.8065442597,32578.092258545414
023,34364,34964,34965,35280.74623204964,35709.31766062107
025,35396,35996,36000,36084.980224945146,36727.83736780229
024,35090,35690,35690,36418.100898419005,36846.67232699043
026,36314,36914,36915,37057.84209312056,37129.270664549134
027,36493,37093,37330,37351.86381039369,37709.006667536545
029,37243,37843,37845,38231.96517497622,38803.39374640479
028,37176,37776,37780,38252.2880036165,38752.2880036165
030,37278,37878,38310,38331.86381039369,38689.006667536545
