order_id,order_time_s,ready_for_pickup_time_s,departure_time_s,delivery_timestamp_s,return_timestamp_s
001,14713,15313,15315,15406.264278765722,16120.549993051436
002,14941,15541,15545,15829.450205786176,16400.878777214748
003,15732,16332,16335,16476.72660538015,17119.58374823729
004,17377,17977,17980,18019.349413251613,18662.206556108755
006,18397,18997,19000,19021.86381039369,19379.00666753655
005,18137,18737,18740,19477.38588541027,19691.671599695983
007,19337,19937,19940,20654.646402644823,20868.932116930537
008,21484,22084,22085,22810.965240504484,23025.250954790197
009,21942,22542,22545,23191.367548607304,23477.08183432159
010,22644,23244,23245,23627.814266513884,24056.38569508531
011,23066,23666,23670,23767.890567857674,23839.319139286246
012,23363,23963,24080,24828.8065442597,25043.092258545414
013,25989,26589,26590,26988.383141918534,27559.811713347106
014,26627,27227,27230,27389.610953965825,28103.89666825154
015,30051,30651,30655,30870.926184069696,31442.35475549827
016,32890,33490,33490,33744.0785296798,33886.93567253694
017,33428,34028,34030,34758.100898419005,35186.67232699043
018,36035,36635,36635,36823.52476427135,36894.95333569992
019,38391,38991,38995,39101.16035586877,39386.874641583054
020,39358,39958,39960,40079.24225724155,40722.0994000987
