order_id,order_time_s,ready_for_pickup_time_s,departure_time_s,delivery_timestamp_s,return_timestamp_s
001,11907,12507,12510,12660.469269447269,12997.34076820981
002,12498,13098,13600,13819.756567620163,14311.748883187693
003,16127,16727,16730,16909.991232734475,17312.956679154944
004,16204,16804,17915,17984.926952033296,18141.47982971978
005,16726,17326,18745,18958.172719909566,19435.425077916057
006,18504,19104,20040,20096.630877083542,20096.630877083542
007,19154,19754,20733.333333333332,20990.777837442976,21567.146130225763
008,19624,20224,22170,22226.630877083542,22353.41642279296
009,20202,20802,22955,23215.264346046173,23797.94571779134
010,21781,22381,24400,24452.934523818356,24571.444651769896
011,22511,23111,25175,25231.630877083542,25231.630877083542
012,23957,24557,25868.333333333332,25981.367294690313,26234.428402205944
013,26005,26605,26835,26891.630877083542,26891.630877083542
014,27162,27762,27798.333333333332,28061.441974415135,28650.491170866928
015,32018,32618,32620,32825.10998905109,33284.31145707591
016,32955,33555,33885,33991.648728633634,34230.41453900745
017,34007,34607,34835,35082.64042187869,35637.059276830994
018,37144,37744,37745,37794.78912571876,37906.25731762643
019,38530,39130,39130,39215.55507914866,39407.096301123274
020,38835,39435,40010,40112.389346321106,40341.619226144474
