order_id,placed_ts,placed_hole,queue,mins_to_set,drive_out_min,drive_total_min,delivery_hole,golfer_node_idx,predicted_node_idx,actual_node_idx
001,11:04:10,9,,10.0,2.6635619594204702,13.377847673706185,10,96,123,123
002,11:10:03,17,,27.533333333333335,0.33633584503792613,1.5268120355141166,18,192,225,232
003,11:11:35,4,,37.583333333333336,3.7861456899103967,14.500431404196112,8,36,97,97
004,11:57:57,12,,15.8,6.615357990666235,11.377262752570998,15,132,170,170
005,12:07:59,15,,27.183333333333334,2.687827928562607,3.878304119038798,18,168,212,212
006,12:12:17,17,,36.8,0.33633584503792613,1.5268120355141166,18,192,225,240
007,12:54:14,6,,10.016666666666667,5.9894923824581685,16.703778096743882,8,60,85,85
008,12:55:50,7,,35.166666666666664,3.2756459708735446,12.799455494683068,11,72,127,127
009,13:11:42,4,,42.13333333333333,2.578636825344256,14.483398730106162,9,36,104,104
010,13:31:08,3,,47.2,4.339032639590187,15.053318353875902,8,24,94,94
011,13:32:27,14,,,,,,,,
012,13:50:05,12,,53.416666666666664,3.4217980259132066,5.802750406865588,17,132,208,208
013,14:17:44,16,,41.6,0.33633584503792613,1.5268120355141166,18,180,225,239
014,14:56:34,8,,14.35,1.8418590090946965,13.746620913856601,9,84,108,108
015,15:30:17,15,,10.05,4.343134109426501,6.724086490378882,17,168,203,203
016,16:31:57,12,,10.05,6.249764112234213,12.202145064615165,14,132,168,168
017,16:36:11,17,,28.066666666666666,0.33633584503792613,1.5268120355141166,18,192,225,238
018,17:20:40,17,,10.0,2.503532591104522,3.6940087815807128,18,192,213,213
019,17:47:51,10,,10.066666666666666,5.322457123301137,13.65579045663447,12,108,144,144
020,17:59:47,17,,,,,,,,
