order_id,placed_ts,placed_hole,queue,mins_to_set,drive_out_min,drive_total_min,delivery_hole,golfer_node_idx,predicted_node_idx,actual_node_idx
001,11:02:04,7,,10.016666666666667,3.754130716374675,14.46841643066039,8,72,105,105
002,11:07:32,7,,10.05,3.1850282892865533,13.899314003572268,8,72,110,110
003,11:12:15,7,,24.333333333333332,0.7597097746675596,12.664471679429465,9,72,127,127
004,11:27:51,12,,13.65,5.452781349454017,12.595638492311162,13,132,185,185
005,11:33:32,8,,25.716666666666665,0.4654785568072233,11.179764271092939,10,84,131,131
006,12:10:54,10,,10.016666666666667,5.497697181502917,15.021506705312442,11,108,158,158
007,12:19:56,11,,10.066666666666666,7.571691196703978,15.905024530037311,12,120,169,169
008,12:35:57,18,,10.05,0.36439683989483457,6.316777792275787,-1,204,253,253
009,12:40:38,7,,15.283333333333333,2.4698380550002184,14.374599959762124,9,72,118,118
010,12:45:30,18,,16.833333333333332,0.36439683989483457,6.316777792275787,-1,204,253,253
011,12:49:33,17,,29.116666666666667,0.36439683989483457,6.316777792275787,-1,192,253,262
012,12:50:59,9,,29.35,4.550492254955194,14.074301778764719,11,96,153,153
013,13:00:55,7,,34.083333333333336,1.797026197043609,12.511311911329324,10,72,138,138
014,13:08:11,16,,36.233333333333334,0.36439683989483457,6.316777792275787,-1,180,253,254
015,13:14:00,9,,43.583333333333336,7.0006564629044075,15.333989796237741,12,96,166,166
016,13:18:17,12,,42.46666666666667,2.327288590570182,7.089193352474944,15,132,210,210
017,13:24:26,10,,53.483333333333334,4.038802948155535,8.800707710060298,15,108,201,201
018,14:00:04,11,,22.933333333333334,4.698888730903127,10.65126968328408,14,120,189,189
019,14:34:16,12,,10.066666666666666,5.643125655308298,12.785982798165442,13,132,184,184
020,14:42:02,17,,10.05,2.202543843197903,3.3930200336740937,18,192,243,243
021,15:49:49,14,,10.016666666666667,3.467769421030486,8.229674182935248,15,156,204,204
022,15:55:55,11,,10.0,6.934198081845777,15.26753141517911,12,120,177,177
023,16:11:35,9,,10.0,0.8453044087759433,11.559590123061659,10,96,133,133
024,16:14:16,7,,16.983333333333334,2.6601825660970158,14.564944470858922,9,72,117,117
025,16:41:09,12,,10.016666666666667,5.277049356235511,11.229430308616463,14,132,194,194
026,17:04:33,18,,10.033333333333333,0.36439683989483457,6.316777792275787,-1,204,253,257
027,17:19:03,10,,10.033333333333333,3.7891142358816676,13.312923759691191,11,108,149,149
028,17:49:21,18,,10.066666666666666,0.36439683989483457,6.316777792275787,-1,204,253,257
029,17:54:37,18,,10.05,0.36439683989483457,6.316777792275787,-1,204,253,263
030,17:59:05,9,,,,,,,,
