order_id,order_time_s,ready_for_pickup_time_s,departure_time_s,delivery_timestamp_s,return_timestamp_s
001,14701,15301,15305,15625.47544412432,15839.761158410034
002,16255,16855,16855,17393.36337215196,17750.50622929482
003,16865,17465,18355,18637.66760818477,18780.52475104191
004,17734,18334,19385,19771.486826728116,20057.201112442403
005,18614,19214,20660,20720.464103814622,21363.321246671763
006,19064,19664,21965,22390.69168977331,22962.120261201882
007,20756,21356,23565,23938.68205324564,24367.253481817068
008,21571,22171,24970,25186.14828143141,25829.005424288553
011,23732,24332,27035,27055.180150702276,27126.608722130848
013,26516,27116,28330,28535.307881554792,28678.165024411934
014,26902,27502,29280,29661.465357055684,30018.608214198543
015,30611,31211,31215,31564.014100781715,31706.871243638856
016,35331,35931,35935,36045.51154054568,36759.7972548314
017,35443,36043,37360,37799.061591572514,38227.63302014394
018,37644,38244,38830,38850.180150702276,38921.60872213085
019,39113,39713,39715,39997.66760818477,40140.524751041914
