order_id,order_time_s,ready_for_pickup_time_s,departure_time_s,delivery_timestamp_s,return_timestamp_s
001,14772,15372,15375,15584.90052883245,15799.186243118163
002,14859,15459,15460,16052.296129602499,16409.438986745357
003,16583,17183,17185,17642.43418956371,17856.719903849425
004,17729,18329,18330,18350.180150702276,18421.608722130848
005,18022,18622,18625,19099.325722640842,19385.04000835513
007,19881,20481,20485,20580.05800488076,20651.486576309333
006,19653,20253,20255,20867.190469635072,21224.33332677793
008,19913,20513,20515,21083.093953225627,21583.093953225627
009,22385,22985,22985,23431.376440829496,23645.66215511521
010,22716,23316,23320,23635.840863455815,23778.698006312956
011,23620,24220,24220,24352.62557554121,24495.48271839835
012,24386,24986,24990,25050.464103814622,25693.321246671763
013,25420,26020,26020,26488.58565418125,26988.58565418125
014,27214,27814,27815,28011.538758252413,28582.967329680985
015,30827,31427,31430,31600.87146161127,32243.72860446841
017,33069,33669,33670,33720.93922288459,33792.36779431316
016,32887,33487,33490,33980.4530452909,34266.167331005185
018,36265,36865,36865,36885.180150702276,36956.60872213085
019,37034,37634,37635,38097.691733362095,38454.83459050495
020,38777,39377,39380,39820.57620777715,40177.719064920006
