order_id,order_time_s,ready_for_pickup_time_s,departure_time_s,delivery_timestamp_s,return_timestamp_s
002,13920,14520,14520,14588.562652400455,14742.061127923862
003,14700,15300,15345,15422.6498606525,15596.492832262576
004,15180,15780,16200,16390.104154885492,16815.710471793307
009,19200,19800,19800,19874.22679498543,20040.40618674385
011,20100,20700,20700,20716.992407970964,20755.035112383564
012,22500,23100,23100,23243.753666240038,23565.590232449078
014,25260,25860,25860,25954.642288833245,26166.528010101705
015,29700,30300,30300,30484.440011510756,30897.365410415434
016,30360,30960,31500,31546.18365667322,31649.57990295655
017,30660,31260,32250,32331.255238223875,32513.16995066539
018,31200,31800,33115,33171.63087708354,33171.63087708354
019,32760,33360,33808.333333333336,33864.964210416874,33864.964210416874
020,35400,36000,36033.333333333336,36106.71993202844,36271.01828731599
021,35880,36480,36875,37041.410234039424,37413.970459500815
023,37380,37980,38015,38105.379026197756,38307.72012962557
024,38280,38880,38910,38966.63087708354,38966.63087708354
025,39240,39840,39873.333333333336,39929.964210416874,39929.964210416874
