order_id,order_time_s,ready_for_pickup_time_s,departure_time_s,delivery_timestamp_s,return_timestamp_s
001,16033,16633,16635,16961.898611225024,17104.755754082165
002,16500,17100,17100,17483.77524390459,17912.34667247602
003,17338,17938,17940,17990.939222884586,18062.36779431316
004,17604,18204,18515,18696.58239318592,19268.010964614492
005,18936,19536,19540,19560.180150702276,19631.608722130848
006,19135,19735,19870,20141.6458017087,20284.50294456584
007,20633,21233,21235,21455.072641434617,21955.072641434617
008,21456,22056,22060,22435.74104582998,22721.455331544264
009,22600,23200,23200,23438.22646649967,24081.08360935681
010,23429,24029,24030,24226.538758252413,24797.967329680985
011,23758,24358,24685,24928.0736887098,25142.359402995513
012,24139,24739,25400,25606.482451570006,26177.911022998578
013,26592,27192,27195,27536.3447606055,28036.3447606055
014,27846,28446,28450,28912.691733362095,29269.834590504954
015,29494,30094,30095,30478.77524390459,30907.34667247602
016,33449,34049,34050,34116.46674410158,34759.32388695872
017,35745,36345,36345,36526.58239318592,37098.01096461449
018,36266,36866,36870,36930.46410381462,37573.32124667177
019,38016,38616,38620,39201.23834827899,39558.38120542184
020,38627,39227,39230,39590.07184256967,39732.92898542681
