order_id,order_time_s,ready_for_pickup_time_s,departure_time_s,delivery_timestamp_s,return_timestamp_s
001,11538,12138,12140,12231.439298229368,12436.154145011536
002,11889,12489,13040,13231.319500128144,13659.646739221003
003,16869,17469,17470,17672.647788827067,18126.336868290648
004,17456,18056,18730,18788.59866641391,18919.78971062415
005,17885,18485,19520,19576.630877083542,19576.630877083542
006,18635,19235,20213.333333333332,20275.39165074691,20414.32818226985
007,19658,20258,21015,21071.630877083542,21071.630877083542
008,19875,20475,21708.333333333332,21996.60130886897,22641.977373500995
009,19882,20482,23245,23424.21722164632,23825.44980742166
010,22242,22842,24430,24507.649860652502,24681.49283226258
011,22391,22991,25285,25511.279480518784,26017.87533242651
012,23972,24572,26620,26830.7741363485,27302.656531158573
013,25821,26421,27905,28010.97057454563,28248.218129498535
014,26872,27472,28850,28941.43929822937,29146.154145011536
015,32257,32857,32860,33145.63187061815,33785.10620782295
016,33289,33889,34390,34539.41781130455,34873.9352992998
017,35134,35734,35735,35752.864333961996,35792.859111488855
018,36669,37269,37270,37447.01058657089,37843.302944565425
019,37898,38498,38500,38587.34469184324,38782.89250940273
020,38823,39423,39425,39532.37146039691,39772.75532695717
