data_source,batch_id,simulation_id,mode,scenario,run_index,seed,num_carts,num_runners,groups,bev_order_prob,bev_price_usd,delivery_order_prob,prevent_front_upto_hole,runner_speed_mps,prep_time_min,on_time_rate,failed_rate,delivery_cycle_time_p50,delivery_cycle_time_p90,queue_depth_avg,queue_wait_avg,util_driving_pct,util_waiting_pct,util_handoff_pct,util_deadhead_pct,total_revenue,total_orders,successful_orders,failed_orders,orders_per_runner_hour,revenue_per_round,order_penetration_rate,average_order_value,bev_orders_per_cart_hour,bev_holes_covered_per_hour,bev_total_visibility_events,optimization_target,optimal_for_target,target_achieved,utilization_category,is_low_utilization,is_high_performance
batch_experiment,batch_20250814_175011,batch_20250814_175011_busy_weekday_run07,runner,busy_weekday,7,528352,0,2,36,,,0.3,,2.68,10.0,0.5714285714285714,0.4074074074074074,25.54244673162243,59.38572261575471,0.0,0.0,34.107046723566725,23.598933251535584,34.75408995894102,0.0,350.0,27.0,14.0,11.0,2.0,14.583333333333334,1.125,25.0,,,,,,,Moderate (20-40%),No,No
batch_experiment,batch_20250814_175011,batch_20250814_175011_busy_weekday_run07_front1_3,runner,busy_weekday,7,538352,0,2,36,,,0.3,3.0,2.68,10.0,0.7619047619047619,0.0416666666666666,21.25887537964445,43.06202966802532,0.0,0.0,37.89515716793922,28.87321626523799,31.077974716363,0.0,525.0,24.0,21.0,1.0,3.0,25.0,1.1428571428571428,25.0,,,,,,,Moderate (20-40%),No,No
batch_experiment,batch_20250814_175011,batch_20250814_175011_busy_weekday_run07_front1_5,runner,busy_weekday,7,548352,0,2,36,,,0.3,5.0,2.68,10.0,0.7857142857142857,0.0555555555555555,22.75713646034052,40.12396910383059,0.0,0.0,31.202296549785835,25.55935746760215,46.10811755730913,0.0,350.0,18.0,14.0,1.0,2.0,20.58823529411765,1.0588235294117647,25.0,,,,,,,Moderate (20-40%),No,No
batch_experiment,batch_20250814_175011,batch_20250814_175011_busy_weekday_run07_front1_6,runner,busy_weekday,7,558352,0,2,36,,,0.3,6.0,2.68,10.0,1.0,0.0,19.17049699878453,20.734470450168317,0.0,0.0,9.685346350730542,9.317019101151764,89.56906311954627,0.0,150.0,7.0,6.0,0.0,0.8571428571428571,25.0,1.1666666666666667,25.0,,,,,,,Very Low (<10%),Yes,Yes
batch_experiment,batch_20250814_175011,batch_20250814_175011_busy_weekday_run08,runner,busy_weekday,8,529353,0,2,36,,,0.3,,2.68,10.0,0.8571428571428571,0.1666666666666666,24.90941076339395,44.75890837607646,0.0,0.0,39.80022475448484,27.805903140744743,29.66115665881697,0.0,350.0,18.0,14.0,3.0,2.0,21.875,1.125,25.0,,,,,,,Moderate (20-40%),No,No
batch_experiment,batch_20250814_175011,batch_20250814_175011_busy_weekday_run08_front1_3,runner,busy_weekday,8,539353,0,2,36,,,0.3,3.0,2.68,10.0,0.7142857142857143,0.125,24.022115829768037,47.585969221117104,0.0,0.0,28.1694283399634,19.897091017997333,52.18131364377526,0.0,350.0,16.0,14.0,2.0,2.0,25.0,1.1428571428571428,25.0,,,,,,,Moderate (20-40%),No,No
batch_experiment,batch_20250814_175011,batch_20250814_175011_busy_weekday_run08_front1_5,runner,busy_weekday,8,549353,0,2,36,,,0.3,5.0,2.68,10.0,0.8333333333333334,0.0,19.31177889728048,45.25189756587757,0.0,0.0,20.835179146116797,17.683498013210464,65.05275141210132,0.0,300.0,16.0,12.0,0.0,1.7142857142857142,18.75,1.0,25.0,,,,,,,Moderate (20-40%),No,No
batch_experiment,batch_20250814_175011,batch_20250814_175011_busy_weekday_run08_front1_6,runner,busy_weekday,8,559353,0,2,36,,,0.3,6.0,2.68,10.0,1.0,0.0,18.11064484705918,28.61711732381904,0.0,0.0,16.289970969959413,20.8141478850882,63.877630658176486,0.0,350.0,18.0,14.0,0.0,2.0,20.58823529411765,1.0588235294117647,25.0,,,,,,,Low (10-20%),Yes,Yes
batch_experiment,batch_20250814_175011,batch_20250814_175011_busy_weekday_run09,runner,busy_weekday,9,530354,0,2,36,,,0.3,,2.68,10.0,0.4285714285714285,0.64,32.12648563103315,45.041473601650914,0.0,0.0,30.524604590742506,24.902713771527,39.120437607372175,0.0,175.0,25.0,7.0,16.0,1.0,8.333333333333334,1.1904761904761905,25.0,,,,,,,Moderate (20-40%),No,No
batch_experiment,batch_20250814_175011,batch_20250814_175011_busy_weekday_run09_front1_3,runner,busy_weekday,9,540354,0,2,36,,,0.3,3.0,2.68,10.0,0.48,0.0,30.90387147794869,47.95223168608062,0.0,0.0,38.4269211602129,31.672818760520617,27.26526504063748,0.0,625.0,28.0,25.0,0.0,3.571428571428572,29.761904761904763,1.3333333333333333,25.0,,,,,,,Moderate (20-40%),No,No
batch_experiment,batch_20250814_175011,batch_20250814_175011_busy_weekday_run09_front1_5,runner,busy_weekday,9,550354,0,2,36,,,0.3,5.0,2.68,10.0,0.75,0.0,21.89330532343162,47.4974669037756,0.0,0.0,20.97325677746778,20.12982497377681,68.65882301066017,0.0,300.0,15.0,12.0,0.0,1.7142857142857142,20.0,1.0,25.0,,,,,,,Moderate (20-40%),No,No
batch_experiment,batch_20250814_175011,batch_20250814_175011_busy_weekday_run09_front1_6,runner,busy_weekday,9,560354,0,2,36,,,0.3,6.0,2.68,10.0,1.0,0.0,19.54492985234449,24.920986455223797,0.0,0.0,20.899704390262208,22.111358461552165,63.417508576757065,0.0,350.0,16.0,14.0,0.0,2.0,23.33333333333333,1.0666666666666669,25.0,,,,,,,Moderate (20-40%),No,Yes
batch_experiment,batch_20250814_175011,batch_20250814_175011_busy_weekday_run10,runner,busy_weekday,10,531355,0,2,36,,,0.3,,2.68,10.0,0.8823529411764706,0.1,26.84213730101613,41.14810379526429,0.0,0.0,41.509097985718405,24.796833932334728,39.671004040612864,0.0,425.0,20.0,17.0,2.0,2.4285714285714284,26.5625,1.25,25.0,,,,,,,High (40-60%),No,No
batch_experiment,batch_20250814_175011,batch_20250814_175011_busy_weekday_run10_front1_3,runner,busy_weekday,10,541355,0,2,36,,,0.3,3.0,2.68,10.0,1.0,0.0,15.840525872317327,22.38741024937382,0.0,0.0,18.2337209060666,23.715452353362824,58.166714160502494,0.0,400.0,17.0,16.0,0.0,2.2857142857142856,28.571428571428573,1.2142857142857142,25.0,,,,,,,Low (10-20%),Yes,Yes
batch_experiment,batch_20250814_175011,batch_20250814_175011_busy_weekday_run10_front1_5,runner,busy_weekday,10,551355,0,2,36,,,0.3,5.0,2.68,10.0,0.7,0.04,22.618022083189377,49.66521161145941,0.0,0.0,25.36749667263057,28.478491043593607,42.43369869105854,0.0,500.0,25.0,20.0,1.0,2.857142857142857,25.0,1.25,25.0,,,,,,,Moderate (20-40%),No,No
batch_experiment,batch_20250814_175011,batch_20250814_175011_busy_weekday_run10_front1_6,runner,busy_weekday,10,561355,0,2,36,,,0.3,6.0,2.68,10.0,0.8888888888888888,0.0,18.66808406030923,37.98160484201471,0.0,0.0,12.943926301427252,12.030470903439356,80.0256027951334,0.0,225.0,12.0,9.0,0.0,1.2857142857142858,20.454545454545453,1.0909090909090908,25.0,,,,,,,Low (10-20%),Yes,No
batch_experiment,batch_20250814_175011,batch_20250814_175011_busy_weekday_run01,runner,busy_weekday,1,562346,0,3,36,,,0.1,,2.68,10.0,1.0,0.0,18.233620854704892,20.488173983078013,0.0,0.0,3.2377920833098166,4.761904761904762,95.571731726214,0.0,100.0,5.0,4.0,0.0,0.5714285714285714,20.0,1.0,25.0,,,,,,,Very Low (<10%),Yes,Yes
batch_experiment,batch_20250814_175011,batch_20250814_175011_busy_weekday_run01_front1_3,runner,busy_weekday,1,572346,0,3,36,,,0.1,3.0,2.68,10.0,1.0,0.0,22.166022324428937,28.529673525821515,0.0,0.0,15.926090916840558,14.285714285714285,91.93105194030228,0.0,150.0,7.0,6.0,0.0,0.8571428571428571,21.428571428571427,1.0,25.0,,,,,,,Low (10-20%),Yes,Yes
batch_experiment,batch_20250814_175011,batch_20250814_175011_busy_weekday_run01_front1_5,runner,busy_weekday,1,582346,0,3,36,,,0.1,5.0,2.68,10.0,1.0,0.0,16.797911088973827,23.808969003857843,0.0,0.0,4.906400022102779,4.761904761904762,93.90312378742102,0.0,75.0,5.0,3.0,0.0,0.4285714285714285,18.75,1.25,25.0,,,,,,,Very Low (<10%),Yes,Yes
batch_experiment,batch_20250814_175011,batch_20250814_175011_busy_weekday_run01_front1_6,runner,busy_weekday,1,592346,0,3,36,,,0.1,6.0,2.68,10.0,1.0,0.0,16.725428862274747,25.4743211661557,0.0,0.0,10.6904643481488,11.904761904761903,20.26191660423215,0.0,150.0,6.0,6.0,0.0,0.8571428571428571,25.0,1.0,25.0,,,,,,,Low (10-20%),Yes,Yes
batch_experiment,batch_20250814_175011,batch_20250814_175011_busy_weekday_run02,runner,busy_weekday,2,563347,0,3,36,,,0.1,,2.68,10.0,0.7692307692307693,0.0,26.47747261362492,43.509095496442974,0.0,0.0,23.982347546072944,19.12080614907658,61.204398478201405,0.0,325.0,13.0,13.0,0.0,1.8571428571428568,32.5,1.3,25.0,,,,,,,Moderate (20-40%),No,No
batch_experiment,batch_20250814_175011,batch_20250814_175011_busy_weekday_run02_front1_3,runner,busy_weekday,2,573347,0,3,36,,,0.1,3.0,2.68,10.0,0.9090909090909092,0.0,19.98431889530663,29.365697558697384,0.0,0.0,19.575062277432384,10.456244806167296,77.82583577354318,0.0,275.0,12.0,11.0,0.0,1.5714285714285714,25.0,1.0909090909090908,25.0,,,,,,,Low (10-20%),Yes,No
batch_experiment,batch_20250814_175011,batch_20250814_175011_busy_weekday_run02_front1_5,runner,busy_weekday,2,583347,0,3,36,,,0.1,5.0,2.68,10.0,1.0,0.0,19.52063352788994,22.38832042020428,0.0,0.0,14.0434578351213,14.285714285714285,72.00138036016543,0.0,150.0,8.0,6.0,0.0,0.8571428571428571,21.428571428571427,1.1428571428571428,25.0,,,,,,,Low (10-20%),Yes,Yes
batch_experiment,batch_20250814_175011,batch_20250814_175011_busy_weekday_run02_front1_6,runner,busy_weekday,2,593347,0,3,36,,,0.1,6.0,2.68,10.0,1.0,0.0,16.23550206293612,22.582337949386904,0.0,0.0,7.251153109827491,11.904761904761903,82.98694212826774,0.0,150.0,7.0,6.0,0.0,0.8571428571428571,21.428571428571427,1.0,25.0,,,,,,,Very Low (<10%),Yes,Yes
batch_experiment,batch_20250814_175011,batch_20250814_175011_busy_weekday_run03,runner,busy_weekday,3,564348,0,3,36,,,0.1,,2.68,10.0,1.0,0.0,17.011057914884017,23.695175002988737,0.0,0.0,7.43269658045613,7.142857142857142,28.28158913382958,0.0,125.0,5.0,5.0,0.0,0.7142857142857143,31.25,1.25,25.0,,,,,,,Very Low (<10%),Yes,Yes
batch_experiment,batch_20250814_175011,batch_20250814_175011_busy_weekday_run03_front1_3,runner,busy_weekday,3,574348,0,3,36,,,0.1,3.0,2.68,10.0,0.8333333333333334,0.0,19.69968916754418,30.243430812593036,0.0,0.0,13.717464795686327,11.96272162204596,83.605527867982,0.0,150.0,7.0,6.0,0.0,0.8571428571428571,21.428571428571427,1.0,25.0,,,,,,,Low (10-20%),Yes,No
batch_experiment,batch_20250814_175011,batch_20250814_175011_busy_weekday_run03_front1_5,runner,busy_weekday,3,584348,0,3,36,,,0.1,5.0,2.68,10.0,1.0,0.0,17.66643086413642,23.595822177947653,0.0,0.0,7.810794273971277,9.523809523809524,85.52253905936206,0.0,125.0,7.0,5.0,0.0,0.7142857142857143,17.857142857142858,1.0,25.0,,,,,,,Very Low (<10%),Yes,Yes
batch_experiment,batch_20250814_175011,batch_20250814_175011_busy_weekday_run03_front1_6,runner,busy_weekday,3,594348,0,3,36,,,0.1,6.0,2.68,10.0,1.0,0.0,20.62937401328439,24.46083693759501,0.0,0.0,10.5989640736639,9.523809523809524,87.02008354538371,0.0,150.0,7.0,6.0,0.0,0.8571428571428571,21.428571428571427,1.0,25.0,,,,,,,Low (10-20%),Yes,Yes
batch_experiment,batch_20250814_175011,batch_20250814_175011_busy_weekday_run04,runner,busy_weekday,4,565349,0,3,36,,,0.1,,2.68,10.0,1.0,0.0,20.703308525960253,22.730206974738635,0.0,0.0,6.551707099700888,7.142857142857142,28.44829290029911,0.0,100.0,4.0,4.0,0.0,0.5714285714285714,33.333333333333336,1.3333333333333333,25.0,,,,,,,Very Low (<10%),Yes,Yes
batch_experiment,batch_20250814_175011,batch_20250814_175011_busy_weekday_run04_front1_3,runner,busy_weekday,4,575349,0,3,36,,,0.1,3.0,2.68,10.0,0.875,0.0,21.47847578086136,45.36300685915479,0.0,0.0,15.235526320266375,12.262050109728902,76.78813785571901,0.0,200.0,9.0,8.0,0.0,1.1428571428571428,22.22222222222222,1.0,25.0,,,,,,,Low (10-20%),Yes,No
batch_experiment,batch_20250814_175011,batch_20250814_175011_busy_weekday_run04_front1_5,runner,busy_weekday,4,585349,0,3,36,,,0.1,5.0,2.68,10.0,1.0,0.0,18.94220373551519,22.99290782058991,0.0,0.0,11.994737054471589,12.181406941842454,18.68099886082881,0.0,200.0,8.0,8.0,0.0,1.1428571428571428,33.333333333333336,1.3333333333333333,25.0,,,,,,,Low (10-20%),Yes,Yes
batch_experiment,batch_20250814_175011,batch_20250814_175011_busy_weekday_run04_front1_6,runner,busy_weekday,4,595349,0,3,36,,,0.1,6.0,2.68,10.0,1.0,0.0,20.29151349461484,23.655729494683328,0.0,0.0,16.871666125653352,14.66486774178764,82.03489470398758,0.0,200.0,10.0,8.0,0.0,1.1428571428571428,22.22222222222222,1.1111111111111112,25.0,,,,,,,Low (10-20%),Yes,Yes
batch_experiment,batch_20250814_175011,batch_20250814_175011_busy_weekday_run05,runner,busy_weekday,5,566350,0,3,36,,,0.1,,2.68,10.0,1.0,0.0,15.53931554772853,29.5860528358831,0.0,0.0,5.80890414148856,9.523809523809524,27.524429191844774,0.0,150.0,6.0,6.0,0.0,0.8571428571428571,25.0,1.0,25.0,,,,,,,Very Low (<10%),Yes,Yes
batch_experiment,batch_20250814_175011,batch_20250814_175011_busy_weekday_run05_front1_3,runner,busy_weekday,5,576350,0,3,36,,,0.1,3.0,2.68,10.0,0.7692307692307693,0.0,23.86097093976556,32.98793818660515,0.0,0.0,27.610155467641373,18.797897231634924,67.87766158643798,0.0,325.0,14.0,13.0,0.0,1.8571428571428568,29.545454545454547,1.2727272727272727,25.0,,,,,,,Moderate (20-40%),No,No
batch_experiment,batch_20250814_175011,batch_20250814_175011_busy_weekday_run05_front1_5,runner,busy_weekday,5,586350,0,3,36,,,0.1,5.0,2.68,10.0,1.0,0.0,20.258600384902454,24.29609523615848,0.0,0.0,9.02948780304443,9.523809523809524,24.303845530288903,0.0,100.0,4.0,4.0,0.0,0.5714285714285714,25.0,1.0,25.0,,,,,,,Very Low (<10%),Yes,Yes
batch_experiment,batch_20250814_175011,batch_20250814_175011_busy_weekday_run05_front1_6,runner,busy_weekday,5,596350,0,3,36,,,0.1,6.0,2.68,10.0,1.0,0.0,17.011057914884017,23.808969003857843,0.0,0.0,7.462226319761902,7.142857142857142,91.02723308373412,0.0,125.0,5.0,5.0,0.0,0.7142857142857143,25.0,1.0,25.0,,,,,,,Very Low (<10%),Yes,Yes
batch_experiment,batch_20250814_175011,batch_20250814_175011_busy_weekday_run06,runner,busy_weekday,6,567351,0,3,36,,,0.1,,2.68,10.0,0.7,0.0,23.612291423233543,40.61845561461925,0.0,0.0,19.65176581020979,16.666666666666664,94.39585323740926,0.0,250.0,11.0,10.0,0.0,1.4285714285714286,25.0,1.1,25.0,,,,,,,Low (10-20%),Yes,No
batch_experiment,batch_20250814_175011,batch_20250814_175011_busy_weekday_run06_front1_3,runner,busy_weekday,6,577351,0,3,36,,,0.1,3.0,2.68,10.0,0.6666666666666666,0.0,23.0986603884994,33.463524873695256,0.0,0.0,13.850598577723671,9.523809523809524,80.19702046989538,0.0,150.0,7.0,6.0,0.0,0.8571428571428571,21.428571428571427,1.0,25.0,,,,,,,Low (10-20%),Yes,No
batch_experiment,batch_20250814_175011,batch_20250814_175011_busy_weekday_run06_front1_5,runner,busy_weekday,6,587351,0,3,36,,,0.1,5.0,2.68,10.0,1.0,0.0,22.64224526612258,25.68746799206589,0.0,0.0,10.429532005796249,9.523809523809524,95.76094418467994,0.0,125.0,6.0,5.0,0.0,0.7142857142857143,20.83333333333333,1.0,25.0,,,,,,,Low (10-20%),Yes,Yes
batch_experiment,batch_20250814_175011,batch_20250814_175011_busy_weekday_run06_front1_6,runner,busy_weekday,6,597351,0,3,36,,,0.1,6.0,2.68,10.0,1.0,0.0,16.158344438557652,23.595822177947653,0.0,0.0,9.870379515156726,12.03711383269362,103.09250665214968,0.0,200.0,9.0,8.0,0.0,1.1428571428571428,25.0,1.125,25.0,,,,,,,Very Low (<10%),Yes,Yes
batch_experiment,batch_20250814_175011,batch_20250814_175011_busy_weekday_run07,runner,busy_weekday,7,568352,0,3,36,,,0.1,,2.68,10.0,0.7777777777777778,0.0,21.00503085861237,33.824839180696166,0.0,0.0,18.663081985840584,14.712590531038442,75.1117512558915,0.0,225.0,10.0,9.0,0.0,1.2857142857142858,22.5,1.0,25.0,,,,,,,Low (10-20%),Yes,No
batch_experiment,batch_20250814_175011,batch_20250814_175011_busy_weekday_run07_front1_3,runner,busy_weekday,7,578352,0,3,36,,,0.1,3.0,2.68,10.0,0.8666666666666667,0.0,22.38832042020416,36.90010975896551,0.0,0.0,21.84002277113878,17.068822425377018,2.583592318520481,0.0,375.0,15.0,15.0,0.0,2.142857142857143,28.846153846153847,1.1538461538461535,25.0,,,,,,,Moderate (20-40%),No,No
batch_experiment,batch_20250814_175011,batch_20250814_175011_busy_weekday_run07_front1_5,runner,busy_weekday,7,588352,0,3,36,,,0.1,5.0,2.68,10.0,1.0,0.0,16.755382520642584,21.318782696380183,0.0,0.0,10.659560547172816,11.904761904761903,74.57853469092242,0.0,150.0,8.0,6.0,0.0,0.8571428571428571,18.75,1.0,25.0,,,,,,,Low (10-20%),Yes,Yes
batch_experiment,batch_20250814_175011,batch_20250814_175011_busy_weekday_run07_front1_6,runner,busy_weekday,7,598352,0,3,36,,,0.1,6.0,2.68,10.0,1.0,0.0,16.90448450192892,18.337616335129617,0.0,0.0,7.682364242016876,13.04712168785091,81.49375605468688,0.0,150.0,6.0,6.0,0.0,0.8571428571428571,25.0,1.0,25.0,,,,,,,Very Low (<10%),Yes,Yes
batch_experiment,batch_20250814_175011,batch_20250814_175011_busy_weekday_run08,runner,busy_weekday,8,569353,0,3,36,,,0.1,,2.68,10.0,1.0,0.0,15.980211929278116,18.083771814097418,0.0,0.0,2.847719966322912,4.761904761904762,96.6960352275098,0.0,50.0,2.0,2.0,0.0,0.2857142857142857,25.0,1.0,25.0,,,,,,,Very Low (<10%),Yes,Yes
batch_experiment,batch_20250814_175011,batch_20250814_175011_busy_weekday_run08_front1_3,runner,busy_weekday,8,579353,0,3,36,,,0.1,3.0,2.68,10.0,1.0,0.0,21.258875379644543,28.851891673179352,0.0,0.0,21.9333861164279,12.531541811615211,69.0270794205608,0.0,300.0,12.0,12.0,0.0,1.7142857142857142,27.272727272727277,1.0909090909090908,25.0,,,,,,,Moderate (20-40%),No,Yes
batch_experiment,batch_20250814_175011,batch_20250814_175011_busy_weekday_run08_front1_5,runner,busy_weekday,8,589353,0,3,36,,,0.1,5.0,2.68,10.0,1.0,0.0,17.232170976555125,23.595822177947653,0.0,0.0,10.083839782519078,11.904761904761903,101.5828268841476,0.0,150.0,8.0,6.0,0.0,0.8571428571428571,18.75,1.0,25.0,,,,,,,Low (10-20%),Yes,Yes
batch_experiment,batch_20250814_175011,batch_20250814_175011_busy_weekday_run08_front1_6,runner,busy_weekday,8,599353,0,3,36,,,0.1,6.0,2.68,10.0,1.0,0.0,14.207119769638544,23.13737436785268,0.0,0.0,8.889658709667234,11.904761904761903,79.91986509985658,0.0,175.0,8.0,7.0,0.0,1.0,21.875,1.0,25.0,,,,,,,Very Low (<10%),Yes,Yes
batch_experiment,batch_20250814_175011,batch_20250814_175011_busy_weekday_run09,runner,busy_weekday,9,570354,0,3,36,,,0.1,,2.68,10.0,0.6666666666666666,0.0,22.876532325513168,49.96863779061326,0.0,0.0,8.634907750337897,7.142857142857142,27.079377963947813,0.0,150.0,6.0,6.0,0.0,0.8571428571428571,25.0,1.0,25.0,,,,,,,Very Low (<10%),Yes,No
batch_experiment,batch_20250814_175011,batch_20250814_175011_busy_weekday_run09_front1_3,runner,busy_weekday,9,580354,0,3,36,,,0.1,3.0,2.68,10.0,1.0,0.0,17.66643086413642,25.68746799206589,0.0,0.0,7.893288082184795,7.142857142857142,27.82099763210092,0.0,125.0,5.0,5.0,0.0,0.7142857142857143,25.0,1.0,25.0,,,,,,,Very Low (<10%),Yes,Yes
batch_experiment,batch_20250814_175011,batch_20250814_175011_busy_weekday_run09_front1_5,runner,busy_weekday,9,590354,0,3,36,,,0.1,5.0,2.68,10.0,1.0,0.0,17.4372069590889,22.55306212164081,0.0,0.0,10.5618929359483,14.285714285714285,75.08917145694893,0.0,150.0,6.0,6.0,0.0,0.8571428571428571,25.0,1.0,25.0,,,,,,,Low (10-20%),Yes,Yes
batch_experiment,batch_20250814_175011,batch_20250814_175011_busy_weekday_run09_front1_6,runner,busy_weekday,9,600354,0,3,36,,,0.1,6.0,2.68,10.0,1.0,0.0,17.037253301762757,22.582337949386904,0.0,0.0,4.969623260118883,7.142857142857142,92.54998101354464,0.0,75.0,4.0,3.0,0.0,0.4285714285714285,18.75,1.0,25.0,,,,,,,Very Low (<10%),Yes,Yes
batch_experiment,batch_20250814_175011,batch_20250814_175011_busy_weekday_run10,runner,busy_weekday,10,571355,0,3,36,,,0.1,,2.68,10.0,1.0,0.0,16.539461969677966,26.84213730101619,0.0,0.0,7.1240622000886,7.142857142857142,2.8759377999114,0.0,100.0,4.0,4.0,0.0,0.5714285714285714,25.0,1.0,25.0,,,,,,,Very Low (<10%),Yes,Yes
batch_experiment,batch_20250814_175011,batch_20250814_175011_busy_weekday_run10_front1_3,runner,busy_weekday,10,581355,0,3,36,,,0.1,3.0,2.68,10.0,0.5,0.0,30.84235956138382,45.34491403810667,0.0,0.0,18.090506854767963,11.939643035435756,71.85199256001563,0.0,250.0,11.0,10.0,0.0,1.4285714285714286,22.727272727272727,1.0,25.0,,,,,,,Low (10-20%),Yes,No
batch_experiment,batch_20250814_175011,batch_20250814_175011_busy_weekday_run10_front1_5,runner,busy_weekday,10,591355,0,3,36,,,0.1,5.0,2.68,10.0,1.0,0.0,16.103788812858298,22.64224526612258,0.0,0.0,5.0564531481326815,7.142857142857142,90.33455762951556,0.0,100.0,4.0,4.0,0.0,0.5714285714285714,33.333333333333336,1.3333333333333333,25.0,,,,,,,Very Low (<10%),Yes,Yes
batch_experiment,batch_20250814_175011,batch_20250814_175011_busy_weekday_run10_front1_6,runner,busy_weekday,10,601355,0,3,36,,,0.1,6.0,2.68,10.0,1.0,0.0,17.726338180872094,28.66183848628807,0.0,0.0,7.130455203142303,8.571428571428571,85.4208868948146,0.0,175.0,8.0,7.0,0.0,1.0,25.0,1.1428571428571428,25.0,,,,,,,Very Low (<10%),Yes,Yes
batch_experiment,batch_20250814_175011,batch_20250814_175011_busy_weekday_run01,runner,busy_weekday,1,602346,0,3,36,,,0.15,,2.68,10.0,0.9166666666666666,0.0,16.9173961563882,34.11126043055698,0.0,0.0,13.1236150095112,16.497622529097107,13.235905318534549,0.0,300.0,12.0,12.0,0.0,1.7142857142857142,27.272727272727277,1.0909090909090908,25.0,,,,,,,Low (10-20%),Yes,No
batch_experiment,batch_20250814_175011,batch_20250814_175011_busy_weekday_run01_front1_3,runner,busy_weekday,1,612346,0,3,36,,,0.15,3.0,2.68,10.0,1.0,0.0,21.339057850554006,25.52272629062942,0.0,0.0,22.16925688254873,14.605778691742064,66.29083396010418,0.0,225.0,12.0,9.0,0.0,1.2857142857142858,22.5,1.2,25.0,,,,,,,Moderate (20-40%),No,Yes
batch_experiment,batch_20250814_175011,batch_20250814_175011_busy_weekday_run01_front1_5,runner,busy_weekday,1,622346,0,3,36,,,0.15,5.0,2.68,10.0,1.0,0.0,14.120015626315851,17.753304088917623,0.0,0.0,7.871274569936903,14.078923863056524,20.90694442414943,0.0,200.0,8.0,8.0,0.0,1.1428571428571428,33.333333333333336,1.3333333333333333,25.0,,,,,,,Very Low (<10%),Yes,Yes
batch_experiment,batch_20250814_175011,batch_20250814_175011_busy_weekday_run01_front1_6,runner,busy_weekday,1,632346,0,3,36,,,0.15,6.0,2.68,10.0,1.0,0.0,18.11064484705918,25.534228482891372,0.0,0.0,9.744009760378894,14.285714285714285,18.82741881104968,0.0,175.0,7.0,7.0,0.0,1.0,25.0,1.0,25.0,,,,,,,Very Low (<10%),Yes,Yes
batch_experiment,batch_20250814_175011,batch_20250814_175011_busy_weekday_run02,runner,busy_weekday,2,603347,0,3,36,,,0.15,,2.68,10.0,1.0,0.0,20.07909921907716,26.128373765454096,0.0,0.0,21.202107314540623,15.338617512461973,64.17356088728312,0.0,300.0,15.0,12.0,0.0,1.7142857142857142,23.07692307692308,1.1538461538461535,25.0,,,,,,,Moderate (20-40%),No,Yes
batch_experiment,batch_20250814_175011,batch_20250814_175011_busy_weekday_run02_front1_3,runner,busy_weekday,2,613347,0,3,36,,,0.15,3.0,2.68,10.0,0.8888888888888888,0.0,21.731762436847657,34.80437662600949,0.0,0.0,12.29806371181513,10.461534220410044,77.95468778206055,0.0,225.0,10.0,9.0,0.0,1.2857142857142858,25.0,1.1111111111111112,25.0,,,,,,,Low (10-20%),Yes,No
batch_experiment,batch_20250814_175011,batch_20250814_175011_busy_weekday_run02_front1_5,runner,busy_weekday,2,623347,0,3,36,,,0.15,5.0,2.68,10.0,1.0,0.0,18.676410077181878,27.18807845292728,0.0,0.0,9.207709403592569,7.142857142857142,102.22086202497889,0.0,125.0,6.0,5.0,0.0,0.7142857142857143,20.83333333333333,1.0,25.0,,,,,,,Very Low (<10%),Yes,Yes
batch_experiment,batch_20250814_175011,batch_20250814_175011_busy_weekday_run02_front1_6,runner,busy_weekday,2,633347,0,3,36,,,0.15,6.0,2.68,10.0,1.0,0.0,15.784426860413078,20.401356532080268,0.0,0.0,14.786449739682183,21.669877197276367,65.91326629857954,0.0,325.0,13.0,13.0,0.0,1.8571428571428568,27.08333333333333,1.0833333333333333,25.0,,,,,,,Low (10-20%),Yes,Yes
batch_experiment,batch_20250814_175011,batch_20250814_175011_busy_weekday_run03,runner,busy_weekday,3,604348,0,3,36,,,0.15,,2.68,10.0,0.6363636363636364,0.0,24.100893652759925,46.37939444703211,0.0,0.0,21.97359629547356,17.878475166933598,65.86221425187856,0.0,275.0,12.0,11.0,0.0,1.5714285714285714,25.0,1.0909090909090908,25.0,,,,,,,Moderate (20-40%),No,No
batch_experiment,batch_20250814_175011,batch_20250814_175011_busy_weekday_run03_front1_3,runner,busy_weekday,3,614348,0,3,36,,,0.15,3.0,2.68,10.0,0.75,0.0,18.28120295303446,34.591229800099306,0.0,0.0,10.093827912515374,11.904761904761903,79.84285444134038,0.0,200.0,8.0,8.0,0.0,1.1428571428571428,25.0,1.0,25.0,,,,,,,Low (10-20%),Yes,No
batch_experiment,batch_20250814_175011,batch_20250814_175011_busy_weekday_run03_front1_5,runner,busy_weekday,3,624348,0,3,36,,,0.15,5.0,2.68,10.0,1.0,0.0,18.523125351893185,22.71878814538395,0.0,0.0,11.373107348609205,14.285714285714285,75.71101267256168,0.0,150.0,6.0,6.0,0.0,0.8571428571428571,25.0,1.0,25.0,,,,,,,Low (10-20%),Yes,Yes
