scenario,mode,num_carts,num_runners,bev_order_prob,delivery_order_prob,prevent_front_upto_hole,runner_speed_mps,prep_time_min,bev_price_usd,total_simulations,performance_category,utilization_category,staffing_recommendation,on_time_rate_mean,on_time_rate_median,failed_rate_mean,failed_rate_median,util_driving_pct_mean,util_driving_pct_median,total_orders_mean,total_orders_median,total_revenue_mean,total_revenue_median,groups_count,groups_mean,groups_median,groups_std,groups_min,groups_max,on_time_rate_count,on_time_rate_std,on_time_rate_min,on_time_rate_max,failed_rate_count,failed_rate_std,failed_rate_min,failed_rate_max,delivery_cycle_time_p50_count,delivery_cycle_time_p50_mean,delivery_cycle_time_p50_median,delivery_cycle_time_p50_std,delivery_cycle_time_p50_min,delivery_cycle_time_p50_max,delivery_cycle_time_p90_count,delivery_cycle_time_p90_mean,delivery_cycle_time_p90_median,delivery_cycle_time_p90_std,delivery_cycle_time_p90_min,delivery_cycle_time_p90_max,queue_depth_avg_count,queue_depth_avg_mean,queue_depth_avg_median,queue_depth_avg_std,queue_depth_avg_min,queue_depth_avg_max,queue_wait_avg_count,queue_wait_avg_mean,queue_wait_avg_median,queue_wait_avg_std,queue_wait_avg_min,queue_wait_avg_max,util_driving_pct_count,util_driving_pct_std,util_driving_pct_min,util_driving_pct_max,util_waiting_pct_count,util_waiting_pct_mean,util_waiting_pct_median,util_waiting_pct_std,util_waiting_pct_min,util_waiting_pct_max,util_handoff_pct_count,util_handoff_pct_mean,util_handoff_pct_median,util_handoff_pct_std,util_handoff_pct_min,util_handoff_pct_max,util_deadhead_pct_count,util_deadhead_pct_mean,util_deadhead_pct_median,util_deadhead_pct_std,util_deadhead_pct_min,util_deadhead_pct_max,total_revenue_count,total_revenue_std,total_revenue_min,total_revenue_max,total_orders_count,total_orders_std,total_orders_min,total_orders_max,successful_orders_count,successful_orders_mean,successful_orders_median,successful_orders_std,successful_orders_min,successful_orders_max,failed_orders_count,failed_orders_mean,failed_orders_median,failed_orders_std,failed_orders_min,failed_orders_max,orders_per_runner_hour_count,orders_per_runner_hour_mean,orders_per_runner_hour_median,orders_per_runner_hour_std,orders_per_runner_hour_min,orders_per_runner_hour_max,revenue_per_round_count,revenue_per_round_mean,revenue_per_round_median,revenue_per_round_std,revenue_per_round_min,revenue_per_round_max,order_penetration_rate_count,order_penetration_rate_mean,order_penetration_rate_median,order_penetration_rate_std,order_penetration_rate_min,order_penetration_rate_max,average_order_value_count,average_order_value_mean,average_order_value_median,average_order_value_std,average_order_value_min,average_order_value_max,bev_orders_per_cart_hour_count,bev_orders_per_cart_hour_mean,bev_orders_per_cart_hour_median,bev_orders_per_cart_hour_std,bev_orders_per_cart_hour_min,bev_orders_per_cart_hour_max,bev_holes_covered_per_hour_count,bev_holes_covered_per_hour_mean,bev_holes_covered_per_hour_median,bev_holes_covered_per_hour_std,bev_holes_covered_per_hour_min,bev_holes_covered_per_hour_max,bev_total_visibility_events_count,bev_total_visibility_events_mean,bev_total_visibility_events_median,bev_total_visibility_events_std,bev_total_visibility_events_min,bev_total_visibility_events_max,total_utilization_pct_mean
busy_weekday,runner,0,4,,0.2,6.0,2.68,10.0,,10,Excellent,Low (10-20%),On-Call Candidate,1.0,1.0,0.0,0.0,15.132250571601086,15.279199764152551,11.9,11.5,262.5,250.0,10,36.0,36.0,0.0,36,36,10,0.0,1.0,1.0,10,0.0,0.0,0.0,10,17.832185565116077,17.66643086413642,0.8328033084179383,16.797911088973827,19.27802926605409,10,23.92803867022071,24.088236874506975,1.419017701064679,21.318782696380246,25.53422848289137,10,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,10,3.751229307780962,8.638600547897445,20.373651673734354,10,16.26609271785333,16.049381973893812,4.300243155464189,9.523809523809524,24.633562926350177,10,65.91261731246155,69.7895357910048,25.053395843647444,6.829244553128847,103.02806611876922,10,0.0,0.0,0.0,0.0,0.0,10,64.81812160876686,175.0,375.0,10,3.142893217686178,8.0,17.0,10,10.5,10.0,2.592724864350674,7.0,15.0,10,0.0,0.0,0.0,0.0,0.0,10,1.5,1.4285714285714286,0.3703892663358106,1.0,2.142857142857143,10,23.817460317460316,24.166666666666664,2.787358289518588,18.33333333333333,28.125,10,1.0703210678210677,1.0954545454545455,0.062334721081160546,1.0,1.1428571428571428,10,25.0,25.0,0.0,25.0,25.0,0,,,,,,0,,,,,,0,,,,,,97.31096060191597
busy_weekday,runner,0,4,,0.2,front1_3,2.68,10.0,,10,Acceptable,Low (10-20%),Standard,0.9403896103896103,1.0,0.0,0.0,17.404786296677354,16.501264864704062,12.1,12.5,265.0,275.0,10,36.0,36.0,0.0,36,36,10,0.0962878976424254,0.7857142857142857,1.0,10,0.0,0.0,0.0,10,20.206671663598964,19.822698900089257,2.011306589068858,17.79077844634773,24.44528318597744,10,28.99987356419088,27.094476969294227,5.888412120639472,22.582337949386904,39.93448960493363,10,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,10,6.414045981531244,10.201231921816536,32.43655768081653,10,13.374161369102305,12.77056648626996,2.925469414872926,10.334047744624268,20.177926949231026,10,72.62373600661587,73.43559708275865,9.795862310546093,47.90759316221874,83.60829188770728,10,0.0,0.0,0.0,0.0,0.0,10,73.78647873726217,150.0,375.0,10,3.142893217686178,7.0,16.0,10,10.6,11.0,2.9514591494904874,6.0,15.0,10,0.0,0.0,0.0,0.0,0.0,10,1.5142857142857142,1.5714285714285714,0.4216370213557839,0.8571428571428571,2.142857142857143,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,103.40268367239554
busy_weekday,runner,0,4,,0.2,none,2.68,10.0,,5,Marginal,Moderate (20-40%),Understaffed,0.8878787878787879,0.9333333333333332,0.0,0.0,22.0872281506532,21.2595096556783,16.0,17.0,370.0,375.0,5,36.0,36.0,0.0,36,36,5,0.12683908809973546,0.7333333333333333,1.0,5,0.0,0.0,0.0,5,20.225288512014792,20.85283867046922,4.173923325376335,13.308833402393216,23.68729929420509,5,30.20013413389295,29.86966402030247,5.5277084793748,23.496306252374232,36.26420335226827,5,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,5,8.993783899198284,10.474007223531116,35.610784086987394,5,18.833960636934655,18.33781753303555,4.62481569413835,14.39055086362634,24.93965327364438,5,50.33895909470573,55.6975655683928,21.48767132965204,17.992584769985402,69.85787761289143,5,0.0,0.0,0.0,0.0,0.0,5,117.79218989389746,225.0,550.0,5,5.0990195135927845,9.0,23.0,5,14.8,15.0,4.711687595755898,9.0,22.0,5,0.0,0.0,0.0,0.0,0.0,5,2.1142857142857143,2.142857142857143,0.6730982279651282,1.2857142857142858,3.142857142857143,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,91.26014788229358
busy_weekday,runner,0,4,,0.2,,2.68,10.0,,10,Marginal,Moderate (20-40%),Understaffed,0.8794230769230769,0.9083333333333333,0.00588235294117647,0.0,20.262553793499844,19.705827240376564,13.6,14.0,312.5,312.5,10,36.0,36.0,0.0,36,36,10,0.14108752850823664,0.5625,1.0,10,0.01860163329510811,0.0,0.0588235294117647,10,21.47154932440189,20.847509078636406,2.6957603643568127,18.9523413126021,27.47580085982357,10,33.58751252744183,29.7002753690535,9.095488881593576,24.337304176747665,53.68157755934395,10,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,10,4.917434739267185,11.074831656437867,27.10039896612383,10,16.87961373889263,15.762030592135112,3.2121646541133537,13.588955557892564,22.627981216740725,10,59.53662974370788,67.0641755446003,28.045302997730513,8.57799759712274,87.92893831737832,10,0.0,0.0,0.0,0.0,0.0,10,60.380736442456,200.0,400.0,10,2.6749870196985173,8.0,17.0,10,12.5,12.5,2.41522945769824,8.0,16.0,10,0.1,0.0,0.31622776601683794,0.0,1.0,10,1.7857142857142854,1.7857142857142856,0.34503277967117707,1.1428571428571428,2.2857142857142856,10,25.789377289377292,25.0,2.2459393559241563,23.07692307692308,30.76923076923077,10,1.120128205128205,1.0916666666666668,0.09901083203789963,1.0,1.3076923076923077,10,25.0,25.0,0.0,25.0,25.0,0,,,,,,0,,,,,,0,,,,,,96.67879727610035
busy_weekday,runner,0,4,,0.25,3.0,2.68,10.0,,10,Acceptable,Low (10-20%),Standard,0.9413377192982455,1.0,0.00434782608695652,0.0,18.454680818119105,17.11096371581438,13.2,11.0,280.0,250.0,10,36.0,36.0,0.0,36,36,10,0.10924541910705299,0.6842105263157895,1.0,10,0.013749033305079905,0.0,0.0434782608695652,10,20.278623106693757,20.325132621740718,1.4865827102193772,17.995111268552897,22.79548477529709,10,30.908741599652803,28.42764377376657,8.148997535822442,23.86097093976544,47.079320604385366,10,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,10,6.409857515463291,10.26166341707817,31.87582137002581,10,16.216096418458477,14.285714285714285,5.626133894112008,10.955013789258098,28.577795004661283,10,63.41777060656644,72.44845670448728,23.77447985744985,8.248940821014696,85.92617993652087,10,0.0,0.0,0.0,0.0,0.0,10,92.64628073124864,200.0,475.0,10,4.565571644870382,9.0,23.0,10,11.2,10.0,3.7058512292499453,8.0,19.0,10,0.1,0.0,0.31622776601683794,0.0,1.0,10,1.6,1.4285714285714286,0.529407318464278,1.1428571428571428,2.7142857142857144,10,23.505050505050505,23.75,3.165068234403697,18.181818181818183,27.77777777777778,10,1.0962121212121212,1.1055555555555556,0.0704738015191705,1.0,1.2222222222222223,10,25.0,25.0,0.0,25.0,25.0,0,,,,,,0,,,,,,0,,,,,,98.08854784314403
busy_weekday,runner,0,4,,0.25,5.0,2.68,10.0,,10,Excellent,Low (10-20%),On-Call Candidate,1.0,1.0,0.0,0.0,18.635168000709204,17.35848814271062,13.0,13.0,287.5,275.0,10,36.0,36.0,0.0,36,36,10,0.0,1.0,1.0,10,0.0,0.0,0.0,10,19.395235682959257,19.143757231570877,1.5574496444148112,17.44459479697786,21.49229735972852,10,24.542736796286977,24.934630711588035,2.498607039821598,18.68835921448305,27.352820154363872,10,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,10,5.68944532887551,8.070290796404887,28.10088942661,10,16.66240497771401,14.77415243494837,4.187462982125767,11.904761904761903,22.74882988380349,10,69.833402947981,71.4755105170438,10.964132645021921,51.54220614540004,87.1881781979252,10,0.0,0.0,0.0,0.0,0.0,10,81.00925873009825,150.0,425.0,10,3.091206165165234,7.0,18.0,10,11.5,11.0,3.24037034920393,6.0,17.0,10,0.0,0.0,0.0,0.0,0.0,10,1.6428571428571428,1.5714285714285714,0.46291004988627565,0.8571428571428571,2.4285714285714284,10,23.540365884115886,24.03846153846154,2.0604411962715115,20.454545454545453,26.5625,10,1.071451048951049,1.0839160839160837,0.05436947697382378,1.0,1.1538461538461535,10,25.0,25.0,0.0,25.0,25.0,0,,,,,,0,,,,,,0,,,,,,105.13097592640422
busy_weekday,runner,0,4,,0.25,6.0,2.68,10.0,,10,Good,Low (10-20%),On-Call Candidate,0.9638888888888889,1.0,0.0,0.0,16.138864105366597,15.841205805983709,12.6,12.5,292.5,287.5,10,36.0,36.0,0.0,36,36,10,0.06148873228105183,0.8333333333333334,1.0,10,0.0,0.0,0.0,10,18.562749325401956,18.67432857296373,1.5780491632899905,15.784426860413078,21.25887537964451,10,26.179802163598048,24.699722835384748,4.105453125610336,22.06727131292555,34.69676065655351,10,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,10,3.1252435241740426,11.625284229982595,21.16077820630838,10,15.807290221604891,15.326522780073333,3.952360020885219,10.271947998640597,21.69298875400553,10,56.56774367215921,68.04650304411201,34.475177929989236,0.0033758968289504,95.63233458579376,10,0.0,0.0,0.0,0.0,0.0,10,71.73446405552447,200.0,450.0,10,3.2386554137309647,8.0,20.0,10,11.7,11.5,2.869378562220979,8.0,18.0,10,0.0,0.0,0.0,0.0,0.0,10,1.6714285714285715,1.6428571428571428,0.40991122317442563,1.1428571428571428,2.571428571428572,10,25.631132756132757,25.0,2.5401198392521867,22.5,29.545454545454547,10,1.0978715728715729,1.101010101010101,0.06111925738365747,1.0,1.181818181818182,10,25.0,25.0,0.0,25.0,25.0,0,,,,,,0,,,,,,0,,,,,,88.5138979991307
busy_weekday,runner,0,4,,0.25,front1_3,2.68,10.0,,10,Acceptable,Moderate (20-40%),Standard,0.9136634199134199,0.9188311688311689,0.0,0.0,21.13237086143163,21.227539140792437,15.5,15.0,345.0,350.0,10,36.0,36.0,0.0,36,36,10,0.07635522883076834,0.7857142857142857,1.0,10,0.0,0.0,0.0,10,20.777608305938863,20.464247284008678,2.319800979429658,17.87957769004667,25.53422848289137,10,31.292071413012888,30.0576477984468,5.1133506592360405,24.46083693759495,38.28430324990677,10,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,10,5.1137690668007805,12.090380088236724,28.27106249151964,10,17.88956758118259,18.056584768800818,3.490597795953826,11.186108558608248,22.74256203694177,10,62.50469719280933,65.55577120774647,19.06077287509117,14.190212201471883,78.89585362468958,10,0.0,0.0,0.0,0.0,0.0,10,62.13783960769086,275.0,475.0,10,3.2744804507314167,12.0,22.0,10,13.8,14.0,2.485513584307633,11.0,19.0,10,0.0,0.0,0.0,0.0,0.0,10,1.9714285714285715,2.0,0.35507336918680477,1.5714285714285714,2.7142857142857144,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,101.52663563542356
busy_weekday,runner,0,4,,0.25,front1_6,2.68,10.0,,5,Good,Low (10-20%),On-Call Candidate,0.9733333333333334,1.0,0.0,0.0,19.052840385635797,17.11270401828261,13.2,12.0,290.0,250.0,5,36.0,36.0,0.0,36,36,5,0.05962847939999438,0.8666666666666667,1.0,5,0.0,0.0,0.0,5,19.44539673087302,19.93841751416488,1.5764170635433887,17.338744389510246,21.25887537964451,5,26.178843047684666,25.474321166155764,4.001404199999209,23.14898738040296,33.05037231056248,5,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,5,4.389003082621208,14.4627022024462,25.066744664740785,5,18.109989836849287,16.666666666666664,5.151186517617333,12.667164026434802,24.57192593119671,5,71.04274042021106,71.96586922612524,11.6651893166194,56.07561511834823,88.2721848572356,5,0.0,0.0,0.0,0.0,0.0,5,67.54628043053148,225.0,375.0,5,2.16794833886788,11.0,16.0,5,11.6,10.0,2.701851217221259,9.0,15.0,5,0.0,0.0,0.0,0.0,0.0,5,1.6571428571428573,1.4285714285714286,0.38597874531732274,1.2857142857142858,2.142857142857143,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,108.20557064269615
busy_weekday,runner,0,4,,0.25,none,2.68,10.0,,10,Marginal,Moderate (20-40%),Understaffed,0.8672003538257409,0.8785714285714286,0.004761904761904761,0.0,25.186374070984527,24.803579962697313,17.6,18.5,407.5,437.5,10,36.0,36.0,0.0,36,36,10,0.10427896219819015,0.7368421052631579,1.0,10,0.015058465048420847,0.0,0.0476190476190476,10,22.443637488825416,22.799517632335025,1.6793423814509756,20.053914095496715,24.60652503609317,10,34.11196376175922,33.05279254656163,6.325848210973952,26.66032703601824,43.383908376076455,10,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,10,5.6859551996245,15.870960436123152,35.190216367038666,10,19.286564776865184,19.747249651539008,3.1404871423950915,14.322796274582686,24.51844939814021,10,53.36723980411823,56.32536645004596,16.33848615276747,12.66338614643702,70.62462409253948,10,0.0,0.0,0.0,0.0,0.0,10,74.5821694508815,250.0,475.0,10,3.5652645218989165,10.0,22.0,10,16.3,17.5,2.9832867780352594,10.0,19.0,10,0.1,0.0,0.31622776601683794,0.0,1.0,10,2.3285714285714287,2.5,0.42618382543360867,1.4285714285714286,2.7142857142857144,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,97.84017865196793
busy_weekday,runner,0,4,,0.25,,2.68,10.0,,10,Poor,Moderate (20-40%),Understaffed,0.7498100248564645,0.7459893048128342,0.02102564102564102,0.0,22.511142314967124,22.93999580345897,18.1,18.0,402.5,400.0,10,36.0,36.0,0.0,36,36,10,0.1640796332545638,0.5,1.0,10,0.046277138267063464,0.0,0.1333333333333333,10,22.42977872363891,21.56515627475102,2.8840485854315556,18.478825354655207,28.29606428509729,10,40.08889171310648,39.2506488329451,7.562359192783981,27.809975212449064,53.90188234299217,10,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,10,4.372240882299428,12.704851483542804,28.171696292863768,10,18.03388900965877,17.02360411507297,4.905781806073088,9.759559229232272,25.24307796619384,10,50.48050246504449,60.99761788120037,25.363305084574804,-7.737752734141691,66.60240848101341,10,0.0,0.0,0.0,0.0,0.0,10,74.02139330400819,300.0,550.0,10,3.3813212407775364,14.0,26.0,10,16.1,16.0,2.960855732160327,12.0,22.0,10,0.4,0.0,0.8432740427115678,0.0,2.0,10,2.3,2.2857142857142856,0.4229793903086182,1.7142857142857142,3.142857142857143,10,26.02947165708389,25.0,2.8644322895245056,22.36842105263158,30.357142857142858,10,1.1706725524217785,1.1588235294117646,0.12354261061036519,1.0,1.3571428571428572,10,25.0,25.0,0.0,25.0,25.0,0,,,,,,0,,,,,,0,,,,,,91.02553378967039
busy_weekday,runner,0,4,,0.3,3.0,2.68,10.0,,10,Acceptable,Moderate (20-40%),Standard,0.9495173453996983,1.0,0.0,0.0,23.683104925204283,23.331608027039916,16.2,17.5,355.0,375.0,10,36.0,36.0,0.0,36,36,10,0.07011633790460131,0.8333333333333334,1.0,10,0.0,0.0,0.0,10,20.968931998351348,21.370251198003054,2.3730306378125587,17.024155608323387,24.854791910917022,10,28.964542249113794,26.44157803908591,5.739890002973994,22.036625262060987,39.6549831346832,10,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,10,5.437251812525094,13.407792595488209,33.80510604751238,10,18.76174379986394,19.336835608659854,3.167145501757063,12.219902362575745,24.18375588017024,10,61.29022262075428,62.47157517114222,8.204014790755421,47.55959929459422,73.50688938886138,10,0.0,0.0,0.0,0.0,0.0,10,65.40472290116195,225.0,425.0,10,3.22490309931942,9.0,19.0,10,14.2,15.0,2.616188916046478,9.0,17.0,10,0.0,0.0,0.0,0.0,0.0,10,2.0285714285714285,2.142857142857143,0.37374127372092525,1.2857142857142858,2.4285714285714284,10,24.157309806206865,23.303167420814482,2.4097050544508702,21.666666666666668,28.125,10,1.0936600735865443,1.0678733031674208,0.06080843100247858,1.0,1.1875,10,25.0,25.0,0.0,25.0,25.0,0,,,,,,0,,,,,,0,,,,,,103.7350713458225
busy_weekday,runner,0,4,,0.3,5.0,2.68,10.0,,10,Good,Low (10-20%),On-Call Candidate,0.9566666666666667,1.0,0.0,0.0,18.70574239299022,18.889038540274555,14.6,14.0,320.0,300.0,10,36.0,36.0,0.0,36,36,10,0.09434635429046126,0.7333333333333333,1.0,10,0.0,0.0,0.0,10,19.832875139320073,19.356803876854627,2.1088529162244734,17.232170976555125,23.655729494683328,10,27.820512571500977,25.498284092849985,7.599735405000621,21.27915053381833,46.46547656126416,10,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,10,6.220631816414857,8.532957982513604,29.590234883327664,10,17.277702300168848,17.311448268112564,3.662471005643991,11.904761904761903,22.73992920006464,10,68.77711886065059,69.6242495272415,11.957574465314472,50.43568664100136,88.84799439843877,10,0.0,0.0,0.0,0.0,0.0,10,71.49203529842406,200.0,450.0,10,3.3399933466334266,9.0,20.0,10,12.8,12.0,2.859681411936962,8.0,18.0,10,0.0,0.0,0.0,0.0,0.0,10,1.8285714285714285,1.7142857142857142,0.40852591599099475,1.1428571428571428,2.571428571428572,10,23.173605558957725,22.996794871794876,1.5939919927991708,21.05263157894737,26.47058823529412,10,1.0553988903253608,1.03125,0.06924571898256797,1.0,1.1764705882352942,10,25.0,25.0,0.0,25.0,25.0,0,,,,,,0,,,,,,0,,,,,,104.76056355380966
busy_weekday,runner,0,4,,0.3,6.0,2.68,10.0,,10,Good,Low (10-20%),On-Call Candidate,0.9805021367521368,1.0,0.0,0.0,17.50223537934427,17.523208901265868,15.3,15.0,332.5,337.5,10,36.0,36.0,0.0,36,36,10,0.03181223175669707,0.9230769230769232,1.0,10,0.0,0.0,0.0,10,17.824404673093333,17.232170976555125,1.942589310332138,15.349759220007096,20.67456313343264,10,23.350323075104825,23.72255707343684,2.725638293809021,19.75362136536595,27.2816863779404,10,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,10,5.388069931351491,7.618115529057398,25.456877707216176,10,19.32290415065795,20.472142941602833,5.455050178140142,7.200484045633482,28.03504132348817,10,66.54339397251098,66.31100515465275,10.03859833251058,52.63836038802192,87.32425756816626,10,0.0,0.0,0.0,0.0,0.0,10,74.5821694508815,175.0,450.0,10,2.2135943621178655,12.0,18.0,10,13.3,13.5,2.9832867780352594,7.0,18.0,10,0.0,0.0,0.0,0.0,0.0,10,1.9,1.9285714285714284,0.42618382543360867,1.0,2.571428571428572,10,23.46581482243247,24.264705882352942,3.4904460527959422,15.909090909090908,28.125,10,1.0870735636912108,1.0769230769230769,0.0340542928174927,1.0588235294117647,1.1666666666666667,10,25.0,25.0,0.0,25.0,25.0,0,,,,,,0,,,,,,0,,,,,,103.3685335025132
busy_weekday,runner,0,4,,0.3,front1_3,2.68,10.0,,10,Acceptable,Moderate (20-40%),Standard,0.9386748120300752,1.0,0.0,0.0,23.431348106796825,21.856984531266246,16.1,16.0,360.0,337.5,10,36.0,36.0,0.0,36,36,10,0.08063110400134241,0.8125,1.0,10,0.0,0.0,0.0,10,20.33742204179424,20.12161068170726,1.5478914361345144,18.511668375745405,23.499172653809,10,30.088456599718484,28.646278393102225,3.8853061039552683,26.451387130634128,36.46691837641767,10,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,10,3.6011077609051974,20.46715074748644,30.95280287568724,10,19.45399339978608,18.98692602000046,4.74651805607328,13.765581032739863,27.87354167970233,10,47.928712647968496,60.781059358991854,27.488866583853387,-11.009996116897026,67.27144767020484,10,0.0,0.0,0.0,0.0,0.0,10,92.9456232906579,225.0,525.0,10,4.1486276177925525,9.0,22.0,10,14.4,13.5,3.717824931626316,9.0,21.0,10,0.0,0.0,0.0,0.0,0.0,10,2.057142857142857,1.9285714285714284,0.5311178473751881,1.2857142857142858,3.0,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,90.8140541545514
busy_weekday,runner,0,4,,0.3,front1_6,2.68,10.0,,10,Good,Low (10-20%),On-Call Candidate,0.9823529411764707,1.0,0.0,0.0,17.953990240261483,18.03383452235166,14.3,15.0,322.5,325.0,10,36.0,36.0,0.0,36,36,10,0.055804899885324395,0.8235294117647058,1.0,10,0.0,0.0,0.0,10,18.646163685383403,18.36557189862507,1.1414034352421643,17.011057914884017,20.72019668904371,10,24.928598923841655,23.639501593440293,3.940502750458363,20.59795320566913,34.89798259305982,10,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,10,2.8122130797619986,14.236038855031394,21.97640391374204,10,17.094974138531164,15.111210845005385,4.449127779094714,11.954340459418326,23.809523809523807,10,55.325437701324134,68.44804859158286,27.52690359889878,-0.5532474099604409,74.43388987283593,10,0.0,0.0,0.0,0.0,0.0,10,69.17168656482377,250.0,425.0,10,2.869378562220979,10.0,18.0,10,12.9,13.0,2.7668674625929506,10.0,17.0,10,0.0,0.0,0.0,0.0,0.0,10,1.8428571428571427,1.8571428571428568,0.39526678037042146,1.4285714285714286,2.4285714285714284,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,90.37440208011678
busy_weekday,runner,0,4,,0.3,none,2.68,10.0,,10,Poor,Moderate (20-40%),Understaffed,0.7689656059944033,0.7596153846153846,0.02055462653288739,0.0,26.36021886068869,26.669605421320327,23.3,23.0,512.5,500.0,10,36.0,36.0,0.0,36,36,10,0.11453154178314155,0.5714285714285714,0.9411764705882352,10,0.03494405183580015,0.0,0.0869565217391304,10,22.64978258939856,23.2804894693934,3.0376144955886666,18.08377181409736,26.46724170940979,10,41.973217490712315,41.68861953644146,6.487981094326896,29.481394290331945,55.21180926987128,10,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,10,5.8111330279779505,11.855219196602633,33.39807882247671,10,21.5438911974481,20.411806985668157,4.563386439447305,15.664971483419391,29.38733993753753,10,53.95942894103189,52.85929820216766,9.104577896175277,40.66611444176432,74.62266646283511,10,0.0,0.0,0.0,0.0,0.0,10,115.62030771259673,325.0,775.0,10,4.8545511292669135,16.0,33.0,10,20.5,20.0,4.624812308503869,13.0,31.0,10,0.5,0.0,0.8498365855987975,0.0,2.0,10,2.9285714285714284,2.857142857142857,0.6606874726434101,1.8571428571428568,4.428571428571429,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,101.86353899916868
busy_weekday,runner,0,4,,0.3,,2.68,10.0,,10,Marginal,Moderate (20-40%),Understaffed,0.8748277310924368,0.9066666666666666,0.0038461538461538403,0.0,27.58361133546868,28.020995442740322,22.0,22.0,497.5,512.5,10,36.0,36.0,0.0,36,36,10,0.11751386871209538,0.7083333333333334,1.0,10,0.012162606385262977,0.0,0.0384615384615384,10,21.594352885622513,21.557259251148572,1.697870121469916,18.67641007718188,24.81180997169467,10,35.24943411929934,33.77674577346205,7.638180417147296,26.81331957899496,46.309971194064445,10,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,10,5.082362191904433,16.71541278812768,32.538166070694416,10,23.023171318807023,23.254281923009806,4.463532158533154,16.82959392530768,28.69056739430032,10,46.43093208276184,53.5390722580847,24.017383855696117,-18.636007933285978,66.40019419135369,10,0.0,0.0,0.0,0.0,0.0,10,97.50356118852504,375.0,625.0,10,3.9721250959376624,17.0,27.0,10,19.9,20.5,3.900142447541002,15.0,25.0,10,0.1,0.0,0.31622776601683794,0.0,1.0,10,2.8428571428571425,2.928571428571429,0.5571632067915716,2.142857142857143,3.571428571428572,10,25.892454989242072,25.543478260869563,2.64673116909224,22.058823529411764,30.0,10,1.1461177079527463,1.1240409207161126,0.09217947515764642,1.0555555555555556,1.35,10,25.0,25.0,0.0,25.0,25.0,0,,,,,,0,,,,,,0,,,,,,97.03771473703755
busy_weekday,runner,0,5,,0.15,front1_3,2.68,10.0,,10,Good,Low (10-20%),On-Call Candidate,0.9739156268568033,1.0,0.0,0.0,17.805939192727873,17.237065999324486,10.7,10.0,242.5,212.5,10,36.0,36.0,0.0,36,36,10,0.04380056343116119,0.8888888888888888,1.0,10,0.0,0.0,0.0,10,20.64858993338417,21.19427299934996,1.6057608871973315,17.726338180872094,23.15764952202638,10,27.576505448486387,27.594772806219567,2.8124966381144993,22.97263266641609,31.716081332154257,10,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,10,7.385534252801752,9.613733557692012,36.056902679950426,10,14.951859940027628,14.345779946388554,4.956097106679279,9.523809523809524,25.76977052221529,10,78.15041639718913,78.824266720309,16.57814384549227,42.841996912431085,99.57537834249536,10,0.0,0.0,0.0,0.0,0.0,10,83.37498958853841,150.0,425.0,10,2.8693785622209793,8.0,17.0,10,9.7,8.5,3.3349995835415367,6.0,17.0,10,0.0,0.0,0.0,0.0,0.0,10,1.3857142857142857,1.2142857142857144,0.47642851193450514,0.8571428571428571,2.4285714285714284,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,110.90821552994464
