order_id,order_time_s,ready_for_pickup_time_s,departure_time_s,delivery_timestamp_s,return_timestamp_s
001,14751,15351,15355,15550.066674839454,16264.352389125168
002,15072,15672,15675,15847.142057546138,15918.570628974709
003,15839,16439,16440,17010.523774457182,17367.66663160004
004,16158,16758,16760,17036.246977053397,17250.53269133911
005,17512,18112,18115,18583.491939208878,18797.77765349459
006,18121,18721,18725,18745.180150702276,18816.608722130848
007,18627,19227,19230,19329.453798151266,20043.73951243698
008,18934,19534,19535,19751.14828143141,20394.005424288553
009,19275,19875,19875,20382.00960179294,20667.723887507225
010,19377,19977,20645,20777.60274627095,21491.888460556664
011,20083,20683,20995,21090.05800488076,21161.486576309333
012,20917,21517,21520,22134.411646904235,22491.554504047093
013,22578,23178,23180,23418.22646649967,24061.08360935681
014,22839,23439,23440,23511.521892015644,24154.379034872785
015,23489,24089,24090,24189.453798151266,24903.73951243698
016,24090,24690,24690,25202.805213595086,25702.805213595086
017,25131,25731,25735,26083.31176959374,26726.16891245088
018,25720,26320,26320,26580.34195837541,27223.199101232552
019,26929,27529,27530,28098.093953225627,28598.093953225627
020,27933,28533,28535,28949.633943727164,29521.062515155736
022,28938,29538,29540,29723.199807759942,29866.056950617083
021,28810,29410,29410,29980.523774457182,30337.66663160004
023,34044,34644,34645,34665.180150702276,34736.60872213085
024,34790,35390,35390,35421.237947978305,35492.66651940688
025,35173,35773,35775,36216.152509903884,36501.86679561817
026,36948,37548,37550,37996.376440829496,38210.66215511521
027,37313,37913,37915,38142.414815471864,38285.27195832901
028,37371,37971,37975,38427.210253207835,38712.92453892212
029,37504,38104,38815,38952.69821861844,39595.555361475585
030,38012,38612,38890,39166.24697705339,39380.53269133911
