order_id,order_time_s,ready_for_pickup_time_s,departure_time_s,delivery_timestamp_s,return_timestamp_s
001,14895,15495,15495,16232.38588541027,16446.671599695983
002,15322,15922,15925,16685.227217052354,16899.512931338068
003,15610,16210,17050,17247.493971836073,17890.351114693214
004,15820,16420,17500,17700.25786624389,18343.11500910103
005,19730,20330,20330,20414.980224945142,21057.837367802284
007,21061,21661,21665,21878.827184145863,22521.684327003004
006,20857,21457,21460,22106.367548607304,22392.08183432159
008,21410,22010,22995,23016.86381039369,23374.00666753655
009,22075,22675,23125,23154.40946560554,23511.552322748397
010,23188,23788,23975,24186.67854364321,24829.535686500352
011,23514,24114,24115,24431.622961374134,24788.765818516993
012,23992,24592,25390,25411.86381039369,25769.00666753655
013,25852,26452,26455,26648.872962143338,27363.15867642905
014,28605,29205,29205,29509.501564858496,30080.93013628707
015,29401,30001,30005,30125.731928183257,30197.16049961183
017,35466,36066,36070,36221.46229626151,36435.74801054723
016,35464,36064,36065,36483.66064623607,37055.089217664645
018,36362,36962,37040,37470.081315327705,38041.50988675628
019,38541,39141,39145,39207.138910013,39849.99605287015
020,39338,39938,39940,40194.0785296798,40336.93567253694
