order_id,order_time_s,ready_for_pickup_time_s,departure_time_s,delivery_timestamp_s,return_timestamp_s
001,14466,15066,15070,15127.002223719093,15841.287938004807
002,14511,15111,15115,15410.870876355832,15982.299447784402
003,14795,15395,15395,15595.25786624389,16238.115009101033
004,15551,16151,16445,16604.610953965825,17318.89666825154
005,15661,16261,16585,16879.675610332102,17236.81846747496
006,17096,17696,17700,17896.6454949153,18182.359780629587
008,17361,17961,17965,17992.928713408433,18635.785856265575
007,17289,17889,17890,18151.608864889808,18723.03743631838
009,17737,18337,18785,18891.160355868775,19176.87464158306
010,18159,18759,19240,19261.86381039369,19619.00666753655
011,18786,19386,19390,19694.774664666886,20123.346093238313
012,18882,19482,19780,19801.86381039369,20159.00666753655
013,18970,19570,20220,20502.36095371584,20859.5038108587
014,19137,19737,20725,21020.87087635583,21592.299447784404
015,19203,19803,20760,21042.36095371584,21399.5038108587
016,19946,20546,21460,21925.722145780972,22425.722145780972
018,20413,21013,22195,22217.071505531432,22859.928648388573
017,20217,20817,22000,22404.631217312388,22904.631217312388
019,20486,21086,23030,23070.830134556712,23427.97299169957
021,21609,22209,23505,23526.86381039369,23884.00666753655
020,20754,21354,23460,23887.472554414555,24387.472554414555
022,22275,22875,24030,24192.38348446531,24478.097770179596
023,22502,23102,24485,24524.349413251613,25167.206556108755
024,23028,23628,24990,25011.86381039369,25369.00666753655
025,23696,24296,25080,25333.748847628074,25619.46313334236
026,24655,25255,25770,26028.7236678228,26171.58081067994
027,24835,25435,25970,26135.683425872798,26207.11199730137
028,24875,25475,26220,26411.101697357193,27053.958840214334
029,24928,25528,26775,27017.328176889332,27303.04246260362
030,26133,26733,26810,27057.302996272087,27200.160139129228
031,26962,27562,27655,27928.02953529731,28499.458106725884
033,28011,28611,28615,28869.0785296798,29011.93567253694
032,27927,28527,28530,29007.142809410252,29507.142809410252
034,28439,29039,29100,29336.31717703947,29979.17431989661
035,29137,29737,29740,30200.867360685254,30700.867360685254
036,29331,29931,30110,30416.096291369442,30773.2391485123
037,31995,32595,32595,32766.031623995113,33480.31733828083
038,32418,33018,33020,33161.72660538015,33804.583748237295
039,32988,33588,33590,33813.099214854985,34455.95635771213
040,33102,33702,34085,34187.68493403515,34901.970648320865
041,34899,35499,35500,35730.90750624871,36016.62179196299
042,35270,35870,35870,36290.03938777426,36790.03938777426
044,36707,37307,37310,37332.07150553143,37974.92864838857
043,36516,37116,37120,37350.90750624871,37636.62179196299
045,37434,38034,38035,38257.78678245674,38329.21535388531
046,37711,38311,38315,38540.24784298248,39183.10498583962
047,37909,38509,38575,38734.61095396582,39448.89666825154
048,38902,39502,39505,39877.849570976556,40306.42099954798
050,39375,39975,40050,40156.16035586877,40441.874641583054
049,39275,39875,39875,40181.096291369446,40538.2391485123
