order_id,placed_ts,placed_hole,queue,mins_to_set,drive_out_min,drive_total_min,delivery_hole,golfer_node_idx,predicted_node_idx,actual_node_idx
001,11:04:23,15,,10.033333333333333,5.264014390930212,7.6449667718825935,17,168,198,198
002,11:23:47,1,,10.05,7.547221912348383,12.309126674253147,3,0,41,41
003,11:25:49,9,,10.016666666666667,3.6442375688866986,13.168047092696222,11,96,129,129
004,11:32:36,7,,23.566666666666666,1.2920748580004024,12.006360572286118,10,72,111,111
005,12:21:23,17,,10.033333333333333,1.9506450319367408,3.1411212224129317,18,192,216,216
006,12:31:42,8,,10.05,2.578636825344256,14.483398730106162,9,84,104,104
007,12:34:50,18,,10.0,0.33633584503792613,1.5268120355141166,18,204,225,236
008,12:36:24,12,,20.016666666666666,8.081568380268921,12.843473142173684,15,132,178,178
009,13:23:24,4,,10.016666666666667,7.094861496221832,16.618671020031357,7,36,79,79
010,13:41:33,3,,10.033333333333333,9.836793159114617,18.17012649244795,6,24,64,64
011,13:46:14,17,,13.85,1.7663486632877416,2.9568248537639326,18,192,217,217
012,13:51:05,15,,22.0,2.5035325911044612,3.694008781580652,18,168,213,213
013,14:19:05,15,,10.0,5.63260595000526,8.013558330957641,17,168,196,196
014,14:54:22,4,,10.05,6.910565728786059,16.434375252595583,7,36,80,80
015,15:37:51,12,,10.066666666666666,6.249764112234152,12.202145064615104,14,132,168,168
016,16:12:16,2,,10.066666666666666,9.508729574286312,15.461110526667262,4,12,52,52
017,16:31:55,3,,10.0,10.021088977534843,15.973469929915796,-1,24,63,63
018,17:33:25,18,,10.0,0.33633584503792613,1.5268120355141166,18,204,225,232
019,17:44:29,15,,10.016666666666667,5.816901679695245,8.197854060647625,17,168,195,195
020,17:55:01,15,,10.066666666666666,5.63260595000526,8.013558330957641,17,168,196,196
