order_id,placed_ts,placed_hole,queue,mins_to_set,drive_out_min,drive_total_min,delivery_hole,golfer_node_idx,predicted_node_idx,actual_node_idx
001,11:19:48,14,,10.033333333333333,2.3272885905701512,7.089193352474913,15,156,210,211
002,11:20:55,5,,10.0,9.163097068565124,17.496430401898458,6,48,76,76
003,11:47:25,11,,10.0,7.871466726941617,16.204800060274952,12,120,172,172
004,11:49:11,6,,10.066666666666666,4.88468152552244,14.408491049331964,7,60,99,100
005,11:50:12,12,,10.05,6.214159516275868,13.357016659133013,13,132,181,181
006,12:22:06,11,,10.066666666666666,6.5705823418974125,14.903915675230746,12,120,179,179
007,12:24:39,17,,10.016666666666667,2.202543843197903,3.3930200336740937,18,192,243,243
008,12:24:58,7,,10.033333333333333,3.040871556464663,14.945633461226569,9,72,115,116
009,12:26:02,9,,22.05,1.4163370824190376,12.130622796704753,10,96,136,136
010,12:38:19,7,,18.766666666666666,3.375373016979817,14.089658731265532,8,72,111,111
011,12:45:38,11,,14.366666666666667,7.871466726941617,16.204800060274952,12,120,172,172
012,12:52:27,17,,17.8,1.6315094642945647,2.8219856547707556,18,192,246,246
013,13:24:06,6,,10.066666666666666,6.977677437267933,16.501486961077457,7,60,88,89
014,13:26:20,15,,10.0,1.9465996683061653,6.708504430210927,15,168,212,212
015,13:33:03,4,,10.033333333333333,9.73413096708955,18.067464300422884,6,36,73,73
016,13:38:51,11,,14.233333333333333,7.952380156837535,16.285713490170867,12,120,171,172
017,13:51:17,15,,10.05,2.524371604358506,6.095800175787078,16,168,219,219
018,14:16:19,16,,10.016666666666667,4.121716604534777,6.502668985487158,17,180,228,228
019,14:31:48,15,,10.033333333333333,1.5789948342254623,5.150423405654035,16,168,214,214
020,14:42:07,15,,10.05,3.8050861502832656,6.186038531235647,17,168,226,226
021,15:08:12,6,,10.05,6.02595490149785,15.549764425307375,7,60,93,93
022,15:10:59,8,,10.016666666666667,2.279493533285313,14.184255438047218,9,84,119,119
023,16:15:00,5,,10.0,8.212529058761477,16.54586239209481,6,48,81,81
024,16:32:06,15,,10.066666666666666,2.3340270948106383,5.90545566623921,16,168,218,218
025,16:53:17,13,,10.05,4.725835041698034,10.678215994078986,14,144,197,197
026,17:08:18,10,,10.033333333333333,5.497697181502978,15.021506705312502,11,108,158,158
027,17:13:45,10,,10.0,4.740836763102925,14.264646286912448,11,108,154,154
028,17:16:44,15,,10.016666666666667,2.14368258978296,5.715111161211532,16,168,217,217
029,17:31:19,12,,11.183333333333334,5.833470118401844,12.976327261258989,13,132,183,183
030,17:47:08,17,,10.033333333333333,2.951734906105776,4.142211096581966,18,192,239,240
