order_id,order_time_s,ready_for_pickup_time_s,departure_time_s,delivery_timestamp_s,return_timestamp_s
001,15453,16053,16055,16100.582586480052,16814.868300765767
002,16288,16888,16890,16981.264278765724,17695.549993051438
003,16756,17356,17415,17580.683425872798,17652.11199730137
004,17677,18277,18280,18757.142809410252,19257.142809410252
005,17806,18406,18410,18870.867360685254,19370.867360685254
006,18486,19086,19860,20025.683425872798,20097.11199730137
007,18922,19522,19975,20168.872962143338,20883.15867642905
008,19101,19701,20700,20864.567946102787,21507.425088959928
009,19656,20256,21485,21950.722145780972,22450.722145780972
010,20592,21192,22110,22238.216646043125,22523.93093175741
011,20820,21420,23055,23076.86381039369,23434.00666753655
012,21305,21905,23125,23529.631217312388,24029.631217312388
013,22266,22866,24035,24183.190283300013,24897.475997585727
014,23101,23701,24630,24687.002223719093,25401.287938004807
015,24737,25337,25500,25653.147275696032,26296.004418553173
016,24745,25345,26005,26027.071505531432,26669.928648388573
017,25040,25640,26900,27115.926184069696,27687.35475549827
018,25364,25964,27270,27563.78161899576,27920.924476138618
019,28032,28632,28635,28828.872962143338,29543.15867642905
020,28451,29051,29055,29325.144335158242,29468.001478015383
021,29254,29854,30070,30269.945435588183,30341.374007016755
022,31727,32327,32330,32682.70315229863,33254.1317237272
023,32675,33275,33275,33486.366108316644,33557.79467974522
024,33030,33630,33855,34085.90750624871,34371.62179196299
025,34446,35046,35050,35277.3468541529,35848.77542558147
026,37539,38139,38140,38337.49397183608,38980.35111469322
027,37907,38507,38510,38531.86381039369,38889.006667536545
028,38141,38741,39490,39655.6834258728,39727.11199730137
029,39322,39922,39925,40039.10557443164,40753.39128871736
