order_id,order_time_s,ready_for_pickup_time_s,departure_time_s,delivery_timestamp_s,return_timestamp_s
001,16500,17100,17100,17204.695167770293,17847.552310627434
002,16736,17336,17340,17479.15421975113,17550.582791179702
003,16847,17447,17450,17644.25755316577,17787.114696022913
004,17085,17685,18155,18175.180150702276,18246.608722130848
005,17113,17713,18390,18595.307881554792,18738.165024411934
007,17443,18043,18850,18900.939222884586,18972.36779431316
006,17262,17862,18450,18988.36337215196,19345.50622929482
008,18387,18987,19340,19689.014100781715,19831.871243638856
010,18854,19454,19950,20087.69821861844,20730.55536147558
009,18509,19109,19575,20124.42114466324,20481.5640018061
011,19339,19939,20435,20689.131437217347,20903.41715150306
012,19639,20239,21085,21105.180150702276,21176.608722130848
013,20550,21150,21335,21617.66760818477,21760.52475104191
014,20566,21166,21505,21842.956357000316,21985.813499857457
015,20803,21403,21780,21901.56928979139,22615.855004077104
016,21410,22010,22365,22436.521892015644,23079.379034872785
017,22028,22628,22630,22767.69821861844,23410.55536147558
018,22199,22799,23220,23517.23192144463,24017.23192144463
019,22519,23119,23680,24180.467094138156,24466.18137985244
020,22753,23353,24015,24472.43418956371,24686.719903849425
021,22986,23586,24620,25221.26533865209,25578.40819579495
022,23657,24257,25070,25522.833314740903,25808.54760045519
023,24306,24906,25290,25786.907274084188,26144.050131227046
024,25328,25928,26180,26652.260094369838,27009.402951512697
025,27088,27688,27690,27750.464103814622,28393.321246671763
026,27507,28107,28110,28182.942521005134,28254.371092433707
027,27877,28477,28480,28866.04359465803,29151.757880372315
028,28857,29457,29460,29906.376440829496,30120.66215511521
029,30397,30997,31000,31198.849360272863,31413.135074558577
030,31078,31678,31680,31867.891482998166,32582.17719728388
031,33843,34443,34445,34720.361381391485,35220.361381391485
032,34320,34920,34920,35019.45379815126,35733.73951243698
033,34397,34997,35000,35394.8329707345,35823.404399305924
034,34840,35440,35825,36286.177092111844,36714.74852068327
035,36028,36628,36630,37026.921479439974,37312.63576515426
037,37500,38100,38100,38287.891482998166,39002.17719728388
036,37431,38031,38035,38431.66425860883,38788.80711575168
038,38059,38659,38660,39252.296129602495,39609.43898674535
040,38450,39050,39605,39797.64014412586,40369.06871555443
039,38128,38728,39390,39797.97924564334,40083.693531357625
