order_id,order_time_s,ready_for_pickup_time_s,departure_time_s,delivery_timestamp_s,return_timestamp_s
001,14847,15447,15450,15886.749442271714,16458.178013700286
002,15158,15758,15760,16165.890712696922,16594.462141268352
003,16251,16851,17060,17267.59650620426,17839.025077632832
004,16862,17462,17465,17785.47544412432,17999.761158410034
005,18692,19292,19295,19523.304086555563,20094.732657984136
006,19187,19787,19790,19977.891482998166,20692.17719728388
007,19940,20540,20695,20715.180150702276,20786.608722130848
008,21018,21618,21620,22039.037006122093,22324.75129183638
009,22216,22816,22820,23288.491939208878,23502.77765349459
010,22876,23476,23480,24003.8629615078,24503.8629615078
011,23948,24548,24550,24843.725361935692,24986.582504792834
012,24734,25334,25335,25960.469382881976,26317.612240024835
013,25841,26441,26445,26606.269675713756,26677.69824714233
014,27010,27610,27610,28049.06159157251,28477.633020143938
015,32353,32953,32955,33109.71820952066,33824.00392380638
016,33615,34215,34215,34508.72536193569,34651.58250479284
017,34240,34840,34840,35421.23834827899,35778.38120542184
018,37209,37809,37810,37971.26967571376,38042.69824714233
019,38985,39585,39585,39926.3447606055,40426.3447606055
020,39160,39760,39760,40272.805213595086,40772.805213595086
