order_id,placed_ts,placed_hole,queue,mins_to_set,drive_out_min,drive_total_min,delivery_hole,golfer_node_idx,predicted_node_idx,actual_node_idx
001,11:00:09,11,,10.016666666666667,6.449419582936965,15.973229106746489,11,120,163,163
002,11:05:50,6,,10.0,6.02595490149785,15.549764425307375,7,60,93,93
003,11:13:06,8,,10.066666666666666,1.521071312762039,13.425833217523945,9,84,123,123
004,11:55:40,10,,10.0,6.068730351930086,15.592539875739611,11,108,161,161
005,12:02:15,13,,10.0,4.352864254335873,10.305245206716824,14,144,199,199
006,12:23:17,18,,10.05,1.0611918865570866,2.2516680770332775,18,204,249,249
007,12:25:58,13,,10.033333333333333,4.352864254335873,10.305245206716824,14,144,199,199
008,12:33:49,17,,10.016666666666667,2.012198803054283,3.2026749935304735,18,192,244,244
009,13:02:51,11,,10.066666666666666,7.124542573575915,15.457875906909248,12,120,176,176
010,13:09:17,10,,10.05,4.36014774816346,13.883957271972983,11,108,152,152
011,13:24:38,13,,10.033333333333333,5.101604856157367,11.05398580853832,14,144,195,195
012,13:38:38,12,,10.033333333333333,5.833470118401904,12.97632726125905,13,132,183,183
013,14:01:32,11,,10.05,7.871466726941617,16.204800060274952,12,120,172,172
014,14:17:23,7,,10.033333333333333,3.375373016979817,14.089658731265532,8,72,111,111
015,15:07:41,8,,10.066666666666666,1.3307268103881749,13.23548871515008,9,84,124,124
016,16:16:00,6,,10.0,6.78733294498088,16.311142468790404,7,60,89,89
017,16:24:55,16,,10.0,4.424986712698835,6.805939093651216,17,180,231,231
018,17:02:19,11,,10.016666666666667,7.681122678087559,16.014456011420894,12,120,173,173
019,17:08:10,12,,10.0,5.452781349454017,12.595638492311162,13,132,185,185
020,17:51:03,8,,10.033333333333333,2.6601825660970158,14.564944470858922,9,84,117,117
