order_id,order_time_s,ready_for_pickup_time_s,departure_time_s,delivery_timestamp_s,return_timestamp_s
001,15106,15706,15710,15805.058004880762,15876.486576309333
002,15943,16543,16545,16763.654254133202,17335.082825561774
003,17775,18375,18375,18803.00624201825,19231.57767058968
004,17851,18451,18455,18885.09476087544,19170.809046589726
005,17998,18598,18600,18951.566557411872,19451.566557411872
007,19174,19774,19835,19885.939222884586,19957.36779431316
006,18846,19446,19775,20028.245885183074,20528.245885183074
008,19697,20297,20300,20393.63742399374,21036.49456685088
009,20546,21146,21150,21377.414815471864,21520.271958329005
010,20841,21441,21445,21819.98584673405,22177.128703876908
011,20884,21484,21640,22068.00624201825,22496.57767058968
012,21508,22108,22125,22615.453045290906,22901.167331005192
013,22763,23363,23365,23815.11933401773,24243.690762589158
014,23522,24122,24125,24637.805213595086,25137.805213595086
015,24124,24724,24725,25150.69168977331,25722.120261201882
016,24145,24745,24845,25153.289669274345,25653.289669274345
017,24203,24803,25740,25927.891482998166,26642.17719728388
018,26113,26713,26715,27249.92070942701,27749.92070942701
020,27285,27885,27885,27905.180150702276,27976.608722130848
019,27177,27777,27780,27975.066674839454,28689.352389125168
021,29115,29715,29715,29863.755969900856,30506.613112757997
022,30617,31217,31220,31315.05800488076,31386.486576309333
023,32662,33262,33265,33788.8629615078,34288.8629615078
024,34457,35057,35060,35080.180150702276,35151.60872213085
025,34635,35235,35235,35451.148281431415,36094.00542428856
026,36114,36714,36715,36787.942521005134,36859.37109243371
027,36445,37045,37045,37418.68205324564,37847.25348181707
028,36935,37535,37535,37817.66760818477,37960.524751041914
029,38528,39128,39130,39372.18813719158,39872.18813719158
030,39414,40014,40015,40035.180150702276,40106.60872213085
