order_id,order_time_s,ready_for_pickup_time_s,departure_time_s,delivery_timestamp_s,return_timestamp_s
001,13815,14415,14415,14645.647993045792,15162.024096879655
002,13864,14464,15765,15925.74609520424,16285.625412825673
003,16726,17326,17330,17388.59866641391,17519.78971062415
004,16818,17418,18120,18271.012545874935,18609.100335147177
005,17973,18573,19210,19365.08195429247,19712.280359424865
006,18868,19468,20315,20371.630877083542,20371.630877083542
007,18878,19478,21008.333333333332,21238.981326379126,21755.35743021299
008,20565,21165,22360,22614.600208209093,23184.600674348858
009,20805,21405,23785,23962.010586570894,24358.302944565432
010,21876,22476,24960,25205.849192517777,25756.25783248295
012,24178,24778,26365,26588.19262530638,27087.877607335588
013,25401,26001,27690,27713.528473843588,27766.20416155311
014,27064,27664,28370,28525.08195429247,28872.280359424865
015,30032,30632,30635,30691.630877083542,30691.630877083542
016,32886,33486,33523.333333333336,33625.04064825313,33852.74359210342
017,34064,34664,34665,34908.271924833876,35452.91056252166
018,36872,37472,37475,37547.03007573702,37708.29143932736
019,38405,39005,39005,39098.008831383275,39306.23755836075
020,38451,39051,39910,40092.674729389,40501.64800414049
