order_id,order_time_s,ready_for_pickup_time_s,departure_time_s,delivery_timestamp_s,return_timestamp_s
002,14852,15452,15455,15594.154219751132,15665.582791179702
001,14595,15195,15195,15663.491939208878,15877.777653494592
003,15895,16495,16495,16605.51154054568,17319.797254831396
004,17916,18516,18520,18846.898611225024,18989.755754082165
005,18256,18856,18860,18880.180150702276,18951.608722130848
006,18402,19002,19005,19175.87146161127,19818.72860446841
007,18446,19046,19555,19575.180150702276,19646.608722130848
008,21396,21996,22000,22486.006550936963,22771.72083665125
009,22395,22995,22995,23026.2379479783,23097.666519406874
010,22617,23217,23220,23736.2478712271,24093.39072836996
011,23430,24030,24030,24477.807201221396,25049.23577264997
012,24954,25554,25555,25736.58239318592,26308.010964614492
013,25985,26585,26585,26801.14828143141,27444.005424288553
014,27123,27723,27725,27917.64014412586,28489.068715554433
015,31195,31795,31795,32209.633943727164,32781.06251515573
016,32828,33428,33430,33450.180150702276,33521.60872213085
017,34248,34848,34850,34943.63742399374,35586.49456685089
018,37461,38061,38065,38434.19798449869,38577.05512735584
019,38317,38917,38920,39207.30476838232,39421.590482668034
020,39086,39686,39690,39972.66760818477,40115.524751041914
