order_id,order_time_s,ready_for_pickup_time_s,departure_time_s,delivery_timestamp_s,return_timestamp_s
001,14602,15202,15205,15486.93332385419,15844.076180997046
002,16039,16639,16640,16923.550102501886,17280.692959644744
003,16309,16909,16910,17382.288003616497,17882.288003616497
004,17214,17814,17885,18434.785824113907,18934.785824113907
005,18525,19125,19125,19486.55729408987,20057.985865518443
006,19111,19711,19715,19824.311240605355,19895.739812033928
007,19639,20239,20500,20804.774664666886,21233.346093238313
008,20192,20792,20795,20816.86381039369,21174.00666753655
010,23493,24093,24095,24286.101697357193,24928.958840214334
009,23360,23960,23960,24380.039387774264,24880.039387774264
012,25188,25788,25790,25811.86381039369,26169.00666753655
011,25180,25780,25780,25889.311240605355,25960.739812033928
014,26938,27538,27540,27922.814266513884,28351.38569508531
013,26724,27324,27325,28007.418197069328,28435.989625640756
015,31889,32489,32490,32771.93332385419,33129.07618099704
016,32590,33190,33190,33211.86381039369,33569.006667536545
017,35588,36188,36190,36367.10409436635,36438.53266579492
018,36403,37003,37005,37191.07329520524,37833.93043806239
019,36900,37500,37500,37753.74884762808,38039.46313334236
020,38976,39576,39580,40205.68928252005,40562.8321396629
