order_id,order_time_s,ready_for_pickup_time_s,departure_time_s,delivery_timestamp_s,return_timestamp_s
001,11624,12224,12225,12454.609215809374,12968.65969896469
002,12742,13342,13570,13705.227181472319,14007.974602679005
003,14997,15597,15600,15617.864326115834,15657.859086076658
004,15390,15990,16260,16444.440011510756,16857.365410415434
005,16811,17411,17460,17535.591095057243,17704.824889961525
006,18616,19216,19220,19254.85539022932,19332.889845966605
007,18667,19267,19935,19997.898509479703,20138.716068016354
008,18894,19494,20740,20836.0431701868,21051.065192993065
009,18898,19498,21655,21948.93211418008,22606.989086225036
010,22725,23325,23325,23409.64410467108,23599.145831546633
011,24424,25024,25025,25282.444504109644,25858.81279689243
012,24595,25195,26460,26557.644601362517,26776.251917845762
013,25344,25944,27380,27629.53193217309,28188.185511665084
014,26393,26993,28790,29072.603835524234,29705.298989682968
015,31828,32428,32430,32442.200201926687,32469.514086837182
016,32704,33304,33305,33421.93312211743,33683.72369402212
017,33090,33690,34285,34436.8372850376,34776.77150527105
018,38136,38736,38740,38883.75366624004,39205.59023244908
019,38518,39118,39810,39866.63087708354,39866.63087708354
