order_id,placed_ts,placed_hole,queue,mins_to_set,drive_out_min,drive_total_min,delivery_hole,golfer_node_idx,predicted_node_idx,actual_node_idx
001,10:13:44,5,,10.016666666666667,8.567508052588574,17.135016105177147,4,48,66,66
002,10:32:22,1,,13.8,5.045790353444766,10.091580706889532,2,0,24,24
003,11:09:57,9,,10.05,0.6665793326803888,1.3331586653607777,9,96,119,119
004,11:16:30,6,,14.5,6.882089981744629,13.764179963489259,7,60,88,88
005,11:40:11,15,,10.816666666666666,2.8205632484046648,5.6411264968093295,16,168,207,207
006,12:10:16,9,,10.066666666666666,1.3005742622880863,2.6011485245761725,9,96,116,116
007,12:11:07,7,,21.133333333333333,2.346959308944165,4.69391861788833,9,72,111,111
008,12:14:54,15,,30.766666666666666,3.5837003801044176,7.167400760208835,18,168,222,222
009,12:14:58,1,,45.95,10.967616200749289,21.935232401498578,5,0,53,53
010,13:18:45,1,,10.0,3.1583621145925607,6.316724229185121,2,0,15,15
011,13:47:04,3,,10.016666666666667,9.606138213046462,19.212276426092924,4,24,46,46
012,13:49:55,14,,31.083333333333332,3.643455274720753,7.286910549441506,16,156,211,211
013,14:02:24,3,,33.93333333333333,9.31089299153322,18.62178598306644,6,24,76,76
014,14:19:53,1,,39.95,10.544919235978858,21.089838471957716,5,0,55,55
015,15:50:28,9,,10.033333333333333,0.455231415174934,0.910462830349868,12,96,120,120
016,16:05:04,7,,10.016666666666667,4.363176198411533,8.726352396823065,8,72,100,101
017,16:11:30,1,,19.916666666666668,5.665570337224058,11.331140674448116,2,0,27,27
018,17:35:36,13,,10.066666666666666,5.3639427701506825,10.727885540301365,14,144,183,183
019,17:41:58,18,,21.533333333333335,0.0,0.0,18,204,0,244
020,17:49:56,2,,,,,,,,
