order_id,order_time_s,ready_for_pickup_time_s,departure_time_s,delivery_timestamp_s,return_timestamp_s
001,14495,15095,15095,15600.190142814836,15957.332999957693
002,14876,15476,15480,16072.296129602499,16429.438986745357
003,16715,17315,17315,17608.725361935692,17751.582504792834
004,16987,17587,17590,17861.399725146024,18504.256868003165
005,18133,18733,18735,18995.34195837541,19638.199101232552
006,19318,19918,19920,20545.469382881976,20902.612240024835
007,19788,20388,20390,20650.58804656559,20793.44518942273
008,20665,21265,21265,21457.64014412586,22029.068715554433
009,22847,23447,23450,23820.407611237337,24463.264754094478
010,23368,23968,23970,24504.92070942701,25004.92070942701
011,23520,24120,24120,24582.691733362095,24939.834590504954
012,24482,25082,25085,25553.39607928773,25981.967507859157
013,26813,27413,27415,27850.318693006684,28064.604407292398
014,28312,28912,28915,29389.325722640842,29675.04000835513
015,32393,32993,32995,33314.34742739807,33814.34742739807
016,34292,34892,34895,35000.980919797265,35072.40949122584
017,34898,35498,35500,35837.2540049634,36480.11114782054
018,37792,38392,38395,38415.180150702276,38486.60872213085
019,38147,38747,38750,38845.05800488076,38916.48657630933
020,38731,39331,39335,39355.180150702276,39426.60872213085
