order_id,order_time_s,ready_for_pickup_time_s,departure_time_s,delivery_timestamp_s,return_timestamp_s
001,14597,15197,15200,15449.530297145307,15592.38744000245
002,15967,16567,16570,16983.203200093034,17197.488914378748
003,16126,16726,17800,18305.190142814834,18662.332999957693
004,16919,17519,19265,19777.805213595086,20277.805213595086
005,18229,18829,20880,21472.2961296025,21829.438986745357
006,18914,19514,22430,22461.2379479783,22532.666519406874
007,20654,21254,23135,23636.74746568973,24136.74746568973
008,21434,22034,24740,24760.180150702276,24831.608722130848
009,21889,22489,25435,25914.395296554503,26128.681010840217
010,24684,25284,26730,27342.190469635072,27699.33332677793
011,24702,25302,28300,28651.566557411872,29151.566557411872
013,26734,27334,29760,30239.643401941696,30739.643401941696
015,31891,32491,32495,32671.73386043383,32814.591003290974
016,34284,34884,34885,34990.980919797265,35062.40949122584
017,34603,35203,35665,35903.472553447406,36046.32969630455
018,36360,36960,36960,37165.30788155479,37308.16502441194
019,36717,37317,37910,37971.884765581075,38043.31333700965
020,38639,39239,39240,39511.6458017087,39654.502944565844
