order_id,placed_ts,placed_hole,queue,mins_to_set,drive_out_min,drive_total_min,delivery_hole,golfer_node_idx,predicted_node_idx,actual_node_idx
001,10:08:07,3,,10.05,5.082849701315293,10.165699402630587,4,24,70,70
002,10:54:16,2,,10.066666666666666,3.0078090504839237,6.015618100967847,3,12,34,34
003,11:10:33,4,,10.033333333333333,1.9777280190026576,3.955456038005315,4,36,217,217
004,11:42:16,4,,10.066666666666666,1.4938156874203143,2.9876313748406287,4,36,200,200
005,11:43:51,4,,10.066666666666666,8.838440557145777,17.676881114291554,1,36,116,116
006,12:01:55,1,,10.0,7.407780533647936,14.815561067295873,4,0,133,133
007,12:02:12,4,,19.466666666666665,1.855493307136565,3.71098661427313,4,36,206,206
008,12:42:08,4,,10.033333333333333,6.361056354599755,12.72211270919951,4,36,145,145
009,12:53:38,4,,10.033333333333333,2.158640122498085,4.31728024499617,4,36,215,215
010,13:35:16,4,,10.066666666666666,4.243728943624832,8.487457887249665,4,36,169,169
011,13:52:36,4,,10.066666666666666,6.862724750708881,13.725449501417762,4,36,90,90
012,13:58:17,4,,10.05,0.0,0.0,18,36,0,243
013,14:00:02,4,,19.6,7.317324475589343,14.634648951178686,4,36,134,134
014,14:13:39,4,,12.766666666666667,1.5836636525360923,3.1673273050721846,4,36,199,199
015,15:21:05,3,,10.0,3.508728001985409,7.017456003970818,4,24,40,40
016,16:13:37,4,,10.05,2.3925699034106365,4.785139806821273,4,36,190,191
017,16:28:33,4,,10.033333333333333,2.5734820600914246,5.146964120182849,4,36,188,188
018,17:07:16,4,,10.066666666666666,8.301688014548551,16.603376029097102,4,36,106,106
019,17:20:21,4,,10.066666666666666,6.451512337636177,12.903024675272354,4,36,144,144
020,17:26:03,1,,17.95,2.465089018509793,4.930178037019586,3,0,28,28
