order_id,order_time_s,ready_for_pickup_time_s,departure_time_s,delivery_timestamp_s,return_timestamp_s
002,15106,15706,15710,15805.058004880762,15876.486576309333
001,14750,15350,15350,15884.92070942701,16384.92070942701
003,15513,16113,16115,16375.588046565592,16518.445189422735
004,16133,16733,16735,17192.43418956371,17406.719903849425
006,16445,17045,17120,17380.34195837541,18023.199101232552
005,16337,16937,16985,17409.26094609438,17623.546660380092
007,17279,17879,18010,18380.407611237337,19023.264754094478
008,17549,18149,18225,18605.255719685985,18748.112862543127
009,17581,18181,18625,18906.965312664295,19549.822455521436
010,18203,18803,19350,19370.180150702276,19441.608722130848
011,18478,19078,19625,19746.56928979139,20460.855004077104
012,18979,19579,20045,20100.40899973156,20743.2661425887
013,19170,19770,20150,20170.180150702276,20241.608722130848
014,19291,19891,20845,20865.180150702276,20936.608722130848
015,20066,20666,21065,21544.643401941696,22044.643401941696
016,20102,20702,21345,21616.399725146024,22259.256868003165
017,20677,21277,21540,21677.69821861844,22320.55536147558
018,21450,22050,22645,22851.482451570006,23422.911022998578
020,21925,22525,22925,23156.130389275328,23656.130389275328
019,21500,22100,22860,23164.783113692698,23307.64025654984
021,21941,22541,23910,24126.365629720254,24269.222772577396
022,22365,22965,24025,24387.624305299214,24887.624305299214
023,22414,23014,24260,24477.540191380685,25048.968762809258
024,22492,23092,24870,24890.180150702276,24961.608722130848
026,22589,23189,25565,25636.521892015644,26279.379034872785
025,22542,23142,25490,25908.460741453102,26265.60359859596
027,23697,24297,25650,25932.66760818477,26075.52475104191
028,23716,24316,26680,26700.180150702276,26771.608722130848
029,26330,26930,26930,27095.775956865702,27810.061671151416
030,26790,27390,27390,27489.453798151266,28203.73951243698
032,28069,28669,28670,28690.180150702276,28761.608722130848
031,27646,28246,28250,28702.210253207835,28987.92453892212
033,28078,28678,28805,29350.97845735301,29850.97845735301
034,28196,28796,29365,29436.521892015644,30079.379034872785
035,28989,29589,29590,30097.00960179294,30382.723887507225
036,29772,30372,30455,30989.92070942701,31489.92070942701
037,30017,30617,30680,31181.74746568973,31681.74746568973
038,32714,33314,33315,33827.805213595086,34327.805213595086
039,33287,33887,33890,34227.2540049634,34870.11114782054
040,33635,34235,34235,34427.64014412586,34999.06871555443
041,33752,34352,34930,35035.980919797265,35107.40949122584
042,34682,35282,35475,35579.6951677703,36222.55231062744
043,36272,36872,36875,37343.49193920888,37557.777653494595
045,36803,37403,37405,37544.15421975113,37615.5827911797
044,36700,37300,37300,37626.89861122502,37769.755754082165
046,37048,37648,38160,38180.180150702276,38251.60872213085
047,37410,38010,38220,38480.588046565594,38623.44518942274
048,37742,38342,38370,38520.21195546627,38591.640526894844
049,37971,38571,38855,39061.48245157,39632.911022998574
050,38994,39594,39595,40047.210253207835,40332.92453892212
