order_id,order_time_s,ready_for_pickup_time_s,departure_time_s,delivery_timestamp_s,return_timestamp_s
001,15871,16471,16475,16869.234940513845,17369.234940513845
002,15991,16591,16595,17033.893225824733,17533.893225824733
003,16275,16875,16875,17202.16688096724,17630.73830953867
004,16360,16960,17970,18124.262758790897,18195.69133021947
005,17032,17632,18135,18906.99095327752,19335.562381848948
006,18797,19397,19400,19565.683425872798,19637.11199730137
008,19339,19939,19940,19961.86381039369,20319.00666753655
007,18809,19409,19410,20149.5215672736,20578.09299584503
009,19419,20019,20240,20440.25786624389,21083.11500910103
011,20739,21339,21340,21402.138910013007,22044.99605287015
010,19420,20020,20920,21566.367548607304,21852.08183432159
012,21039,21639,21685,21791.160355868775,22076.87464158306
014,22420,23020,23020,23041.86381039369,23399.00666753655
013,22367,22967,22970,23118.190283300013,23832.475997585727
015,23137,23737,23740,23948.06616526183,24233.780450976115
016,23282,23882,24000,24052.250817086122,24409.39367422898
017,23754,24354,24435,24588.147275696032,25231.004418553173
018,25821,26421,26425,27139.646402644823,27353.932116930537
019,27419,28019,28020,28324.774664666886,28753.346093238313
020,27622,28222,28225,28448.09921485499,29090.95635771213
021,29469,30069,30070,30278.914640016166,30850.34321144474
022,31338,31938,31940,31961.86381039369,32319.00666753655
023,32405,33005,33005,33170.6834258728,33242.11199730137
024,32982,33582,33585,33857.12943134564,34214.27228848849
025,33858,34458,34460,34696.31717703947,35339.174319896614
027,36108,36708,36710,36838.216646043125,37123.93093175741
026,36024,36624,36625,36852.3468541529,37423.77542558147
028,36205,36805,36805,36946.72660538015,37589.583748237295
029,38110,38710,38710,39037.16688096724,39465.73830953867
030,38828,39428,39430,39546.79598009837,39832.510265812656
