order_id,order_time_s,ready_for_pickup_time_s,departure_time_s,delivery_timestamp_s,return_timestamp_s
001,12695,13295,13295,13502.096583599656,13965.745651360081
002,12775,13375,14570,14715.348403018917,15040.75527544933
003,14864,15464,15645,15744.940689072782,15968.688500429758
004,14980,15580,16570,16835.6114072892,17430.263811668014
005,17533,18133,18135,18302.46170132808,18677.37595803274
006,18731,19331,19335,19536.432440929955,19987.400592265672
007,19380,19980,20590,20688.672977377508,20909.58262822267
008,21172,21772,21775,21921.173138712224,22248.4264343366
009,21385,21985,22850,23098.936067805087,23656.25562259259
010,21604,22204,24260,24551.196851298133,25203.130100473056
011,22281,22881,25805,25916.2689810306,26165.378640054336
012,24114,24714,26770,26810.52094056515,26901.23946421847
013,26199,26799,27505,27759.28311496516,28328.573670857317
014,28402,29002,29005,29061.630877083542,29061.630877083542
015,30607,31207,31243.333333333332,31393.8026027806,31730.674101543143
016,33793,34393,34395,34544.41781130455,34878.9352992998
017,35022,35622,35625,35681.63087708354,35681.63087708354
018,36916,37516,37553.333333333336,37588.18872356266,37666.223179299945
019,37134,37734,38270,38337.72245768236,38489.339900254796
020,37692,38292,39090,39175.77515544466,39367.80908554465
