order_id,order_time_s,ready_for_pickup_time_s,departure_time_s,delivery_timestamp_s,return_timestamp_s
001,13686,14286,14290,14503.172719909566,14980.425077916057
002,14477,15077,15585,15640.037645710494,15763.256255510107
003,18603,19203,19205,19307.389346321102,19536.61922614447
004,20150,20750,20750,20806.630877083542,20933.41642279296
005,22121,22721,22725,22902.010586570894,23298.302944565432
006,22279,22879,23900,24033.622509493558,24332.777381494063
007,27579,28179,28180,28319.286652031293,28631.122440161053
008,30047,30647,30650,30756.648728633634,30995.414539007445
009,35040,35640,35640,35708.78458792975,35862.779934041144
010,36576,37176,37180,37368.11757699359,37789.27633145684
