order_id,order_time_s,ready_for_pickup_time_s,departure_time_s,delivery_timestamp_s,return_timestamp_s
001,15245,15845,15845,16616.647903788697,16830.93361807441
002,16003,16603,16605,17023.660646236076,17595.08921766465
003,16306,16906,17435,17600.683425872798,17672.11199730137
004,16847,17447,18200,18871.02319494215,19299.594623513578
005,18921,19521,19525,20162.109949121375,20519.252806264234
006,19447,20047,20050,20343.35399424744,20700.4968513903
007,20442,21042,21120,21160.830134556712,21517.97299169957
008,21135,21735,21735,22193.489732185408,22693.489732185408
009,21655,22255,22255,22276.86381039369,22634.00666753655
010,22131,22731,23235,23529.675610332102,23886.81846747496
011,23512,24112,24115,24314.945435588183,24386.374007016755
012,24632,25232,25235,25386.05798827132,25671.772273985607
013,27055,27655,27655,27878.09921485499,28520.95635771213
014,28397,28997,29000,29084.980224945142,29727.837367802284
015,29575,30175,30175,30394.486835706197,30680.201121420483
016,33079,33679,33680,33853.80415451717,34139.518440231455
017,34490,35090,35090,35485.819306715195,36057.24787814377
019,37281,37881,37885,37960.04926685472,38031.477838283296
018,37279,37879,37880,38264.39863628599,38835.82720771456
020,39169,39769,39770,39854.980224945146,40497.83736780229
