order_id,order_time_s,ready_for_pickup_time_s,departure_time_s,delivery_timestamp_s,return_timestamp_s
001,15473,16073,16075,16482.72200729707,16839.86486443993
002,16084,16684,16685,17071.04359466246,17428.18645180532
003,16216,16816,16820,17315.951853444145,17601.66613915843
004,16402,17002,17440,17572.60274627095,18286.888460556664
005,16552,17152,18030,18509.395296554503,18723.681010840217
006,16599,17199,18205,18579.98584673405,18937.128703876908
007,17383,17983,18890,19239.014100781715,19381.871243638856
008,17943,18543,19325,19453.096468567634,19524.525039996206
009,18443,19043,19540,20019.395296554503,20233.681010840217
011,19145,19745,20125,20209.00026743821,20280.42883886678
010,18817,19417,19985,20293.289669274345,20793.289669274345
012,19289,19889,20835,21088.245885183074,21588.245885183074
013,19935,20535,20885,21259.98584673405,21617.128703876908
014,19981,20581,21395,21415.180150702276,21486.608722130848
015,20037,20637,22090,22376.174183908475,22876.174183908475
016,20198,20798,22190,22609.037006122093,22894.75129183638
017,20567,21167,22220,22638.460741453102,22995.60359859596
018,21057,21657,23480,23500.180150702276,23571.608722130848
019,21109,21709,23495,23515.180150702276,23586.608722130848
020,21887,22487,23600,23620.180150702276,23691.608722130848
022,23043,23643,24190,24418.304086555563,24989.732657984136
023,23175,23775,24295,24621.898611225024,24764.755754082165
021,22169,22769,24175,24626.633963162032,24983.77682030489
024,23632,24232,25365,25571.482451570006,26142.911022998578
025,24752,25352,25585,25981.664258608824,26338.807115751682
026,24831,25431,25590,26058.39607928773,26486.967507859157
027,25063,25663,26745,27131.04359466246,27488.18645180532
028,25163,25763,26940,27364.26094609438,27578.546660380092
029,25741,26341,27090,27481.313469586483,27624.170612443624
030,26166,26766,28090,28110.180150702276,28181.608722130848
031,26508,27108,28180,28200.180150702276,28271.608722130848
032,26989,27589,28225,28616.313469586483,28759.170612443624
033,27270,27870,28785,28845.464103814622,29488.321246671763
035,29632,30232,30235,30396.269675713756,30467.69824714233
034,29586,30186,30190,30428.22646649967,31071.08360935681
036,30913,31513,31515,31707.64014412586,32279.068715554433
037,32820,33420,33420,33920.467094138156,34206.18137985244
038,33206,33806,33810,34017.59650620426,34589.02507763283
039,35181,35781,35785,36005.07264143461,36505.07264143461
040,35336,35936,35940,36412.26009436984,36769.4029515127
041,35979,36579,36580,36974.8329707345,37403.404399305924
042,36384,36984,37110,37293.19980775994,37436.05695061709
043,36497,37097,37370,37390.180150702276,37461.60872213085
044,36711,37311,38005,38236.13038927533,38736.13038927533
045,37192,37792,38040,38245.30788155479,38388.16502441194
046,37729,38329,38330,38579.530297145306,38722.38744000245
047,38335,38935,38990,39122.60274627095,39836.88846055667
048,38672,39272,39325,39451.81061089852,40094.66775375567
049,38692,39292,39340,39764.26094609438,39978.546660380096
